Type,Name,Values,Prefix,Postfix,Usage Count,User Addable,Template Name
checklist,Apartment Checklist,,,,,,
section,Set Out,,,,,,
checkpoint,Area ready & accessible for work,,,,,,
checkpoint,Model: (Indoor/Outdoor) (Take a photo),,,,,,
checkpoint,Serial No.: (Indoor/Outdoor) (Take a photo),,,,,,
section,Installation,,,,,,
checkpoint,Secured,,,,,,
checkpoint,Vibration Pads,,,,,,
section,Electrical,,,,,,
checkpoint,Control Cable,,,,,,
checkpoint,Power,,,,,,
section,Ductwork.,,,,,,
checkpoint,Cushion Box,,,,,,
checkpoint,Free of obstruction / clear,,,,,,
checkpoint,Insulation,,,,,,
checkpoint,Terminated,,,,,,
section,Refrigeration Lines,,,,,,
checkpoint,Connected,,,,,,
checkpoint,Insulation,,,,,,
section,Drain Line,,,,,,
checkpoint,Correct Fall,,,,,,
checkpoint,Insulation,,,,,,
checkpoint,Tested,,,,,,
checkpoint,Trapped,,,,,,
