"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Prefab Progress"
,"Scope",,
,"Rows"
,,"Basement 1","dynamic","basement 1"
,,"Basement 2","dynamic","basement 2"
,,"Basement 3","dynamic","basement 3"
,,"Level 1","dynamic","level 1"
,"Columns"
,,"Set Out",,"set out"
,,"Attach any relevant documents or photos",,"attach any relevant documents or photos"
,,"Panel/ Draw No:","Panel/ Draw No:","attach any relevant documents or photos"
,,"Panel ID:","Panel ID:","attach any relevant documents or photos"
,,"Concrete:","Concrete:","attach any relevant documents or photos"
,,"Drawing Rev No: IFA","Drawing Rev No: IFA","attach any relevant documents or photos"
,,"Drawing Rev No: IFC","Drawing Rev No: IFC","attach any relevant documents or photos"
,,"Panel Thickness:","Panel Thickness:","attach any relevant documents or photos"
,,"Length:","Length:","attach any relevant documents or photos"
,,"Height:","Height:","attach any relevant documents or photos"
,,"Weight","Weight","attach any relevant documents or photos"
,,"Prefab",,"prefab"
,,"U Bars Top",,"u bars top"
,,"Bar Type - U Bars Top","Bar Type","u bars top"
,,"U Bars Bottom",,"u bars bottom"
,,"Bar Type - U Bars Bottom","Bar Type","u bars bottom"
,,"Sides",,"sides"
,,"Bar Type - Sides","Bar Type","sides"
,,"Trimmer/ Corner Bar Near Side",,"trimmer/ corner bar near side"
,,"Bar Type - Trimmer/ Corner Bar Near Side","Bar Type","trimmer/ corner bar near side"
,,"Central",,"central"
,,"Bar Type - Central","Bar Type","central"
,,"Far Side",,"far side"
,,"Bar Type - Far Side","Bar Type","far side"
,,"Bar",,"bar"
,,"A Layer - Bar","A Layer","bar"
,,"B Layer - Bar","B Layer","bar"
,,"C Layer - Bar","C Layer","bar"
,,"D Layer - Bar","D Layer","bar"
,,"Mesh",,"mesh"
,,"A Layer - Mesh","A Layer","mesh"
,,"B Layer - Mesh","B Layer","mesh"
,,"Mid Layer - Mesh","Mid Layer","mesh"
,,"Penos",,"penos"
,,"Rebates Near",,"rebates near"
,,"Rebates Far",,"rebates far"
,,"Propoints Near",,"propoints near"
,,"No Of: - Propoints Near","No Of:","propoints near"
,,"Propoints Far",,"propoints far"
,,"No Of: - Propoints Far","No Of:","propoints far"
,,"Correct Heights for Panel Thickness",,"correct heights for panel thickness"
,,"Grout Tubes - Top",,"grout tubes - top"
,,"Diameter - Grout Tubes - Top","Diameter","grout tubes - top"
,,"No of Lengths - Grout Tubes - Top","No of Lengths","grout tubes - top"
,,"Grout Tubes - Bottom",,"grout tubes - bottom"
,,"Diameter - Grout Tubes - Bottom","Diameter","grout tubes - bottom"
,,"No of Lengths - Grout Tubes - Bottom","No of Lengths","grout tubes - bottom"
,,"Spouts - Near",,"spouts - near"
,,"Spouts - Far",,"spouts - far"
,,"Structural Connections",,"structural connections"
,,"M16",,"m16"
,,"No Of. - M17","No Of.","m17"
,,"M20",,"m20"
,,"No Of. - M21","No Of.","m21"
,,"Cast Plate",,"cast plate"
,,"No Of. - Cast Plate","No Of.","cast plate"
,,"Correct Heights for Panel Thickness",,"correct heights for panel thickness"
,,"Slab Connections",,"slab connections"
,,"Type - Slab Connections","Type","slab connections"
,,"No Of. - Slab Connections","No Of.","slab connections"
,,"Top - Slab Connections","Top","slab connections"
,,"Centre - Slab Connections","Centre","slab connections"
,,"Bottom - Slab Connections","Bottom","slab connections"
,,"Lifters: GAL Top",,"lifters: gal top"
,,"No Of. - Lifters: GAL Top","No Of.","lifters: gal top"
,,"SWL - Lifters: GAL Top","SWL","lifters: gal top"
,,"Lifters: GAL Side",,"lifters: gal side"
,,"No Of. - Lifters: GAL Side","No Of.","lifters: gal side"
,,"SWL - Lifters: GAL Side","SWL","lifters: gal side"
,,"Lifters: GAL Face",,"lifters: gal face"
,,"No Of. - Lifters: GAL Face","No Of.","lifters: gal face"
,,"SWL - Lifters: GAL Face","SWL","lifters: gal face"
,,"Prefab Built By",,"prefab built by"

"Manufacture Progress"
,"Scope",,
,"Rows"
,,"Basement 1","dynamic","basement 1"
,,"Basement 2","dynamic","basement 2"
,,"Basement 3","dynamic","basement 3"
,,"Level 1","dynamic","level 1"
,"Columns"
,,"Formwork Set Out",,"formwork set out"
,,"Internal set out - Rebates",,"internal set out - rebates"
,,"Internal set out - Far Side Ferrules",,"internal set out - far side ferrules"
,,"Internal set out - Vertical Joint",,"internal set out - vertical joint"
,,"Internal set out - Horizontal Joint",,"internal set out - horizontal joint"
,,"Internal set out - Penos",,"internal set out - penos"
,,"Panel ID Tag fitted",,"panel id tag fitted"
,,"Pre-Pour Inspection",,"pre-pour inspection"
,,"Formwork",,"formwork"
,,"Dimensions - Formwork","Dimensions","formwork"
