type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP - Excavation (EX),itp,,,,,ITP - Excavation (EX),
section,Details,,,,,,,
checkpoint,1 - Underlying Lots conform (if applicable),,,,,,,
label,"Inspection / Test Method / Standard / Specification - Lot Register, Relevant Lots",,,,,,,
label,Stage or Frequency of Sampling - Prior to commencement of works,,,,,,,
label,Acceptance Criteria - Works cannot commence until underlying lots are conforming,,,,,,,
label,Method - QBC QA Records,,,,,,,
label,Level of Inspection - Inspection,,,,,,,
label,Verification By - CQR,,,,,,,
label,Record - Verification Checklist Sheet EX,,,,,,,
checkpoint,2 - Services identified and protected,,,,,,,
label,Inspection / Test Method / Standard / Specification - DBYD,,,,,,,
label,Stage or Frequency of Sampling - Prior to commencement of works at each location,,,,,,,
label,Acceptance Criteria - Check DBYD Plans to ensure all services have been located.,,,,,,,
label,○ Locate underground services with a qualified locator and mark with survey pegs or marker paint to identify services with close proximity to the works,,,,,,,
label,Method - Visual Check,,,,,,,
label,Level of Inspection - Inspection,,,,,,,
label,Verification By - CQR,,,,,,,
label,"Record - Verification Checklist Sheet EX, DBYD Plans",,,,,,,
checkpoint,3 - Cultural Heritage Monitor (if required),,,,,,,
label,Inspection / Test Method / Standard / Specification - MRTS51.1 CL3.1,,,,,,,
label,Stage or Frequency of Sampling - As required,,,,,,,
label,Acceptance Criteria - MRTS51.1 Clause 3.2 notes that No known Indigenous Cultural Heritage within and adjacent to the site were identified.,,,,,,,
label,"○ In case of an unexpected heritage find, then prior to commencing ground disturbing activities, the Contractor shall ensure that all staff involved in, or supervising, these activities, have attended the Principal’s Cultural Heritage Induction or an alternative Cultural Heritage Induction course deemed suitable by the Administrator. This includes, as a minimum, all Site management staff, employees and subcontractors working on activities which disturb the natural ground surface. The Principal’s Cultural Heritage Induction shall be arranged through the Administrator.",,,,,,,
label,○ This shall be communicated at Pre-start/ tool-box meetings.,,,,,,,
label,Method - QBC Environmental Strategies,,,,,,,
label,Level of Inspection - Inspection,,,,,,,
label,Verification By - CQR,,,,,,,
label,Record - Verification Checklist Sheet EX,,,,,,,
checkpoint,4 - Erosion and Sediment controls in place,,,,,,,
label,Inspection / Test Method / Standard / Specification - MRTS52 CL6.1 HOLD POINT 1,,,,,,,
label,○ MRTS52 CL6.2,,,,,,,
label,○ MRTS52 CL7 HOLD POINT 2,,,,,,,
label,Stage or Frequency of Sampling - Submit Erosion and Sediment Control design to Administrator prior to undertaking work,,,,,,,
label,Acceptance Criteria - The Contractor shall be responsible for the installation of measures for the control of erosion and sediment throughout the worksite to ensure construction works do not result in erosion and sedimentation that cause environmental nuisance or harm outside the worksite. ,,,,,,,
label,The Contractor shall consider at least the following erosion and sediment control strategies:,,,,,,,
label,– Minimise clearing.,,,,,,,
label,– Minimise the extent and duration of soil exposure.,,,,,,,
label,– Divert clean waters from areas of disturbance.,,,,,,,
label,"– Early installation of all drainage, erosion and sediment control measures",,,,,,,
label,– Protect exposed soil surfaces from erosion.,,,,,,,
label,– On-site capture of sediment,,,,,,,
label,– Manage topsoil.,,,,,,,
label,– Progressive stabilisation and revegetation of disturbed areas,,,,,,,
label,"○ Prior to the natural surface is disturbed on a section of the Works, the Contractor shall submit an Erosion and Sediment Control Plan (ESCP) for that section. Clearing and grubbing shall not start until the ESCP has been assessed as suitable by the Administrator. ",,,,,,,
label,○ MRTS52 Cl 6.1 – HOLD POINT 1,,,,,,,
label,Erosion and sediment control measures shall comply with the following requirements:,,,,,,,
label,– Early installation of all drainage erosion and sediment control measures,,,,,,,
label,– All erosion and sediment control measures shall be installed and maintained in good working order,,,,,,,
label,– Any runoff from the site shall comply with the provisions of the Environmental Protection (Water) Policy 1997,,,,,,,
label,– There shall be no erosion resulting from construction practices unless there are provisions within worksite to manage resulting sediment. ,,,,,,,
label,"○ As soon as practicable and prior to initial earthworks operations (clearing and grubbing) for any stage or section of the works, the Contractor must install erosion and sediment controls (including sediment traps, catch banks and diversion drains) associated with drainage paths flowing through the works area. The completion of these activities will be a Hold Point for any further earthworks. ",,,,,,,
label,○ MRTS52 CL7 – HOLD POINT 2,,,,,,,
label,"Method - QBC QA Records, Receipt of Notice to Contractor confirming approval of Erosion and Sediment Control Plan, Administrator Surveillance On-Site",,,,,,,
label,Level of Inspection - Hold Point,,,,,,,
label,Verification By - CQR Administrator,,,,,,,
label,"Record - Notice to Contractor, Verification Checklist Sheet EX, Hold Point Release",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,5 - Dust control measures in place,,,,,,,
label,"Inspection / Test Method / Standard / Specification - MRTS51 CL8.7.1, MRTS51 CL8.7.2",,,,,,,
label,Stage or Frequency of Sampling - Works generating dust,,,,,,,
label,"Acceptance Criteria - The Contractor shall be responsible for managing work under the Contract to avoid and minimise Environmental Harm on air quality including from dust, smoke and offensive odours and other air pollutants.",,,,,,,
label,"○ Where specified in Clause 6.3 of Annexure MRTS51.1, the Contractor shall assess and manage construction related air quality in accordance with Chapter 6 of the Road Traffic Air Quality Management Manual. Construction related air quality complaints shall be managed in accordance with Chapter 7 of the Road Traffic Air Quality Management Manual",,,,,,,
label,The Contractor shall consider at least the following air quality management strategies:,,,,,,,
label,– Regular watering or temporary sealing of the site and access roads ,,,,,,,
