Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Basement,dynamic,Basement,
,,Ground,dynamic,Ground,
,,Level 1,dynamic,Level 1,
,,Level 2,dynamic,Level 2,
,,Level 3,dynamic,Level 3,
,,Level 4,dynamic,Level 4,
,,Level 5,dynamic,Level 5,
,,Level 6,dynamic,Level 6,
,,Level 7,dynamic,Level 7,
,,Level 8,dynamic,Level 8,
,,Roof,dynamic,Roof,
,Columns,,,,
,,Rough In,,Rough In,
,,Fit Off,,Fit Off,
,,Commissioning,,Commissioning,
,,,,,
Penetrations,,,,,
,Scope,,,,
,Rows,,,,
,,Penetrations,dynamic,penetrations,
,Columns,,,,
,,Please take photo of label,,please take photo of label,
