type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,JHA - Job Hazard Analysis,,,,,,
checkpoint-no-status,Job details,,,,,,
date,Date:,,,,,,
textbox,Permit No.,,,,,,
textbox,Job No.,,,,,,
textbox,Site,,,,,,
textbox,Activity Location,,,,,,
textbox,Asset:,,,,,,
textbox,Work Details:,,,,,,
checkpoint-no-status,Prompts for Hazards - Mark all that apply. ,,,,,,
button,Sparks/Open flame,"YES,NO",,,,,
button,Disabled safety device(s),"YES,NO",,,,,
button,Uneven surfaces,"YES,NO",,,,,
button,"Fatigue, over-exertion","YES,NO",,,,,
button,Crane movements,"YES,NO",,,,,
button,Moving/Rotating parts,"YES,NO",,,,,
button,"Remote area, working alone","YES,NO",,,,,
button,Conflicting work/SIMOPS,"YES,NO",,,,,
button,Electrical arc flash,"YES,NO",,,,,
button,Sharp objects/materials,"YES,NO",,,,,
button,Restricted/Difficult Entry/Exit,"YES,NO",,,,,
button,Overhead obstacles,"YES,NO",,,,,
button,Ignition sources (other),"YES,NO",,,,,
button,Access/Egress,"YES,NO",,,,,
button,Water body,"YES,NO",,,,,
button,Live equipment,"YES,NO",,,,,
button,Slippery surfaces,"YES,NO",,,,,
button,Suspended loads,"YES,NO",,,,,
button,Hazardous substances (chemicals),"YES,NO",,,,,
button,Use of non-intrinsically safe equipment,"YES,NO",,,,,
button,Weather extremes,"YES,NO",,,,,
button,Moving vehicles,"YES,NO",,,,,
button,Task related noise,"YES,NO",,,,,
button,Engulfment,"YES,NO",,,,,
button,General waste,"YES,NO",,,,,
button,Hazardous waste,"YES,NO",,,,,
button,"Hazardous/toxic substance, fumes, gas","YES,NO",,,,,
button,"Flammable materials - Gas, liquids, solids","YES,NO",,,,,
button,"Reduced visibility, lighting","YES,NO",,,,,
button,Electricity,"YES,NO",,,,,
button,Static electricity,"YES,NO",,,,,
button,Work at height,"YES,NO",,,,,
button,Underground services,"YES,NO",,,,,
button,O2 Deficiency/Excess,"YES,NO",,,,,
button,Temperature extremes,"YES,NO",,,,,
