Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
ITP - Jocelyn Street 0.07-0.218,,,,,
,Scope,,,ITP - Jocelyn Street 0.07-0.218,
,Rows,,,,
,,PRECONSTRUCTION HOLD POINTS,,PRECONSTRUCTION HOLD POINTS,ITP - Jocelyn Street 0.07-0.218
,,MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS),,MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS),ITP - Jocelyn Street 0.07-0.218
,,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40,,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40,ITP - Jocelyn Street 0.07-0.218
,,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40,,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40,ITP - Jocelyn Street 0.07-0.218
,,BITUMEN - TO GAIN APPROVAL,,BITUMEN - TO GAIN APPROVAL,ITP - Jocelyn Street 0.07-0.218
,,SEALING CHIP MATERIAL TESTING,,SEALING CHIP MATERIAL TESTING,ITP - Jocelyn Street 0.07-0.218
,,SEAL DESIGN,,SEAL DESIGN,ITP - Jocelyn Street 0.07-0.218
,,SEALING RECORDS,,SEALING RECORDS,ITP - Jocelyn Street 0.07-0.218
,Columns,,,,
,,Agree QA Requirements,,Agree QA Requirements,PRECONSTRUCTION HOLD POINTS
,,Confirm Pricing for Additional Items,,Confirm Pricing for Additional Items,PRECONSTRUCTION HOLD POINTS
,,Construction Handover Meeting,,Construction Handover Meeting,PRECONSTRUCTION HOLD POINTS
,,Physical works Programme,,Physical works Programme,PRECONSTRUCTION HOLD POINTS
,,Quantity Review,,Quantity Review,PRECONSTRUCTION HOLD POINTS
,,Existing Pavement Walkover,,Existing Pavement Walkover,PRECONSTRUCTION HOLD POINTS
,,Finished Level,,Finished Level,MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS)
,,Finished Level (post milled),,Finished Level (post milled),MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS)
,,Compaction (Provisional),,Compaction (Provisional),MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS)
,,Crushing Strength,,Crushing Strength,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Weathering Quality,,Weathering Quality,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Soaked CBR,,Soaked CBR,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Sand equivalent,,Sand equivalent,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Broken Faces Content,,Broken Faces Content,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Particle size distribution,,Particle size distribution,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Solid Density,,Solid Density,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Determination of MDD & OWC,,Determination of MDD & OWC,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40
,,Formation,,Formation,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Finished Level,,Finished Level,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Plateau Density Test,,Plateau Density Test,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Compaction,,Compaction,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Compaction - Feather Edge,,Compaction - Feather Edge,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Degree of Saturation,,Degree of Saturation,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Surface Finish,,Surface Finish,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Ride Quality,,Ride Quality,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40
,,Penetration,,Penetration,BITUMEN - TO GAIN APPROVAL
,,Viscosity,,Viscosity,BITUMEN - TO GAIN APPROVAL
,,Viscosity.,,Viscosity.,BITUMEN - TO GAIN APPROVAL
,,Flash Point,,Flash Point,BITUMEN - TO GAIN APPROVAL
,,Solubility,,Solubility,BITUMEN - TO GAIN APPROVAL
,,Rolling Thin Film,,Rolling Thin Film,BITUMEN - TO GAIN APPROVAL
,,Penetration,,Penetration,BITUMEN - TO GAIN APPROVAL
,,Ductility,,Ductility,BITUMEN - TO GAIN APPROVAL
,,Crushing Strength,,Crushing Strength,SEALING CHIP MATERIAL TESTING
,,Weathering Quality,,Weathering Quality,SEALING CHIP MATERIAL TESTING
,,Weak Particles Test,,Weak Particles Test,SEALING CHIP MATERIAL TESTING
,,Polished Stone Value,,Polished Stone Value,SEALING CHIP MATERIAL TESTING
,,Cleanliness,,Cleanliness,SEALING CHIP MATERIAL TESTING
,,Size & Shape,,Size & Shape,SEALING CHIP MATERIAL TESTING
,,Broken Faces,,Broken Faces,SEALING CHIP MATERIAL TESTING
,,Grading,,Grading,SEALING CHIP MATERIAL TESTING
,,Cleanliness,,Cleanliness,SEALING CHIP MATERIAL TESTING
,,Seal design,,Seal design,SEAL DESIGN
,,Seal design approval,,Seal design approval,SEAL DESIGN
,,Surface Finish,,Surface Finish,SEAL DESIGN
,,Blend sheet,,Blend sheet,SEALING RECORDS
,,Spray sheets,,Spray sheets,SEALING RECORDS
,,,,,
ITP - Maniatutu Rd 1.400-1.940,,,,,
,Scope,,,ITP - Maniatutu Rd 1.400-1.940,
,Rows,,,,
,,PRECONSTRUCTION HOLD POINTS,,PRECONSTRUCTION HOLD POINTS,ITP - Maniatutu Rd 1.400-1.940
