type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,561469-ITP-0006 - Storage Tank (DG-QA-TP018),itp,,,,,561469-ITP-0006 - Storage Tank (DG-QA-TP018),
section,SECTION 3 - RECEIVING INSPECTIONS,,,,,,,
checkpoint,3.1 - Review all Drawings and Documents,,,,,,,
label,Inspection Point: Quality Control Activity - Review all drawings and documentation provided to the Contractor.,,,,,,,
label,Acceptance Criteria - Prior to the commencement of Works it must be ensure that all necessary documentation has been provided.,,,,,,,
label,Verifying Document - ITP,,,,,,,
label,Frequency - Prior to the commencement of Works,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - R,,,,,,,
label,Inspection: By - PM/QE,,,,,,,
checkpoint,3.2 - Setting Out Levels and Alignment,,,,,,,
label,"Inspection Point: Quality Control Activity - All setting out shall be performed by or under the control of a licensed surveyor, who shall certify the accuracy of key dimensions of the as constructed works. Specs 1000: 3.2.4",,,,,,,
label,"Acceptance Criteria - Levels and allignment Set Out matches marks shown on the Drawings, 2D data and linework provided or agreed with the Engineer ",,,,,,,
label,Verifying Document - Compliance surveys or spot checks,,,,,,,
label,Frequency - Prior to the commencement of Works,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Instrumental",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - SP/QE/SV,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.3 - Valves Delivery,,,,,,,
label,Inspection Point: Quality Control Activity - Gate valves shall comply with AS/NZS 2638. Valves greater than DN50 shall be resilient seated sluice valves. DN50 shall be gate valves. Sluice valves shall be anti-clockwise closing. DN50 gate valves shall be clockwise closing. Valves shall be provided with a surface box according to the asset owner’s engineering standards. Specs 1131: 14.3.1,,,,,,,
label,"Acceptance Criteria - The charasteritics of the valves delivered to site match the corresponding specifications, drawings details or approved equivalent",,,,,,,
label,"Verifying Document - Delivery docket, Supplier certificate, Photo",,,,,,,
label,Frequency - Prior to the commencement of Works,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By - QE/CR,,,,,,,
checkpoint,3.4 - Joints and Fittings,,,,,,,
label,Inspection Point: Quality Control Activity - All joints and fittings must comply with wath is estipulated on Specs 1131: 14.3.2,,,,,,,
label,"Acceptance Criteria - The charasteritics of the fittings delivered to site match the corresponding specifications, drawings details or approved equivalent",,,,,,,
label,"Verifying Document - Delivery docket, Supplier certificate, Photo",,,,,,,
label,Frequency - Prior to the commencement of Works,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By - QE/CR,,,,,,,
checkpoint,3.5 - Pipe Bedding and Haunching Agregate,,,,,,,
label,Inspection Point: Quality Control Activity - Pipe bedding should be AP20 and in accordance with AS/NZS 2566.2 or AS/NZA 3725. Maximum Dry Density (MDD) and Optimum Water Content (OWC) of the aggregate must be provided. Specs 1131: 14.9.1,,,,,,,
label,"Acceptance Criteria - Visual Inspection, Engineer approval",,,,,,,
label,"Verifying Document - Delivery Docket, Laboratory test results ",,,,,,,
label,Frequency - Prior to the commencement of Works,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Lab Test",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - QE/SP/MC,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.6 - Backfill Aggregate,,,,,,,
label,Inspection Point: Quality Control Activity - Backfill aggregate should be GAP 65. Samples of backfill material should be tested in accordence of NZS 4402 to determine the MDD at OMC. The solid density of aggregate should be tested in accordance with NZS 4407. Specs 1131: 16.1.1,,,,,,,
label,"Acceptance Criteria - Visual Inspection, Engineer approval",,,,,,,
label,"Verifying Document - Delivery Docket, Laboratory test results ",,,,,,,
label,Frequency - Prior to the commencement of Works,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Lab Test",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By - QE/SP/MC,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
