Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Material Inspections,,,,,
,Scope,,,Material Inspection ,
,Rows,,,,
,,Material Inspection ,dynamic,Material Inspection ,
,Columns,,,,
,,,section,,
,,Order Acceptance Certificate - Details:,,Order Acceptance Certificate -- Details:,Details
,,"Subcontractor (full name of Subcontractor, ABN, Subcontractor's ACN and ABN)","Subcontractor (full name of Subcontractor, ABN, Subcontractor's ACN and ABN)",Order Acceptance Certificate -- Details:,Details
,,Order No.:,Order No.:,Order Acceptance Certificate -- Details:,Details
,,Delivery Site/Location:,Delivery Site/Location:,Order Acceptance Certificate -- Details:,Details
,,Date on which materials delivered:,Date on which materials delivered:,Order Acceptance Certificate -- Details:,Details
,,Inspecting Engineer:,Inspecting Engineer:,Order Acceptance Certificate -- Details:,Details
,,Inspecting Engineer (if not included above),Inspecting Engineer (if not included above),Order Acceptance Certificate -- Details:,Details
,,Subcontractor's delivery personnel (full name),Subcontractor's delivery personnel (full name),Order Acceptance Certificate -- Details:,Details
,,Delivery vehicle registration number,Delivery vehicle registration number,Order Acceptance Certificate -- Details:,Details
,,Subcontractor checked all Materials included in delivery & satisfied all Materials comply with Subcontract,,The Subcontractor has checked all Materials included in this delivery and is satisfied that all of the Materials comply with the Subcontract.,Details
,,Inspection Result ID:,,Inspection Result ID:,Packaging Inspection
,,Special Storage/ Handling Requirements?,Special Storage/ Handling Requirements?,Inspection Result ID:,Packaging Inspection
,,"If yes, provide details","If yes, provide details",Inspection Result ID:,Packaging Inspection
,,Confirmation of receipt of Units delivered. [Subcontractor does not complete. Contractor will initial on receipt.],Confirmation of receipt of Units delivered. [Subcontractor does not complete. Contractor will initial on receipt.],Inspection Result ID:,Packaging Inspection
,,QA/Compliance Docs Delivered?,QA/Compliance Docs Delivered?,Inspection Result ID:,Packaging Inspection
,,Defective?,Defective?,Inspection Result ID:,Packaging Inspection
,,1) ,,1),Packaging Inspection
,,1) Item ID:,Item ID:,1),Packaging Inspection
,,1) Item description:,Item description:,1),Packaging Inspection
,,1) Units ordered:,Units ordered:,1),Packaging Inspection
,,1) Units delivered:,Units delivered:,1),Packaging Inspection
,,1) Number Accepted,Number Accepted,1),Packaging Inspection
,,1) Number Rejected,Number Rejected,1),Packaging Inspection
,,1) OK = Meets all criteria,OK = Meets all criteria,1),Packaging Inspection
,,1) QI = Quantity incorrect,QI = Quantity incorrect,1),Packaging Inspection
,,1) IN = Item incomplete,IN = Item incomplete,1),Packaging Inspection
,,1) MI = Make or type incorrect,MI = Make or type incorrect,1),Packaging Inspection
,,1) TD = Damaged in transit,TD = Damaged in transit,1),Packaging Inspection
,,1) NI = Not properly Identified,NI = Not properly Identified,1),Packaging Inspection
,,1) CD = Compliance docs not provided,CD = Compliance docs not provided,1),Packaging Inspection
,,2) ,,2),Packaging Inspection
,,2) Item ID:,Item ID:,2),Packaging Inspection
,,2) Item description:,Item description:,2),Packaging Inspection
,,2) Units ordered:,Units ordered:,2),Packaging Inspection
,,2) Units delivered:,Units delivered:,2),Packaging Inspection
,,2) Number Accepted,Number Accepted,2),Packaging Inspection
,,2) Number Rejected,Number Rejected,2),Packaging Inspection
,,2) OK = Meets all criteria,OK = Meets all criteria,2),Packaging Inspection
,,2) QI = Quantity incorrect,QI = Quantity incorrect,2),Packaging Inspection
,,2) IN = Item incomplete,IN = Item incomplete,2),Packaging Inspection
,,2) MI = Make or type incorrect,MI = Make or type incorrect,2),Packaging Inspection
,,2) TD = Damaged in transit,TD = Damaged in transit,2),Packaging Inspection
,,2) NI = Not properly Identified,NI = Not properly Identified,2),Packaging Inspection
,,2) CD = Compliance docs not provided,CD = Compliance docs not provided,2),Packaging Inspection
,,3) ,,3),Packaging Inspection
,,3) Item ID:,Item ID:,3),Packaging Inspection
,,3) Item description:,Item description:,3),Packaging Inspection
,,3) Units ordered:,Units ordered:,3),Packaging Inspection
,,3) Units delivered:,Units delivered:,3),Packaging Inspection
,,3) Number Accepted,Number Accepted,3),Packaging Inspection
,,3) Number Rejected,Number Rejected,3),Packaging Inspection
,,3) OK = Meets all criteria,OK = Meets all criteria,3),Packaging Inspection
,,3) QI = Quantity incorrect,QI = Quantity incorrect,3),Packaging Inspection
