"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Metal Cladding","",,,0,"Yes","Metal Cladding","005d7064-fdf7-4a85-9690-c4d0e36d2d14"
"checkpoint-status",,"","checkpoint","Using approved cladding materials"
"checkpoint-status",,"","checkpoint","Pipework less than 150mm outside diameter over insulation-Aluminium or galv 0.5mm Thick"
"checkpoint-status",,"","checkpoint","Pipework 150mm to 450mm outside diameter over insulation -Aluminium 0.7mm thick or Galv. 0.6mm thick."
"checkpoint-status",,"","checkpoint","Pipework/ Vessels / Evaporators over 450mm outside diameter over insulation -Aluminium 1.0 mm thicker Galv. 0.9mm thick."
"checkpoint-status",,"","checkpoint","Minimum 40mm overlapping circumferential joints."
"checkpoint-status",,"","checkpoint","Longitudinal joints faced away from view"
"checkpoint-status",,"","checkpoint","Fixed with straps (same materials) for chilled water pipework or refrigerant pipework. Do not violate vapour barrier."
"checkpoint-status",,"","checkpoint","Used lobster back segments for curved surfaces. Seal all holes"
"checkpoint-status",,"","checkpoint","Seal up all penetrations for gauges , instruments drains and vents."
"checkpoint-status",,"","checkpoint","Using Suitcase clips for all Readily removable at evaporator heads, strainers, and similar areas where removal for maintenance is anticipated."

"checklist-flat",,"","checklist","Duct / Equipment Cleaning","",,,0,"Yes","Duct / Equipment Cleaning","00dadbfe-1715-4793-bddb-692bccbfdd7f"
"checkpoint-status",,"","checkpoint","Specialized Cleaning contractor to clean Outdoor / Supply and Return air Ducting and equipment in accordance with HVCA Guide TR/19 or NADCA Standard 1992-01"
"checkpoint-status",,"","checkpoint","Verification of ductwork cleanliness shall be by vacuum test ( gravimetric analysis ) in accordance with HVCA Guide TR/19 or NADCA Standard 1992-01"
"checkpoint-status",,"","checkpoint","Undertake a second vacuum test immediately prior to handover."

"checklist-flat",,"","checklist","Preworks Inspection QA","",,,0,"Yes","V1 HBH - Preworks Inspection QA","059194ae-cf56-488c-9693-44ac3b332208"
"checkpoint-status",,"","checkpoint","Drawings at construction issue"
"text","9366e722-7f41-53b4-b4cc-901e6092a866","","textbox","Revision #",,,
"checkpoint-status",,"","checkpoint","Equipment ordered and ready to be delivered"
"checkpoint-status",,"","checkpoint","Floor clear and access suitable, please attach photos"
"checkpoint-status",,"","checkpoint","High level services / trades completed their applicable works"

"checklist-sectioned",,"","checklist","Pipework Insulation","",,,0,"Yes","V1 HBH - Pipework Insulation","08c9963d-ebc8-47fd-a216-a11fc34e7615"
"checkpoint-group",,"","section","Chilled & Hot Water Pipework Insulation"
"checkpoint-status",,"","checkpoint","Using Approved Insulation Materials and Thickness: (Thermobreak)"
"checkpoint-status",,"","checkpoint","Install as per Manufacturer's Standards: (Nexus Foam-Thermobreak CHW)"
"checkpoint-status",,"","checkpoint","Ensure the pipe remains tightly butted against clamps blocks supports."
"checkpoint-status",,"","checkpoint","Adhere the insulation to the pipe with a 50mm band of adhesive applied to the bore of both ends of each section to form a vapour barrier."
"checkpoint-status",,"","checkpoint","Apply adhesive for all Longitudinal and Circumferential joints."
"checkpoint-status",,"","checkpoint","50mm minimum width pressure sensitive self adhered reinforced aluminium foil tape firmly applied to the facing ."
"checkpoint-status",,"","checkpoint","Use mitre cut elbow for all the bends."
"checkpoint-status",,"","checkpoint","Install as per Manufacturer's Standards: (Nexus Foam-Thermobreak HHW)"
"checkpoint-status",,"","checkpoint","Use mitre cut elbow for all the bends."
