Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
19944188-e1bd-5fcc-8ccc-b297c385bae3,,holdpoint,not-started,zSYS - Wall Checklist (old version):787966c0-a7be-44c9-85f2-387dff79babb:0dae3268-ac75-471f-9f0a-98122fe8fee5,,TRUE,TRUE,Site QA,Building B,Lower Ground,52,Wall Set Out,Request Sign Off
15acb003-a61e-59f4-84bb-1f65de763548,,holdpoint,not-started,zSYS - Wall Checklist (old version):defc8b05-a06a-4ab4-87a8-0ff579b1b66f:d937f66e-d1c9-4ac2-bbf3-f53916d3bfdc,,TRUE,TRUE,Site QA,Building B,Lower Ground,52,Wall Set Out,Request Sign Off
a8af7a72-50fd-530f-a9ad-7a7133b9f393,,holdpoint,not-started,zSYS - Wall Checklist (old version):787966c0-a7be-44c9-85f2-387dff79babb:0dae3268-ac75-471f-9f0a-98122fe8fee5,,TRUE,TRUE,Site QA,Building B,Lower Ground,53,Wall Set Out,Request Sign Off
d496183d-bd05-5d6f-86ae-feba30940190,,holdpoint,not-started,zSYS - Wall Checklist (old version):defc8b05-a06a-4ab4-87a8-0ff579b1b66f:d937f66e-d1c9-4ac2-bbf3-f53916d3bfdc,,TRUE,TRUE,Site QA,Building B,Lower Ground,53,Wall Set Out,Request Sign Off
6557212b-f423-5c23-9efc-dcd90d186198,,holdpoint,not-started,zSYS - Wall Checklist (old version):787966c0-a7be-44c9-85f2-387dff79babb:0dae3268-ac75-471f-9f0a-98122fe8fee5,,TRUE,TRUE,Site QA,Building B,Lower Ground,55,Wall Set Out,Request Sign Off
4b8796db-1b6d-593c-8af2-db16b551eaa8,,holdpoint,not-started,zSYS - Wall Checklist (old version):defc8b05-a06a-4ab4-87a8-0ff579b1b66f:d937f66e-d1c9-4ac2-bbf3-f53916d3bfdc,,TRUE,TRUE,Site QA,Building B,Lower Ground,55,Wall Set Out,Request Sign Off
6aefc57f-4000-5ee4-9878-1b23f1383641,,holdpoint,not-started,zSYS - Wall Checklist (old version):787966c0-a7be-44c9-85f2-387dff79babb:0dae3268-ac75-471f-9f0a-98122fe8fee5,,TRUE,TRUE,Site QA,Building B,Lower Ground,56,Wall Set Out,Request Sign Off
49bc5dad-6b69-5303-9348-5de8782a95db,,holdpoint,not-started,zSYS - Wall Checklist (old version):defc8b05-a06a-4ab4-87a8-0ff579b1b66f:d937f66e-d1c9-4ac2-bbf3-f53916d3bfdc,,TRUE,TRUE,Site QA,Building B,Lower Ground,56,Wall Set Out,Request Sign Off
b20311fc-f6c0-5d7f-abda-75ec39a8c867,,holdpoint,not-started,zSYS - Wall Checklist (old version):787966c0-a7be-44c9-85f2-387dff79babb:0dae3268-ac75-471f-9f0a-98122fe8fee5,,TRUE,TRUE,Site QA,Building B,Lower Ground,58,Wall Set Out,Request Sign Off
79f45822-cb2b-5af0-9dc1-0ae51206b554,,holdpoint,not-started,zSYS - Wall Checklist (old version):defc8b05-a06a-4ab4-87a8-0ff579b1b66f:d937f66e-d1c9-4ac2-bbf3-f53916d3bfdc,,TRUE,TRUE,Site QA,Building B,Lower Ground,58,Wall Set Out,Request Sign Off
