type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1210-023-01 ITP Traffic signs Installation,itp,,,,,DN1210-023-01 ITP Traffic signs Installation Rev 0,
section,"SECTION 3 – PRE-CONSTRUCTION - MATERIAL, PERSONEL & THIRD PARTY APPROVALS",,,,,,,
checkpoint,3.1 - Underground Services,,,,,,,
label,Detail - Pothole all services prior to commencement of trenching. Suitably protect the existing services from construction damage.,,,,,,,
label,Acceptance / Conformance Criteria - All underground services marked on site before pot holing or excavation,,,,,,,
label,Standard / Specification - PS23.5.3 b),,,,,,,
label,Verifying Document - Survey Data/Site Photos,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Pre Excavation,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - PE/SE,,,,,,,
checkpoint,3.2 - Sign manufacture,,,,,,,
label,Detail - Ensure sign products and systems are listed in NZ transport agency's accepted products and systems table in Appendix F of P24,,,,,,,
label,Acceptance / Conformance Criteria - Listed in Apendix F of P24: specification for permanent traffic signs,,,,,,,
label,Standard / Specification - PS26.3.2,,,,,,,
label,Verifying Document - Appendix F,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to installation,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.3 - Sign Retroreflective sheeting,,,,,,,
label,"Detail - All signs be reflectorised with Class 1W sheeting, and must be turned about 5 degree away from the driver's line of sight.",,,,,,,
label,Acceptance / Conformance Criteria - Visual Inspection: Manufactrur's confirmance,,,,,,,
label,Standard / Specification - PS26.3.3,,,,,,,
label,Verifying Document - Photo/Visual Inspection,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Construction and after installation,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.4 - Delivery of Materials,,,,,,,
label,Detail - Ensure materials are delivered as per project schedule and specifications,,,,,,,
label,"Acceptance / Conformance Criteria - Materials delivered in good condition, without damage to anything",,,,,,,
label,Standard / Specification - Section 26.3.4 (Project Specification PS),,,,,,,
label,Verifying Document - Photo/Visual Inspection,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - 100% of material deliveries,,,,,,,
