type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Cowls,,,,,,Cowls
checkpoint,Outside Air Roof Cowl Installed,,,,,,
checkpoint,Builder - Waterproof and Seal to be installed,,,,,,
,,,,,,,
checklist-flat,E4M QA,,,,,,E4M QA
checkpoint,Wiring First Fix Complete,,,,,,
checkpoint,Cable Tray Installed Correctly,,,,,,
checkpoint,Electrical Isolators installed in Correct location,,,,,,
checkpoint,Units Terminated,,,,,,
checkpoint,Temp Sensors and Controllers Installed,,,,,,
checkpoint,Units Tested and Running,,,,,,
,,,,,,,
checklist,Chillers / Buffer Tank / Dosing Pod / Pumps,,,,,,Chillers / Buffer Tank / Dosing Pod / Pumps
section,Equipment QA,,,,,,
checkpoint,Check if plinth site is correct,,,,,,
checkpoint,Correct Unit Installed,,,,,,
checkpoint,Setting out point correct,,,,,,
checkpoint,Anti Vibration pads to be installed if required,,,,,,
checkpoint,Correct Springs installed ( If required ),,,,,,
section,Unit Second Fix QA,,,,,,
checkpoint,Condensate Piping installed ( If required ),,,,,,
checkpoint,Tundish installed by others and connected up ( If required ),,,,,,
checkpoint,Seismic Bracing Installed,,,,,,
textbox,Drawing Reference Number,,,,,,
,,,,,,,
checklist-flat,Chemical Flushing Checklist,,,,,,Flushing - Chemical Flushing Checklist
checkpoint,Following zones / terminals / branches has been (chemical) flushed during this stage.,,,,,,
textbox,remove,,,,,,
checkpoint,Confirm all other terminals isolated,,,,,,
checkpoint,Test the water conditions prior adding chemical,,,,,,
textbox,pH (Site Measurement),,,,,,
textbox,Conductivity (Site Measurement),,,,,,
textbox,TDS (Total dissolved solids) - (Site Measurement),,,,,,
textbox,Chloride (Site Measurement),,,,,,
checkpoint,Pump is operating at 50 Hz.,,,,,,
checkpoint,Required cleaning added as per flushing plan.,,,,,,
textbox,Name of cleaning chemical and its SDS,,,,,,
textbox,Required amount: (L),,,,,,
textbox,Name of additional chemical and its SDS,,,,,,
textbox,Required amount: (L),,,,,,
textbox,Name of additional chemical and its SDS,,,,,,
textbox,Required amount: (L),,,,,,
textbox,Name of additional chemical and its SDS,,,,,,
textbox,Required amount: (L),,,,,,
checkpoint,Circulate water 2 - 4 hours,,,,,,
checkpoint,Test the water conditions prior adding chemical,,,,,,
textbox,pH (Site Measurement),,,,,,
textbox,Conductivity (Site Measurement),,,,,,
textbox,TDS (Total dissolved solids) - (Site Measurement),,,,,,
textbox,Chloride (Site Measurement),,,,,,
checkpoint,Photo of water sample at the end of the circulation before draining water.,,,,,,
checkpoint,Is there any neutralisation chemical added as per chemical specialist advise? If yes enter name and quantity,,,,,,
checkpoint,"Record total and terminal waterflows on the ""Flushing Water Flows"" test sheet and upload here.",,,,,,
checkpoint,Clean strainers as required. Upload dirt and clean strainer photos here.,,,,,,
checkpoint,"If this is last section to be flushed, then continue draining process.",,,,,,
,,,,,,,
checklist,Fan Coil Units ,,,,,,Fan Coil Units 
section,Unit First Fix QA,,,,,,
checkpoint,Correct Unit Installed,,,,,,
checkpoint,u/s of Unit at correct height,,,,,,
checkpoint,Mounting and Springs Installed,,,,,,
checkpoint,Correct Hanger Spacing,,,,,,
section,Unit Second Fix QA,,,,,,
checkpoint,Unit Plenum Boxes to be installed,,,,,,
checkpoint,Filters installed,,,,,,
