type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-169-RAIL-BRUNT-Rail Delineation Permanent Fencing Rev 0,itp,,,,,ITP-169-RAIL-BRUNT-Rail Delineation Permanent Fencing Rev 0,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-169-RAIL-BRUNT-Rail Delineation Permanent Fencing,,,,,,,
label,ITP Description: BRUNT-Rail Delineation Permanent Fencing,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 169-RAIL,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 18/05/2024,,,,,,,
label,ITP created by: Jon De Castro,,,,,,,
label,ITP approved for use by: Jon De Castro,,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,,
label,Reference - IFC Drawings,,,,,,,
section,2. Preliminaries-Materials,,,,,,,
checkpoint,2.1 - Concrete Footings Mix,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,"Acceptance Criteria - VicRoads Compliant Mix, Minimum of 20 MPa compressive strength as per IFC drawings.",,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each Mix,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,
label,Verifying Documents - Certificate of Compliance,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Steel components,,,,,,,
label,"Reference - IFC Drawings AS41000, AS1163",,,,,,,
label,Acceptance Criteria - All Steel must comply with Australian Standards.,,,,,,,
label,○ Steel section sizes must be checked on site.,,,,,,,
label,"Method - Document Review, Visual and Measure",,,,,,,
label,Frequency - All elements,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,
label,Verifying Documents - Supplier Certificate of Compliance,,,,,,,
section,3. Preliminaries-Documentations,,,,,,,
checkpoint,3.1 - Excavation for post foundations,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,Acceptance Criteria - Excavation for post foundations must not undermine track and comply with PTDT requirements.,,,,,,,
label,○ Follow asset owners guidelines for work around their service.,,,,,,,
label,○ Excavation must use Non Destructive Digging in the rail corridor.,,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each element,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,
section,4. Pre-construction / Pre-installation Activities,,,,,,,
checkpoint,4.1 - Survey Set-out,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,"Acceptance Criteria - Survey to set out the following but not limited to: existing services, post locations, refuge bays.",,,,,,,
label,○ Offset checked against the running edge prior to installation of posts.,,,,,,,
label,○ Engineer to verify alignment of posts using string line or equivalent.,,,,,,,
label,"Method - Measure, Visual inspect",,,,,,,
label,Frequency - Each element,,,,,,,
label,Category - IP,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,
