type,name,values,prefix,postfix,usage count,user addable,template name
checklist,TPO Concrete Checklist,,,,,,Roofing QA - TPO Concrete Checklist
section,Substrate Check,,,,,,
checkpoint,Concrete substrate has been allowed to fully cure - at least 28 days from pour,,,,,,
text,Concrete Pour date:,,,,,,
checkpoint,"Fill hallows or holes with a cement plaster, or FLC",,,,,,
checkpoint,"Surface smooth, clean, dry and free of debris or release agents",,,,,,
checkpoint,Substrate venting installed as required,,,,,,
checkpoint,All drains and outlets are membrane compatible. Refer to your Allco Representative prior to installation if unsure.,,,,,,
checkpoint,"Ensure minimum required falls are met. E2/AS1 2011 states 2° for roofs (-1:30 or 34mm/mt), 1.5° for decks (-1:40 or 25mm/mt) and 1:100 (10mm/mt) for internal gutters.",,,,,,
section,TPO Horizontal & Vertical Application,,,,,,
checkpoint,Conducted test weld on an off cut of membrane prior to installation?,,,,,,
checkpoint,Ensure even coating of approved adhesive used on JM sheet as well as substrate,,,,,,
checkpoint,Ensure 40mm minimum sheet laps,,,,,,
checkpoint,Ensure all weld areas thoroughly cleaned with JMCLEAN membrane cleaner,,,,,,
checkpoint,Test all welds with a seam probe,,,,,,
checkpoint,Attach application photos (1 photo per 20m2),,,,,,
section,"TPO Detailing (Gutters, Corners, Overflows)",,,,,,
checkpoint,Roof Drains & Outlets - appropriate detailing techniques used,,,,,,
button,Ensure the correct JM accessories are used?,"Yes, No, N/A",,,,,
bool,Attach Photos (1 photo per drain/outlet ),,,,,,
checkpoint,Penetrations - appropriate detailing techniques used,,,,,,
button,Ensure JM Single ply caulking is applied on appropriate areas?,"Yes, No, N/A",,,,,
button,"Ensure 200mm upstand extension over pipe penetrations, and 150 mm for vent and square post (deck) penetrations","Yes, No, N/A",,,,,
bool,Attach Photo (1 photo per penetration),,,,,,
checkpoint,Transitions - appropriate detailing techniques used,,,,,,
button,All transitions sharply formed and having no irregular surfaces or edges,"Yes, No, N/A",,,,,
bool,Application photos of transitions,,,,,,
checkpoint,External & Internal Corners - appropriate detailing techniques used,,,,,,
button,Ensure appropriate JM corners accessories are used?,"Yes, No, N/A",,,,,
button,Ensure appropriate detailing techniques used?,"Yes, No, N/A",,,,,
button,Ensure 40mm wield length on all sides and corner fully welded,"Yes, No, N/A",,,,,
bool,Application photos of corners ( 1 per corner),,,,,,
section,TPO Concrete Termination,,,,,,
checkpoint,Ensure appropriate detailing used for termination?,,,,,,
checkpoint,Ensure 40mm hot weld between TPO and steel folded flashing (if appropriate),,,,,,
checkpoint,Application photos of terminations (1 photo per termination),,,,,,
,,,,,,,
checklist,Torch-On Concrete Checklist,,,,,,Roofing QA - Torch-On Concrete Checklist
section,Substrate Check,,,,,,
checkpoint,Concrete substrate has been allowed to fully cure - at least 28 days from pour,,,,,,
text,Concrete Pour date:,,,,,,
checkpoint,"Fill hallows or holes with a cement plaster, or FLC",,,,,,
checkpoint,"Surface smooth, clean, dry and free of debris or release agents",,,,,,
checkpoint,Substrate venting installed as required,,,,,,
checkpoint,Minimum 20mm triangular fillets at the base of upstands,,,,,,
checkpoint,All drains and outlets are membrane compatible. Refer to your Allco Representative prior to installation if unsure.,,,,,,
checkpoint,"Ensure minimum required falls are met. E2/AS1 2011 states 2° for roofs (-1:30 or 34mm/mt), 1.5° for decks (-1:40 or 25mm/mt) and 1:100 (10mm/mt) for internal gutters.",,,,,,
section,Torch-On Horizontal & Vertical Application,,,,,,
checkpoint,"Check sheets are correctly aligned, unrolled completely and positioning them",,,,,,
checkpoint,Ensure side laps are at least 100mm and at head laps should be 150mm,,,,,,
checkpoint,Ensure dermaprimer is used appropriately on the substrate,,,,,,
checkpoint,"The second layer fully bonded on to the first layer, staggering the side overlaps by 500mm and the head overlaps by half a roll",,,,,,
checkpoint,Ensure 150mm upstand height of membrane,,,,,,
checkpoint,Attach application photos (1 photo per 20m2),,,,,,
section,"Torch-On Detailing (Drains, Gutters, Joints, Overflows, Penetrations)",,,,,,
checkpoint,Roof Drains & Outlets - appropriate detailing techniques used,,,,,,
bool,Attach Photos (1 photo per drain/outlet ),,,,,,
checkpoint,Penetrations - appropriate detailing techniques used,,,,,,
button,Ensure 100mm extension from edge of penetration in all sides,"Yes, No, N/A",,,,,
button,Ensure 100mm upstand extension over pipe,"Yes, No, N/A",,,,,
bool,Attach Photo (1 photo per penetration),,,,,,
checkpoint,Transitions - appropriate detailing techniques used,,,,,,
button,All transitions sharply formed and having no irregular surfaces or edges,"Yes, No, N/A",,,,,
bool,Application photos of transitions,,,,,,
checkpoint,Joints - appropriate detailing techniques used,,,,,,
button,"For expansion joints, ensure there is 150mm extension cover over the joint","Yes, No, N/A",,,,,
bool,Application photos (1 photo per joint),,,,,,
section,Torch-On Terminations,,,,,,
checkpoint,Ensure appropriate 100mm laps at transitions,,,,,,
checkpoint,Ensure appropriate detailing is used on terminations,,,,,,
checkpoint,Application photos (1 photo per termination),,,,,,
,,,,,,,
checklist-flat,Protection & Backfill for Area:,,,,,,Waterproofing QA - Protection & Backfill Checklist
checkpoint,Checklist named with location or text box below or marked up drawing attached,,,,,,
text,"Description, grid sections, etc:",,,,,,
checkpoint,Allguard has been installed as per Allco specifications?,,,,,,
checkpoint,Hydrostatic Conditions - Backfill compacted every 400mm?,,,,,,
text,Backfill date,,,,,,
,,,,,,,
checklist,TPO Plywood Checklist,,,,,,Roofing QA - TPO Plywood Checklist
section,Substrate Check,,,,,,
checkpoint,Framing supports at 400mm centres for 17.5m ply (in one direction). All plywood edges must also be supported.,,,,,,
checkpoint,Tongue and groove plywood NOT used,,,,,,
checkpoint,Framing supports at 600mm centres for 19.5m ply (in one direction). All plywood edges must also be supported.,,,,,,
checkpoint,"Minimum thickness 17mm, F8, CCA H3.2 treated, structural plywood (not LOSP treated).",,,,,,
checkpoint,Minimum CD grade with the sanded C face upwards,,,,,,
checkpoint,Plywood to be laid at right angles (90 degrees) to supporting timber.,,,,,,
checkpoint,Plywood is to be laid with staggered joints in a brick bond pattern with a 3mm expansion gap between plywood sheet edges.,,,,,,
checkpoint,Plywood is screw-fixed with 10g x 50mm SS counter-sunk screws at 150mm centres on all sheet edges and at 200mm centres through the body of the sheet. All screws to be counter sunk 1-2mm.,,,,,,
checkpoint,Chamfer all external edges with a minimum radius of 5mm.,,,,,,
checkpoint,Plywood is to be kept dry at all times during construction. Blow/ torch drying the plywood surface prior to membrane application does not comply. Plywood to be at no more than 18%moisture content.,,,,,,
checkpoint,"For Roofs and Roof Decks over living spaces, all cavities must be ventilated and insulated in compliance with clause H1 NZBC. - 1 vent for the first 40m2 and one for every 50m2 thereafter. Cavity ventilation is not required for a Warm Roof system which meets or exceeds the minimum R value requirements.",,,,,,
checkpoint,All drains and outlets are membrane compatible. Note that TPO membranes cannot be welded to Stainless Steel scuppers or sumps. Accessories must have Clamped Grates or be TPO weldable.,,,,,,
checkpoint,"Ensure minimum required falls are met. E2/AS1 2011 states 2° for roofs (-1:30 or 34mm/mt), 1.5° for decks (-1:40 or 25mm/mt) and 1:100 (10mm/mt) for internal gutters.",,,,,,
section,TPO Horizontal & Vertical Application,,,,,,
checkpoint,Conducted test weld on an off cut of membrane prior to installation?,,,,,,
checkpoint,Ensure even coating of approved adhesive used on JM sheet as well as substrate,,,,,,
checkpoint,Ensure 40mm minimum sheet laps,,,,,,
checkpoint,Ensure all weld areas thoroughly cleaned with JMCLEAN membrane cleaner,,,,,,
checkpoint,Test all welds with a seam probe,,,,,,
checkpoint,Attach application photos (1 photo per 20m2),,,,,,
section,"TPO Detailing (Gutters, Corners, Overflows)",,,,,,
checkpoint,Roof Drains & Outlets - appropriate detailing techniques used,,,,,,
button,Ensure the correct JM accessories are used?,"Yes, No, N/A",,,,,
bool,Attach Photos (1 photo per drain/outlet ),,,,,,
