"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Internal Checklist","",,,189,"Yes","Internal Checklist","0c754ff1-bc81-48ee-ab9d-a6145b0d4771"
"checkpoint-status",,"","checkpoint","Current manufacturer's product Specification and materials confirmed (RLA, Sika)"
"checkpoint-status",,"","checkpoint","Confirm substrate is clean and empty from any coating, sharp edges, rough concrete, oils, grease, spray marks and any other materials that will impact adhesion"
"checkpoint-status",,"","checkpoint","Confirm base substrate is dry, clean, and smooth surfaces for application of membrane. Moisture content to meet the manufacturer’s recommendation and the material data sheet."
"checkpoint-status",,"","checkpoint","Confirm substrate details are as per drawing and specifications. i.e., falls to drains, flashing rebates, hobs, angles have been constructed properly to enable membrane systems to work as per manufacturer's specifications."
"checkpoint-status",,"","checkpoint","Confirm all joints are cleaned and sealed with coving/fillet between floor and wall junctions. Joints widths for sealing no more than 5mm"
"checkpoint-status",,"","checkpoint","Checked Moisture content in concrete before waterproofing"
"checkpoint-status",,"","checkpoint","Water stops (3mm) supply/install laser square as specified"
"checkpoint-status",,"","checkpoint","Confirm application of two-part water-based (Moisture Seal Primer) to the floors."
"checkpoint-status",,"","checkpoint","Confirm application of primer (Uniprime) to the walls."
"checkpoint-status",,"","checkpoint","Confirm application of 1st coat & 2nd coat of RLA PU850 (oil base) to the floors"
"checkpoint-status",,"","checkpoint","Confirm application of 1st coat & 2nd coat of RLA WPM (water base) to the walls."
"checkpoint-status",,"","checkpoint","Flood tested for 24 hours"
"checkpoint-status",,"","checkpoint","Membrane application as per manufacturer specifications and Australian Standards"
"checkpoint-status",,"","checkpoint","Confirm membrane thickness is minimum 1000 microns"
"holdpoint",,"","signoff","Hold Point"
"checkpoint-status",,"","checkpoint","Day completion as per time stamped photos"
"holdpoint",,"","signoff","Hold Point"

"checklist-flat",,"","checklist","Wall Floor Tiling ITP","",,,179,"Yes","Wall Floor Tiling ITP","58956358-4e02-4ab2-ac70-9f2a5ac32078"
"checkpoint-status",,"","checkpoint","Check walls are plumb and square"
"checkpoint-status",,"","checkpoint","Check waterproofing applied to wet area walls"
"checkpoint-status",,"","checkpoint","Confirm set-out for wall tiles"
"checkpoint-status",,"","checkpoint","Adhesive used is a specified"
"checkpoint-status",,"","checkpoint","Tiles used are as specified"
"checkpoint-status",,"","checkpoint","Grout colour and consistency"
"checkpoint-status",,"","checkpoint","Filed areas are free of damaged tiles."
"checkpoint-status",,"","checkpoint","All joints are sealed with silicon as specified"
"checkpoint-status",,"","checkpoint","Notch trowel glue applied"
"checkpoint-status",,"","checkpoint","Trim/Angles used are as specified"
"checkpoint-status",,"","checkpoint","Final Review & Sign-off"
"holdpoint",,"","signoff","Hold Point"

