type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Backfill Checklist,,,,,Yes,Backfill Checklist,5b9f438f-c1de-4e63-a188-742908209859
checkpoint,Backfill methodology and material confirmed,,,,,,,
checkpoint,Any formwork/ debris removed from area,,,,,,,
checkpoint,Any waterproofing/ drainage / service requirements completed and inspected,,,,,,,
checkpoint,Approval given to commence backfill - attach any other relevant inspections and observations closed out,,,,,,,
checkpoint,General photos and observations during backfill,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Backfill completed correctly and heights checked/ correct - desired compaction achieved,,,,,,,
,,,,,,,,
checklist-flat,Waterproofing Checklist,,,,,Yes,Waterproofing Checklist,34244357-39de-4652-b867-f48c0dceb79c
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Preparation / Substrate acceptable,,,,,,,
checkpoint,Correct product delivered and checked - approval given to install,,,,,,,
checkpoint,General photos/comments during install,,,,,,,
checkpoint,"Any inspections / observations documented, reviewed and closed out",,,,,,,
checkpoint,"Waterproofing install completed, reviewed and approved to meet required specifications",,,,,,,
,,,,,,,,
checklist,Concrete Pour,,,,,,,
section,Formwork and Embedded Items,,,,,,,
checkpoint,"Latest drawings available, checked and referenced",,,,,,,
text,Grid Line,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Grids and RLs clearly marked for reference,,,,,,,
checkpoint,"Formwork - location, height, falls and dimensions checked and accurate",,,,,,,
checkpoint,Formwork sufficiently fixed and braced (incl any propping),,,,,,,
checkpoint,Shear studs installed as-per shop drawings & check ring test,,,,,,,
checkpoint,"Any rebates/ nibs / cast in items are correctly positioned, sized and appropriately fixed in place",,,,,,,
checkpoint,Service penetrations formed correctly and locations checked/correct,,,,,,,
checkpoint,"All surfaces correctly prepared (e.g joints to exisiting concrete, release agent to formwork etc)",,,,,,,
checkpoint,Any control joints/ stop ends installed accurately and correctly braced,,,,,,,
checkpoint,Any additional formwork photos and observations,,,,,,,
checkpoint,All formwork elements completed and ready for concrete pour ( excess debris removed ),,,,,,,
section,Reinforcing,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Size and type correct to specification,,,,,,,
checkpoint,Reinforcing spacing and location correct,,,,,,,
checkpoint,Specified covers checked/correct,,,,,,,
checkpoint,Splice laps checked/correct,,,,,,,
checkpoint,"Any starter bars are installed correctly (location, size and spacing )",,,,,,,
checkpoint,Any additional items installed/ completed (trimmer bars etc) and excess reinforcing removed,,,,,,,
checkpoint,Reinforcing installed correctly to specification and ready for concrete to be placed,,,,,,,
section,Pre-Pour Completion (Approval to pour),,,,,,,
checkpoint,Engineer inspection completed - any observations / remedial work documented and closed out,,,,,,,
checkpoint,Council inspection completed and attached,,,,,,,
checkpoint,All relevant inspections completed and attached,,,,,,,
checkpoint,Main contractor inspection completed - Approval given to pour concrete,,,,,,,
checkpoint,Heights and falls checked/confirmed before placement,,,,,,,
button,Is the cover correct to specification,"Yes,No",,,,,,
checkpoint,General photos and observations of concrete placement attached,,,,,,,
section,Pour / Post-Pour Checks/Sign Off,,,,,,,
checkpoint,"Concrete checked on arrival & correct (slump, MPa etc)",,,,,,,
checkpoint,Heights and falls checked/ confirmed after placement,,,,,,,
checkpoint,Any curing compound applied correctly,,,,,,,
checkpoint,Concrete surface to specifications,,,,,,,
checkpoint,Area left clean and tidy,,,,,,,
checkpoint,Any remedial work completed,,,,,,,
checkpoint,Concrete Pour completed - All final checks and documentation completed and attached,,,,,,,
,,,,,,,,
checklist,Structure - Concrete Pour - Modified (NB: Only to be used upon Approval by PM),,,,,,,
section,Formwork and Embedded Items,,,,,,,
checkpoint,"Latest drawings available, checked and referenced",,,,,,,
checkpoint,Any additional formwork photos and observations,,,,,,,
checkpoint,All formwork elements completed and ready for concrete pour ( excess debris removed ),,,,,,,
section,Reinforcing,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Verified Size and type correct to specification,,,,,,,
checkpoint,Any additional photos and observations,,,,,,,
section,Pre-Pour Completion (Approval to pour),,,,,,,
checkpoint,Heights and falls checked/confirmed before placement,,,,,,,
button,Is the cover correct to specification,"Yes,No",,,,,,
checkpoint,Engineer inspection completed - any observations / remedial work documented and closed out,,,,,,,
checkpoint,Main contractor inspection completed - Approval given to pour concrete,,,,,,,
checkpoint,General photos and observations of concrete placement attached,,,,,,,
section,Pour / Post-Pour Checks/Sign Off,,,,,,,
checkpoint,"Concrete checked on arrival & correct (slump, MPa, approved mix, etc)",,,,,,,
checkpoint,Concrete Pour completed - All final checks and documentation completed and attached,,,,,,,
checkpoint,Concrete surface to specifications,,,,,,,
checkpoint,Concrete results 7D & 28D Passed,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Any remedial work completed,,,,,,,
,,,,,,,,
checklist-flat,Drypacking and Grouting,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Preparation / Substrate acceptable,,,,,,,
checkpoint,Installed as per installation requirements,,,,,,,
checkpoint,General photos/comments during install,,,,,,,
checkpoint,"Any inspections / observations documented, reviewed and closed out",,,,,,,
checkpoint,"All drypacking and grouting completed , reviewed and approved to meet required specifications",,,,,,,
,,,,,,,,
checklist-flat,CFRP Strengthening,,,,,,,
checkpoint,Has the concrete been prepared,,,,,,,
checkpoint,Has the product been installed as per manufacturers requirement,,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
button,Is this an architectural area requiring attention,"Yes,No",,,,,,
,,,,,,,,
checklist-flat,Intumescent Painting,,,,,,,
checkpoint,Steel Erection completed and approval given to apply Intumescent Paint,,,,,,,
checkpoint,Paint specifications and product checked,,,,,,,
checkpoint,Paint applied using correct methodology,,,,,,,
checkpoint,Positector readings uploaded,,,,,,,
checkpoint,"General photos, comments and observations during paint application",,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,"Paint application complete - area inspected, checked and correct to required specification",,,,,,,
,,,,,,,,
checklist,Blockwork,,,,,,,
section,Pre-Pour Checks,,,,,,,
checkpoint,Location Recorded,,,,,,,
text,Zone / Level / Grid(s) recorded,,,,,,,
checkpoint,"Starter bars: correct size, length, position, clean",,,,,,,
checkpoint,Control joints/construction joints/expansion joints are located and provided,,,,,,,
checkpoint,Penetrations/embedded items - Overall Pass,,,,,,,
button,"Penetrations located and formed/allowed for (i.e openings, services penetrations)","Yes,No",,,,,,
button,Embedded items (i.e anchor bolts etc) are correct and at the correct location,"Yes,No",,,,,,
checkpoint,Blockwork specification and quality - Overall Pass,,,,,,,
button,"Block type, quality, moisture content, finish","Yes,No",,,,,,
button,"Mortar condition, specification, finish","Yes,No",,,,,,
button,"Course type, square cuts, aligned","Yes,No",,,,,,
button,Cleanout ports provided,"Yes,No",,,,,,
button,Debris and droppings removed,"Yes,No",,,,,,
checkpoint,Reinforcement - Overall Pass,,,,,,,
button,"Bars: Correct location, quantity, diameter, grade, spacing,","Yes,No",,,,,,
button,Reinforcement is clean and securely tied  Laps and bends correct,"Yes,No",,,,,,
button,Lintel and trimmer reinforcing above and around openings and penetrations etc,"Yes,No",,,,,,
button,"Control joint reinforcing, dowel bars, tape provided","Yes,No",,,,,,
button,Bond beam reinforcing provided at the top of wall,"Yes,No",,,,,,
button,"Earthing bars present where required, including cable connections","Yes,No",,,,,,
button,"Grout compressive strength, condition and admixtures (20MPa min., 5mm - 12mm agg.)","Yes,No",,,,,,
checkpoint,Engineer informed of pour (see consultant folder and ensure observations are closed out),,,,,,,
holdpoint,All inspectors comments addressed,,,,,,,
section,Pour /Post Pour,,,,,,,
checkpoint,General photos/comments/observations during placement,,,,,,,
checkpoint,Trades QA received & complete,,,,,,,
button,Grout dockets & test cylinder results recorded,"Yes,No",,,,,,
,,,,,,,,
checklist-flat,Structural Steel,,,,,,,
checkpoint,"Steel inspected on arrival, checked and correct and no significant damage",,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,,
checkpoint,Correct location and orientation,,,,,,,
checkpoint,"All drypacking and grouting completed , reviewed and approved to meet required specifications",,,,,,,
