Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Framed Baluster/Full Hight Screens Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,MAIN BUILDING,grouping,MAIN BUILDING,,,
,,GF,grouping,GF,,,
,,GF - Aprt 1,,Aprt 1,GF,Main Building,
,,GF - Aprt 2,,Aprt 2,GF,Main Building,
,,GF - Aprt 3,,Aprt 3,GF,Main Building,
,,GF - Aprt 4,,Aprt 4,GF,Main Building,
,,GF - Aprt 5,,Aprt 5,GF,Main Building,
,,GF - Aprt 6,,Aprt 6,GF,Main Building,
,,GF - Aprt 7,,Aprt 7,GF,Main Building,
,,GF - Aprt 8,,Aprt 8,GF,Main Building,
,,GF - Café Stairs,,Café Stairs ,Framed Baluster Checklist ,GF,Main Building
,,Level 1,grouping,Level 1,,,
,,Level 1 - Aprt 101,,Aprt 101,Level 1,Main Building,
,,Level 1 - Aprt 102 ,,Aprt 102 ,Level 1,Main Building,
,,Level 1 - Aprt 103,,Aprt 103,Level 1,Main Building,
,,Level 1 - Aprt 104,,Aprt 104,Level 1,Main Building,
,,Level 1 - Aprt 105,,Aprt 105,Level 1,Main Building,
,,Level 1 - Aprt 106,,Aprt 106,Level 1,Main Building,
,,Level 1 - Aprt 107,,Aprt 107,Level 1,Main Building,
,,Level 1 - Aprt 108 ,,Aprt 108 ,Level 1,Main Building,
,,Level 1 - Aprt 109,,Aprt 109,Level 1,Main Building,
,,Level 1 - Aprt 110,,Aprt 110,Level 1,Main Building,
,,Level 1 - Aprt 111,,Aprt 111,Level 1,Main Building,
,,Level 1 - Aprt 112,,Aprt 112,Level 1,Main Building,
,,Level 1 - Aprt 113,,Aprt 113,Level 1,Main Building,
,,Level 1 - Aprt 114,,Aprt 114,Level 1,Main Building,
,,Level 1 - Aprt 115,,Aprt 115,Level 1,Main Building,
,,Level 2,grouping,Level 2,,,
,,Level 2 - Aprt 201,,Aprt 201,Level 2,Main Building,
,,Level 2 - Aprt 202,,Aprt 202,Level 2,Main Building,
,,Level 2 - Aprt 203,,Aprt 203,Level 2,Main Building,
,,Level 2 - Aprt 204,,Aprt 204,Level 2,Main Building,
,,Level 2 - Aprt 205 ,,Aprt 205 ,Level 2,Main Building,
,,Level 2 - Aprt 206,,Aprt 206,Level 2,Main Building,
,,Level 2 - Aprt 207,,Aprt 207,Level 2,Main Building,
,,Level 2 - Aprt 208,,Aprt 208,Level 2,Main Building,
,,Level 2 - Aprt 209,,Aprt 209,Level 2,Main Building,
,,Level 2 - Aprt 210,,Aprt 210,Level 2,Main Building,
,,Level 2 - Aprt 211,,Aprt 211,Level 2,Main Building,
,,Level 2 - Aprt 212,,Aprt 212,Level 2,Main Building,
,,Level 2 - Aprt 213,,Aprt 213,Level 2,Main Building,
,,Level 2 - Aprt 214,,Aprt 214,Level 2,Main Building,
,,Level 3,grouping,Level 3,,,
,,Level 3 - Aprt 301,,Aprt 301,Level 3,Main Building,
,,Level 3 - Aprt 302,,Aprt 302,Level 3,Main Building,
,,Level 3 - Aprt 303,,Aprt 303,Level 3,Main Building,
,,Level 3 - Aprt 304,,Aprt 304,Level 3,Main Building,
,,Level 3 - Aprt 305,,Aprt 305,Level 3,Main Building,
,,Level 3 - Aprt 306,,Aprt 306,Level 3,Main Building,
,,Level 3 - Aprt 307,,Aprt 307,Level 3,Main Building,
