Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP - Earthworks - 101 - Rev 2,itp,,,,Yes,ITP - Earthworks - 101 - Rev 2,37cc6425-ba5f-42cf-abb6-51bfe648c651
checkpoint-group,,,section,3.01 General,,,,,,,
checkpoint-status,,,checkpoint,3.01.01 - Precondition Surveys,,,,,,,
label,69cd2420-d366-54eb-958b-47ee6ba30c3b,,note,Acceptance / Conformance Criteria - A precondition survey of Waka Kotahi and other public / private assets within the extent of the Site and immediately beyond the outside area of the construction activities shall be undertaken in conjunction with the Engineer prior to the Contractor taking possession of the Site.,,,,,,,
label,8a300e3e-8b0d-50e1-92a8-acacc9470272,,note,Standard / Specification - PS 2.13,,,,,,,
label,4012ae1e-5742-5bb3-bd88-9891dd0da569,,note,Verifying Document - Precondition Survey,,,,,,,
label,5ee54bf7-4881-50be-9cbd-b6ca24fbed29,,note,Frequency - Prior to the Contractor taking possession of the Site.,,,,,,,
label,4ee5ad50-8a49-5ef9-b2ce-6829404da63e,,note,Verification Activity: Activity - H,,,,,,,
label,042a86d8-9388-5bf2-bc39-fae98a19ea53,,note,Verification Activity: By - PM,,,,,,,
checkpoint-group,,,section,"4.01 Type A1 Imported Structural Fill (Granular Bulk Fill, GAP40, GAP65)",,,,,,,
checkpoint-status,,,checkpoint,4.01.01 - Source Property Tests and Sampling,,,,,,,
label,c970b435-1a5a-5b52-9c63-6d3dc47a7b24,,note,"Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Crushing Resistance, Weathering Quality Index, Los Angeles Abrasion, and Soaked CBR at least 2 weeks prior to importing to the site.",,,,,,,
label,5fddf01b-636b-5c1b-9e0f-f9d479c784a9,,note,Standard / Specification - PS 15.7.3 Appendix XIII,,,,,,,
label,c05f86e5-078b-56d0-a84d-743d12ed7c80,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,0d61936a-619a-5486-b002-fd3bb8ecd191,,note,Frequency - 2 Test Per Material Per Source at least 2 weeks prior to importing to the site.,,,,,,,
label,6c36e154-7375-5049-8d17-38c7ea3fb8aa,,note,Verification Activity: Activity - HP,,,,,,,
label,3ce79e68-2cd7-57fc-8b23-187278275664,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.01.02 - Testing for Layer Compaction - MDD,,,,,,,
label,0eea5d39-c7a9-597e-95e8-2d3aa0eb79ce,,note,"Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Maximum Dry Density (Heavy Compaction), Optimum Water Content, Air Voids, and Shear Vane Strength (Su) with Range of Moisture Contents.",,,,,,,
label,3a7cfff1-f254-5419-911c-e86cf81791ad,,note,Standard / Specification - PS 15.7.3 Appendix XIII PS 15.13,,,,,,,
label,bac60110-709f-58ca-825f-eef1d568b6fe,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,28d0819b-7509-50e5-aaad-6484fe8c56af,,note,Frequency - 1 Set (3 Tests) Per Material Type And Source Then 1 Test Per 5000M3 For That Material Type And Source,,,,,,,
label,93ed1431-f321-5f8b-8125-d991cf43a90b,,note,Verification Activity: Activity - HP,,,,,,,
label,5eecf011-989a-5420-a82b-eb0149a57904,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.01.03 - Production Property Test Sampling,,,,,,,
label,6c461bdf-e882-525f-a094-2bcc190ce2e7,,note,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD).,,,,,,,
label,4c2ef108-068a-59d0-b3de-60b2a95c6c7f,,note,Standard / Specification - PS 15.7.3 Appendix XIII,,,,,,,
label,6a814afb-0be7-53e5-8592-2862e1a765fd,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,efce84d9-b1b2-5d89-991c-9da04e5ba923,,note,Frequency - 0-400 M3 – 2 Tests,,,,,,,
label,f89666dd-0f56-5b39-b7d2-2694b08c1b13,,note,"○ 400-1,500M3 – 3 Tests",,,,,,,
label,ed92ad50-6f20-5df3-bdee-ddfd8f5eb73d,,note,"○ 1,500-4,000M3 – 4 Tests",,,,,,,
label,8473fabf-bde7-5cc9-8e93-e31e0d9d300b,,note,"○ >4,000M3 - 1 Test For Each Additional 10,000M3",,,,,,,
label,fd98181f-7bd9-5f53-8201-bb0c6813a688,,note,Verification Activity: Activity - H,,,,,,,
label,29935793-de84-5fc9-9e9a-dc726b88856e,,note,Verification Activity: By - PE,,,,,,,
checkpoint-status,,,checkpoint,4.03.02 - Insitu Property Test Sampling,,,,,,,
label,42f927b1-749d-53b4-a100-ea6d5ff0ba1b,,note,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD).,,,,,,,
label,19a1cd4f-97f9-5ea3-8a93-2e2396d8b506,,note,Standard / Specification - PS 15.7.3 Appendix XIII,,,,,,,
label,ff7a2735-75a6-51cf-9a4a-0860007ad974,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,42bbd9ef-2e1d-53d9-878b-206b20635eff,,note,Frequency - Prior to use,,,,,,,
label,05b8ee26-1d22-5b51-9ff7-74d041afdd54,,note,Verification Activity: Activity - HP,,,,,,,
label,05079142-0924-5a49-9ae4-ca339608863e,,note,Verification Activity: By - ENG,,,,,,,
label,bd794abb-aef0-59fe-b613-fc27f9274d0b,,note,Comments / Closeout Details - Frequency TBC as not provided,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,,,section,4.04 Type A3 (Site Won Landscaping Fill),,,,,,,
checkpoint-status,,,checkpoint,4.04.01 - On Site track-able Testing,,,,,,,
label,8fefcbaf-cb68-5917-9433-3d41137b8e4e,,note,Acceptance / Conformance Criteria - Fine grained Type A3 site won materials may be considered suitable for use as landscape fill providing that it is ‘track-able’ by the contractor’s plant. This shall be determined before Sampling.,,,,,,,
label,b4914206-8d0b-5414-9502-17ae4fad6e1c,,note,Standard / Specification - PS 15.7.3,,,,,,,
label,e51abaca-32b0-57d1-8544-f906b25a9fc0,,note,Verifying Document - Visual Site Record,,,,,,,
label,aaf6e6a1-d9e9-5a27-86da-31e404a8a62d,,note,Frequency - Prior to Sampling,,,,,,,
label,d4f5a2c3-8d72-5a12-84a0-52e374ec9d02,,note,Verification Activity: Activity - W,,,,,,,
label,21e39c46-937e-5756-bf3a-0fa20897c108,,note,Verification Activity: By - PE,,,,,,,
checkpoint-status,,,checkpoint,4.04.02 - Testing for Layer Compaction - MDD,,,,,,,
label,da4431ef-f91b-5faf-a07f-ebe5b3ed0ce8,,note,"Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Maximum Dry Density (Standard Compaction), Optimum Water Content, and Shear Vane Strength (Su) with Range of Moisture Contents.",,,,,,,
label,75366e9f-f170-5da4-8e90-2ba29431f456,,note,"Standard / Specification - PS 15.7.3, PS 15.13",,,,,,,
label,01c254a6-d804-5850-b1b7-daee29774ece,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,cd00113d-ee85-5286-956b-580960ae86ae,,note,Frequency - 1 Set (3 Tests) Per Material Type And Source Then 1 Test Per 5000M3 For That Material Type And Source,,,,,,,
label,9895d0dc-5a1e-556b-b3a4-f60bb935b694,,note,Verification Activity: Activity - HP,,,,,,,
label,803e0adb-6908-539d-91c5-5f291f829291,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,4.04.03 - Insitu Property Test Sampling,,,,,,,
label,b2e3a0b7-200b-54bc-8753-e33bdade2178,,note,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD) and inspected for deleterious materials such as boulder size fragments and organic materials.,,,,,,,
label,da342694-bd84-565c-b303-933f704abeb3,,note,Standard / Specification - PS 15.7.3,,,,,,,
label,3f8b0f56-e239-5878-82f3-25bd301b0188,,note,Verifying Document - IANZ Lab Reports,,,,,,,
label,54187772-fb0a-5304-b22d-e6fef5571033,,note,Frequency - Prior to use,,,,,,,
label,5f2c876f-b40e-5944-91db-1b5c4f101bfd,,note,Verification Activity: Activity - HP,,,,,,,
label,10ebcf48-ad4b-5c4f-ac90-4d24da87969d,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,,,section,4.05 Topsoil,,,,,,,
checkpoint-status,,,checkpoint,4.05.01 - Topsoil,,,,,,,
label,c48a7814-415e-5bf0-90db-a1b8443b9fdd,,note,"Acceptance / Conformance Criteria - Topsoil is defined as the layer of material immediately below the ground surface comprising vegetation, tree roots, other non-decomposed organic matter, turf and humus. The Contractor is to stockpile and utilise site won topsoil for placement on the final batter slopes and for borrow site reinstatement as shown in the Contract Drawings.",,,,,,,
label,e65a11a1-9f5f-5b9b-b31a-005bf9a0f5ad,,note,Standard / Specification - PS 15.7.3,,,,,,,
label,cf04a554-dfc6-58b4-9613-62ac16fdabb9,,note,Verifying Document - Site Record,,,,,,,
label,ee11df60-1ce5-585b-8998-69594136d238,,note,Frequency - During Stripping,,,,,,,
label,e137dc49-6b12-5bed-ab75-30d89abce352,,note,Verification Activity: Activity - I,,,,,,,
label,11dd70c8-b8f1-5205-a62a-89a0d37a59b0,,note,Verification Activity: By - SE,,,,,,,
checkpoint-group,,,section,4.06 Earthworks General,,,,,,,
checkpoint-status,,,checkpoint,4.06.01 - Geotextile on Undercut to Waste and Backfill,,,,,,,
label,01a812e1-2a2b-5d7f-a9f9-4d80c94b831d,,note,Acceptance / Conformance Criteria - The Contractor shall submit the full details of the filter fabric they propose to use to the Engineer for approval prior to installation.,,,,,,,
label,c17089c8-cde6-5780-af0b-4d44cfe037e4,,note,Standard / Specification - PS 15.10.9,,,,,,,
label,3752352a-df5a-53b2-8094-118f73546c7d,,note,Verifying Document - Datasheet,,,,,,,
label,8e7145b3-d717-57d4-8b68-f84837bcbada,,note,Frequency - Prior to use,,,,,,,
label,6f3350cc-a5e3-5922-90ec-ceba1cff1e25,,note,Verification Activity: Activity - R,,,,,,,
label,ffc1a14f-5946-57d0-b15d-4eb1e2f5b1a3,,note,Verification Activity: By - SE,,,,,,,
checkpoint-group,,,section,5.01 Site Clearance,,,,,,,
checkpoint-status,,,checkpoint,5.01.01 - Site Clearance,,,,,,,
label,76735cd9-4858-55a6-aa06-101f02518612,,note,"Acceptance / Conformance Criteria - All trees, scrub, non-lawn vegetation and/or self-sown plants within the extent of the earthworks shall be removed to waste in accordance with Clause 3 and Clause 9.4 of TNZ F/1:1997 Specification for Earthworks Construction.",,,,,,,
label,e2b43d2f-4215-5670-89ab-c3b1d39d5dd5,,note,Standard / Specification - PS 14.1.1 NZTA F/1 - 3,,,,,,,
label,f35896e9-18bd-51fb-84bd-a516fea07908,,note,Verifying Document - Site Record,,,,,,,
label,1c9aecd5-6527-5a3f-90f9-fb46fb1152c3,,note,Frequency - Prior to excavation,,,,,,,
label,553d21dc-d656-5d11-a678-49e9091a7776,,note,Verification Activity: Activity - I,,,,,,,
label,b8ac2dc9-f39d-5a4c-88d0-92ffc13d346b,,note,Verification Activity: By - SE,,,,,,,
checkpoint-status,,,checkpoint,5.01.02 - Dump Site Approval,,,,,,,
label,165908c4-435f-5b36-8fd9-df3fab4ecdd9,,note,Acceptance / Conformance Criteria - The locations of dump areas shall be agreed by the Engineer before use.,,,,,,,
label,e22c6756-65e9-50b5-b8f9-e78161c44d04,,note,Standard / Specification - NZTA F/1 - 9.4,,,,,,,
label,55d5c387-b48b-5e7f-9757-2749a36ece54,,note,Verifying Document - Site Record,,,,,,,
label,f84ff3ba-d111-577e-814d-2f3b3ff0c62e,,note,Frequency - Prior to Stockpiling,,,,,,,
label,73737f8f-3ed5-5230-a5fa-7d12fd1ac08c,,note,Verification Activity: Activity - HP,,,,,,,
label,74ce0d35-f379-5262-b7f4-46543d42148d,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,5.01.03 - Mulching,,,,,,,
label,7c25105e-22ed-5c83-8240-5f58fa89da29,,note,"Acceptance / Conformance Criteria - Where possible, cleared vegetation shall be mulched and stockpiled at a suitable site for future landscaping work.",,,,,,,
label,39aa4f4e-e9d4-5b72-a53a-4a01c43363d6,,note,Standard / Specification - PS 14.1.1,,,,,,,
label,54411dec-bc57-5533-afb7-0f38308d0bf6,,note,Verifying Document - Site Record,,,,,,,
label,d3575c48-3185-5f98-b1fe-4784265e23ac,,note,Frequency - During Clearing,,,,,,,
label,449c8392-36d0-5a80-8ce1-30049ce1eaa6,,note,Verification Activity: Activity - R,,,,,,,
label,07fddfa0-d1c0-5767-bf10-aa4ad5673f63,,note,Verification Activity: By - SE,,,,,,,
checkpoint-group,,,section,6.01 General Earthworks,,,,,,,
checkpoint-status,,,checkpoint,6.01.01 - Earthworks Methodology,,,,,,,
label,c228e36c-639a-5d64-84a6-17b814e6f41b,,note,"Acceptance / Conformance Criteria - The Contractor shall submit the construction and QA methodology for each element of Earthworks including construction, Haul roads, Site Access, dewatering, Wet weather, testing, inspection, and hold points for review and approval prior to works.",,,,,,,
label,0b682de4-c8ae-51d1-9923-ecbfc85690dd,,note,"Standard / Specification - PS 15.13, PS 15.6.2, PS 15.10.13",,,,,,,
label,b50a3242-4781-56d2-9c29-2bfa07bedacd,,note,Verifying Document - Approved Methodology,,,,,,,
label,9b77a527-c1c2-52d4-bf08-2baf8fe48a93,,note,Frequency - Prior to Earthworks,,,,,,,
label,00c15935-b738-5367-8878-db856c582b87,,note,Verification Activity: Activity - HP,,,,,,,
label,2e554e60-d952-5dd6-861b-a558370ee856,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,6.01.02 - Temporary Excavation Approval,,,,,,,
label,8b4c1814-1483-57a0-a93e-7cf0f5129205,,note,Acceptance / Conformance Criteria - The Contractor shall submit Temporary Excavations details to the engineer for approval prior to excavation.,,,,,,,
label,33ca796d-57e5-58de-b34f-c32e6163735c,,note,Standard / Specification - PS 15.13,,,,,,,
label,c6d3b217-5879-5d04-b9ab-a032084546f6,,note,Verifying Document - Engineers Approval,,,,,,,
label,de2c1bd3-ac7a-562d-817a-3f4a0bb05767,,note,Frequency - Prior to Excavation.,,,,,,,
label,cd18a545-923b-5871-b92c-dee9402f4e29,,note,Verification Activity: Activity - HP,,,,,,,
label,b2515f22-7df2-58c2-ac65-fe920a60c040,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,6.01.03 - Temporary Works Design,,,,,,,
label,6bf13ae3-7a65-50e5-8ee5-356f37e5f99f,,note,Acceptance / Conformance Criteria - The Contractor shall submit the temporary works design for Review and approval of prior to excavation.,,,,,,,
label,34321cd1-593b-53a3-963f-41929191a96b,,note,Standard / Specification - PS 15.13,,,,,,,
label,725dbc6f-43b7-58dd-b840-2a9e1cc7a0a5,,note,Verifying Document - Approved Design,,,,,,,
label,e4fec50b-b4eb-5cfa-bc23-b5a1182bdb5c,,note,Frequency - Prior to Excavation.,,,,,,,
label,2ac192cb-bf2e-52c2-b62a-50c4c4697492,,note,Verification Activity: Activity - HP,,,,,,,
label,e421222d-e59e-5ba2-9fce-d91b87b2c1cd,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,6.01.04 - Temporary Stockpiles,,,,,,,
label,baf815d3-1ef3-59b4-94ad-daf49ffc72eb,,note,Acceptance / Conformance Criteria - Temporary stockpiles shall not be located within the footprint of the permanent works unless approved by the Engineer.,,,,,,,
label,18b30793-18bf-5c62-9ab2-12c0e2ba5c49,,note,Standard / Specification - PS 15.6.5,,,,,,,
label,cc98758a-ecad-5043-bcc8-3a0f6433d90f,,note,Verifying Document - Engineers Approval,,,,,,,
label,58eb1e17-79a1-52e1-b4e4-ff51e4c2a10c,,note,Frequency - Prior to stockpiling,,,,,,,
label,08cfbbd5-6e1b-5ca2-872e-ed4df362935a,,note,Verification Activity: Activity - HP,,,,,,,
label,8f11b887-eb69-534b-b326-59012efc3a5c,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,6.01.05 - Surplus Material,,,,,,,
label,02f14ce9-3ef4-562b-b104-58d1241b50c7,,note,Acceptance / Conformance Criteria - Surplus or waste soils may be deposited outside the site boundaries with the written approval of the Engineer.,,,,,,,
label,c85b74b4-9183-55a7-ae2f-345297038e49,,note,Standard / Specification - PS 15.1,,,,,,,
label,ef2e0cf0-e7d5-51ba-8a6d-bbc82bdf9e2f,,note,Verifying Document - Engineers Approval,,,,,,,
label,a960256b-958b-5eb6-af8e-bc4d99728fb0,,note,Frequency - Each Occurrence,,,,,,,
label,52fea67b-14ca-5826-8d8a-c11dc3466cf4,,note,Verification Activity: Activity - HP,,,,,,,
label,4b1848f4-9510-5def-95f4-d24b7a6c808e,,note,Verification Activity: By - ENG,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,6.01.06 - As-Builts,,,,,,,
label,db708295-8b31-57be-bec5-77dab4401720,,note,"Acceptance / Conformance Criteria - As-Built records and drawings shall accurately record the layout and extents of all the work including all of the cuts and fills, monitoring instrumentation, ground improvements, and locations of foundation / subsurface drainage systems and their outlets.",,,,,,,
label,a24bef18-ed19-5402-9911-8d0aa41611d7,,note,Standard / Specification - PS 15.11.7,,,,,,,
label,44a3c1ca-2b3c-5bd8-bcd9-8166bc6a932f,,note,Verifying Document - Survey Records,,,,,,,
label,b240b2d4-ab96-5982-84a2-2fd25825db00,,note,Frequency - During Earthworks,,,,,,,
label,f0563e63-58d2-5281-99f2-223329a109a7,,note,Verification Activity: Activity - D,,,,,,,
label,0379ef52-f0a4-5de8-b838-16ad532332f7,,note,Verification Activity: By - SV,,,,,,,
checkpoint-group,,,section,6.02 Cutting and Subgrade,,,,,,,
checkpoint-status,,,checkpoint,6.02.01 - Cut slope inspections,,,,,,,
label,f0c9e4d3-35fc-5484-b867-873378bcdcc6,,note,"Acceptance / Conformance Criteria - Cut slope inspections will be required to allow inspection of the soils exposed and check for seepages. Inspection records are to include photographs, logged soils (to NZ Geotechnical Guidelines) and hand shear vane testing on fine grained soils. Results will be submitted to the Engineer.",,,,,,,
