Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Material Inspections,,,,,,
,Scope,,,Material Inspection Checklists,,
,Rows,,,,,
,,Area 1 Checklists,dynamic,Material Inspection Checklists,Area 1 Checklists,
,,Area 2 Checklists,dynamic,Material Inspection Checklists,Area 2 Checklists,
,,Area 2 Checklists - Zone 7 Mickleham Road Occo,dynamic,Material Inspection Checklists,Area 2 Checklists,Zone 7 Mickleham Road Occo
,Columns,,,,,
,,Order Acceptance Certificate - Details:,,Order Acceptance Certificate - Details:,Details,
,,"Subcontractor (full name of Subcontractor, ABN, Subcontractor's ACN and ABN)","Subcontractor (full name of Subcontractor, ABN, Subcontractor's ACN and ABN)",Order Acceptance Certificate - Details:,Details,
,,Order No.:,Order No.:,Order Acceptance Certificate - Details:,Details,
,,Delivery Site:,Delivery Site:,Order Acceptance Certificate - Details:,Details,
,,Date on which materials delivered:,Date on which materials delivered:,Order Acceptance Certificate - Details:,Details,
,,Inspecting Engineer:,Inspecting Engineer:,Order Acceptance Certificate - Details:,Details,
,,Delivery vehicle (registration number):,Delivery vehicle (registration number):,Order Acceptance Certificate - Details:,Details,
,,Subcontractor's delivery personnel (full name),Subcontractor's delivery personnel (full name),Order Acceptance Certificate - Details:,Details,
,,Subcontractor checked all Materials included in delivery & satisfied all Materials comply with Subcontract,,The Subcontractor has checked all Materials included in this delivery and is satisfied that all of the Materials comply with the Subcontract.,Details,
,,Fault ID:,,Fault ID:,Packaging Inspection,
,,1) ,,1),Packaging Inspection,
,,1) Item ID:,Item ID:,1),Packaging Inspection,
,,1) Item description:,Item description:,1),Packaging Inspection,
,,1) Units ordered:,Units ordered:,1),Packaging Inspection,
,,1) Units delivered:,Units delivered:,1),Packaging Inspection,
,,1) Special Storage/ Handling Requirements?,Special Storage/ Handling Requirements?,1),Packaging Inspection,
,,1) Confirmation of receipt of Units delivered,Confirmation of receipt of Units delivered. [Subcontractor does not complete. Contractor will initial on receipt.],1),Packaging Inspection,
,,1) QA Docs Delivered?,QA Docs Delivered?,1),Packaging Inspection,
,,1) Defective?,Defective?,1),Packaging Inspection,
,,1) Number Accepted / Number Rejected?,Number Accepted / Number Rejected?,1),Packaging Inspection,
,,1) Fault ID:,Fault ID:,1),Packaging Inspection,
,,2) ,,2),Packaging Inspection,
,,2) Item ID:,Item ID:,2),Packaging Inspection,
,,2) Item description:,Item description:,2),Packaging Inspection,
,,2) Units ordered:,Units ordered:,2),Packaging Inspection,
