resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 6 - THB 06-09 ,,,,,,,,
,step,,,,"THB 06 (TH 29, 31, 32)",,,,,,,
,step,,,,"THB 07 (TH 23, 25, 27)",,,,,,,
,step,,,,"THB 08 (TH 26, 28, 30)",,,,,,,
,step,,,,"THB 09 (TH 21, 22)",,,,,,,
,step,,,Stage 7 - Boundary Fence,,,,,,,,
,step,,,,Stage 07 - (Part A & B ),,,,,,,
,step,,,Stage 10 - Boundary Fence,,,,,,,,
,step,,,,Stage 10 - (Part A & B ),,,,,,,
,step,,,Compliance Documents,,,,,,,,
CST - S - Completion Documents,checklist,,,,"Stage 2 - (Part A, B, C, D)",,,,,,,
CST - S - Completion Documents,checklist,,,,Stage 3 - (Part A),,,,,,,
CST - S - Completion Documents,checklist,,,,Stage 4 - Letter Box Bank,,,,,,,
CST - S - Completion Documents,checklist,,,,Stage 6 - Individual letter boxes,,,,,,,
CST - S - Completion Documents,checklist,,,,Stage 7 - (Part A & B ),,,,,,,
CST - S - Completion Documents,checklist,,,,Stage 10 - (Part A & B ),,,,,,,
