Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Basement,dynamic,Basement,Site QA
,,Ground Floor,dynamic,Ground Floor,Site QA
,,Level 1,dynamic,Level 1,Site QA
,,Level 2,dynamic,Level 2,Site QA
,,Crane Base,dynamic,Crane Base,Site QA
,,Pool & Spa,dynamic,Pool & Spa,Site QA
,Columns,,,,
,,Formwork,,Formwork,
,,Reinforcing,,Reinforcing,
,,Concrete Pre-Pour,,Concrete Pre-Pour,
,,Concrete Post-Pour,,Concrete Post-Pour,
,,Pre-Excavation,,Pre-Excavation,
,,Excavation,,Excavation,
,,Injured Workers Details,,Injured Workers Details,
,,Incident Details,,Incident Details,
,,Treatment Details,,Treatment Details,
,,Form Details,,Form Details,
