resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Basement,,,,,,,
,step,,,,Ground Floor,,,,,,,
,step,,,,Level 1,,,,,,,
,step,,,,Level 2,,,,,,,
,step,,,,Crane Base,,,,,,,
,step,,,,Pool & Spa,,,,,,,
,step,,,OH&S,,,,,,,,
,step,,,Varations,,,,,,,,
,step,,,Daily Full Activity Time Sheets,,,,,,,,
,step,,,,October 22,,,,,,,
,step,,,,November 22,,,,,,,
,step,,,,December 22,,,,,,,
,step,,,Day Sheets (Labour & Manual),,,,,,,,
