Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Stage Two: Townhouses 1-18,,Stage Two: Townhouses 1-18,
,,Stage Three: Townhouses 19-35,,Stage Three: Townhouses 19-35,
,,Stage Four: Townhouses 36-54,,Stage Four: Townhouses 36-54,
,,Stage Five: Townhouses 55-69,,Stage Five: Townhouses 55-69,
,,Stage 5a: Townhouses 70-78,,Stage 5a: Townhouses 70-78,
,,Stage Nine: Townhouses 79-90,,Stage Nine: Townhouses 79-90,
,Columns,,,,
,,Main Building & Townhouse Spiderproofing,,Main Building & Townhouse Spiderproofing,
,,Main Building Gutter Debris Removal,,Main Building Gutter Debris Removal,
,,Main Building Plaster Wall Washdowns,,Main Building Plaster Wall Washdowns,
,,Main Building Roof Treatment,,Main Building Roof Treatment,
,,Path Treatments & Lamp Cleaning,,Path Treatments & Lamp Cleaning,
