type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Connection to Existing Manhole,,,,,,Add Connection checklist
checkpoint,Approval given to connect,,,,,,
checkpoint,Heights confirmed - Invert level,,,,,,
checkpoint,General comments & photos during installation,,,,,,
checkpoint,Connection completed,,,,,,
,,,,,,,
checklist,Manhole:,,,,,,Add New Manhole Checklist
section,Manhole Install,,,,,,
checkpoint,Latest consented drawings,,,,,,
textbox,Drawing Ref No.,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Setout Completed checked and accurate,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Excavation Accurate - Location & Depth,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Ground conditions checked & acceptable,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Bedding depth and material correct & compacted,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Correct manhole installed to specified height and sitting level,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Manhole Risers Installed (if applicable),,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Joints & connections correctly sealed as specified,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,"Manhole benching	completed and acceptable",,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Concrete Lid Installed and sitting appropriately,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Cast Iron Lid Installed and sitting flush,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Signoff on Completed Work (Council etc),,,,,,
signoff,Raise remedial / Request signoff,,,,,,
section,Backfill,,,,,,
checkpoint,Backfill methodology and material confirmed,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Any formwork/ debris removed from area,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Any waterproofing/ drainage / service requirements completed and inspected,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Approval given to commence backfill - attach any other relevant inspections and observations closedout,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,General photos and observations during backfill,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Backfill completed correctly and heights checked/ correct,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
,,,,,,,
checklist-flat,Seismic Checklist,,,,,,Add Seismic Checklist
checkpoint,Latest Seismic drawing details provided,,,,,,
signoff,Raise Remedial / Request Sign Off,,,,,,
checkpoint,All seismic bracing requirements have been completed in accordance with deisgn and specification,,,,,,
signoff,Raise Remedial / Request Sign Off,,,,,,
,,,,,,,
checklist,Area:,,,,,,Add Services Trench Checklist
section,Services Trench Excavation,,,,,,
checkpoint,Latest consented drawings,,,,,,
textbox,Drawing Ref No.,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Setout completed checked and accurate,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Excavation Accurate - Location & Depth,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Ground Conditions Checked & Acceptable,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Bedding depth and material correct,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Services laid as per detaill - attach relevant cross section,,,,,,
tickbox,Bedding Sound,,,,,,
tickbox,Soil Removed,,,,,,
tickbox,Trench Compacted,,,,,,
tickbox,Hard Filled,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Area of Work Inspection Completed & Sign Off,,,,,,
textbox,Sign Off By,,,,,,
textbox,Acknowledgement of checklist by,,,,,,
textbox,Foreman,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
section,Backfill,,,,,,
checkpoint,Backfill methodology and material confirmed,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Any formwork/ debris removed from area,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Any waterproofing/ drainage / service requirements completed and inspected,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Approval given to commence backfill - attach any other relevant inspections and observations closedout,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,General photos and observations during backfill,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Backfill completed correctly and heights checked/ correct,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
,,,,,,,
checklist,Sewer- Pipeline Installation Checklist,,,,,,Add Sewer Pipe Laying Checklist
section,Pipe Laying,,,,,,
checkpoint,Latest consented drawings,,,,,,
textbox,Drawing Ref No.,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Setout completed checked and accurate,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Excavation Accurate - Location & Depth,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Ground Conditions Checked & Acceptable,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Bedding depth and material correct,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Correct pipe laid to specified level and grade (all joints sealed correctly as specified),,,,,,
textbox,Start Invert,,,,,,
textbox,Finish Invert,,,,,,
textbox,Grade of Pre-Line %,,,,,,
textbox,Product Type,,,,,,
checkpoint,"Install Tests completed, reviewed & approved",,,,,,
textbox,Local Authority Inspection Passed,,,,,,
textbox,Name of inspector,,,,,,
textbox,Date,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Pipe Laying Completed,,,,,,
tickbox,Bedding Sound,,,,,,
tickbox,Soil Removed,,,,,,
tickbox,Trench Compacted,,,,,,
tickbox,Hard Filled,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Connections to manholes complete and approved,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Air Test Complete,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Area of Work Inspection Completed & Sign Off,,,,,,
textbox,Sign Off By,,,,,,
textbox,Acknowledgement of checklist by,,,,,,
textbox,Foreman,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
section,Backfill,,,,,,
checkpoint,Backfill methodology and material confirmed,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Any formwork/ debris removed from area,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Any waterproofing/ drainage / service requirements completed and inspected,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Approval given to commence backfill - attach any other relevant inspections and observations closedout,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,General photos and observations during backfill,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Backfill completed correctly and heights checked/ correct,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
,,,,,,,
checklist,Stormwater-,,,,,,Add Stormwater Pipe Laying Checklist
section,Pipe Laying,,,,,,
checkpoint,Latest consented drawings,,,,,,
textbox,Drawing Ref No.,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Setout completed checked and accurate,,,,,,
signoff,Raise remedial / Request signoff,,,,,,
checkpoint,Excavation Accurate - Location & Depth,,,,,,
