"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2552a3d9-e378-492d-b71f-3d7804c1b7f7","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"de263227-db83-480a-871a-04eb0975f17f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground"
"050c5e05-68e4-47d2-8483-a97006f4e53d","","checklist-flat","not-started","S.O.G Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Ground Works"
"96530d64-29a1-531b-bb81-20bdc97d1b97","","checkpoint-status","not-started","S.O.G Checklist:42107b9c-b7ca-4f09-8333-89234c882a7b","","TRUE","TRUE","Site QA","Ground","Ground Works","Area accessible & ready"
"cc0c32d4-5145-5538-a735-deda3709dc8e","","checkpoint-status","not-started","S.O.G Checklist:760b3666-9404-42ad-91f5-6eafc9d4306c","","TRUE","TRUE","Site QA","Ground","Ground Works","Drawing references entered"
"03dc968b-bc93-5411-a85e-5a5eedccedc3","","checkpoint-status","not-started","S.O.G Checklist:23e3cd68-557d-401e-9d22-155831a0e1c7","","TRUE","TRUE","Site QA","Ground","Ground Works","Current plans in use"
"9ba476fd-010d-596c-8721-c9ed4582e0ae","","checkpoint-status","not-started","S.O.G Checklist:9c569c35-b5cb-499b-b8a3-ef57e7700236","","TRUE","TRUE","Site QA","Ground","Ground Works","Survey points give for grids"
"9ee04d80-c44c-53e3-81a4-7ce4eff13ae3","","checkpoint-status","not-started","S.O.G Checklist:1b785d89-1f06-4c6f-9c06-38ca2498d3c0","","TRUE","TRUE","Site QA","Ground","Ground Works","Surveyors points given for edge boards"
"58d77730-1681-5a93-938b-267e476b6d7b","","checkpoint-status","not-started","S.O.G Checklist:b7da188e-73f7-408c-896c-a065bb230e81","","TRUE","TRUE","Site QA","Ground","Ground Works","Datum RL supplied by surveyor"
"e5bc4a6e-682e-5161-bbff-cf69c5b319d7","","checkpoint-status","not-started","S.O.G Checklist:aa20a49d-0a32-46d5-90b9-60697bf3697f","","TRUE","TRUE","Site QA","Ground","Ground Works","Edge boards plumb & straight"
"a4def451-2e22-5a71-b27a-8e39a9f49705","","checkpoint-status","not-started","S.O.G Checklist:c8662e2b-a8f2-4149-a39a-130b259d4fa6","","TRUE","TRUE","Site QA","Ground","Ground Works","Step downs secure & correct RL"
"9f3dc9bc-f933-589d-912a-fa6b64877825","","checkpoint-status","not-started","S.O.G Checklist:b3d31735-fa47-4e15-bb3f-fee36cac2d98","","TRUE","TRUE","Site QA","Ground","Ground Works","Dowels installed on pour joins"
"5ec00d69-3744-59b2-afe0-20f2feda1d45","","checkpoint-status","not-started","S.O.G Checklist:314343ef-cd64-4e5b-b971-a9d8878e564e","","TRUE","TRUE","Site QA","Ground","Ground Works","Column blockouts installed"
"8db70344-4069-5df2-967e-63ce69c2c7b0","","checkpoint-status","not-started","S.O.G Checklist:b01e3919-25c9-4ccf-bb2c-2ea0835c798b","","TRUE","TRUE","Site QA","Ground","Ground Works","Correct Class of Finish"
"e69f53b8-167d-467f-801a-a87e8fa425e5","","checklist-flat","not-started","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Lift & Service Pit Over Runs"
"16948456-9ec0-553e-8f6e-80d1e625fbd2","","checkpoint-status","not-started","Walls Checklist:78131fe2-2b97-46d9-915f-e37b1da512ad","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Area accessible & ready"
"cd487ab5-ddf3-5144-a762-ea14a5ecfab8","","checkpoint-status","not-started","Walls Checklist:e6b6d8a4-bbed-4824-b10b-83f87b2d7f28","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Drawing references entered"
"2f3b4b78-7d50-5225-a1be-39180c4fc0da","","checkpoint-status","not-started","Walls Checklist:550695a2-1ede-43d8-85b5-169274397307","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Current plans in use"
"5a07677a-468b-56df-ae7d-2275ae284c77","","checkpoint-status","not-started","Walls Checklist:07039950-e00f-4e79-81c5-eb8fa9e11dad","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Survey points given for 2 points"
"3754f1a2-79a3-5c7d-beb5-13f71797986f","","checkpoint-status","not-started","Walls Checklist:028fea5c-8eb5-4ccd-bf31-4a88ce4c6aae","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Land shutter bracing props secured plumb shutter"
"72099bca-8490-53d5-a999-d19b0b88ab58","","checkpoint-status","not-started","Walls Checklist:aa33182a-7078-48cb-b63f-e7e5311a8d7f","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Datum RL supplied by surveyor pour height marked"
"1d24d9e4-e24a-59c3-8edb-3874fe307b4c","","checkpoint-status","not-started","Walls Checklist:d7db0e2c-3614-41ed-921e-7c0606fcc825","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Blockouts steps penetrations marked & installed"
"466af1cb-6cce-55c7-a4bd-b0ee461b6aa0","","checkpoint-status","not-started","Walls Checklist:fc5d0184-b28c-4082-9b0f-c5129b66318c","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Steel tied & clear from Z bar holes"
"39571de7-4c01-5783-b7a3-3bef5fba02ce","","checkpoint-status","not-started","Walls Checklist:25f0c4f9-a625-48cc-8d9c-93dfa744405a","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Couplers & rebate boards installed"
"743bc215-d29b-59d9-a4b3-14042a3392bc","","checkpoint-status","not-started","Walls Checklist:0952c43b-b8a8-426e-8dc9-398cd8535295","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Base of walls cleaned"
"37632e94-261b-5445-bdf2-ea0183fbc7fc","","holdpoint","not-started","Walls Checklist:0952c43b-b8a8-426e-8dc9-398cd8535295:042a71ed-db9a-4203-91a6-bdeed5dd118b","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Inspection by site engineer"
"edd5b253-ab11-584f-b3b3-8912008919f6","","checkpoint-status","not-started","Walls Checklist:7ef25c9a-be0a-4243-9d3c-6562699db527","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Closing shutter installed"
"387f1f84-1fe1-5e98-8aa6-08f164cdcee2","","checkpoint-status","not-started","Walls Checklist:9bd1d30e-0d03-4495-a235-6b5c2bcf3c54","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Z bars secured wall straight & plumbed"
"ac616c2e-06a0-53db-a432-b81579d1e1b6","","checkpoint-status","not-started","Walls Checklist:2300e014-4246-4377-8c31-1aa40217cd37","","TRUE","TRUE","Site QA","Ground","Lift & Service Pit Over Runs","Correct Class of Finish"
"f4fd47d0-ce85-4a8c-9b11-4185f0a0f733","","checklist-flat","pass","Walls Checklist","checklist-flat","FALSE","FALSE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 "
"bafd55b1-2aab-58f8-8322-ec0e594f4f5f","","checkpoint-status","pass","Walls Checklist:78131fe2-2b97-46d9-915f-e37b1da512ad","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Area accessible & ready"
"8c654f44-815c-5d0a-ad39-8ed20d413c61","","checkpoint-status","pass","Walls Checklist:e6b6d8a4-bbed-4824-b10b-83f87b2d7f28","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Drawing references entered"
"a29ba9b8-687c-5370-bc66-f4d85361d098","","checkpoint-status","pass","Walls Checklist:550695a2-1ede-43d8-85b5-169274397307","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Current plans in use"
"91abb001-7b60-5b79-9b2b-45e8007c0ea8","","checkpoint-status","pass","Walls Checklist:07039950-e00f-4e79-81c5-eb8fa9e11dad","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Survey points given for 2 points"
"19f21434-3623-5631-864d-4d67a572c4f5","","checkpoint-status","pass","Walls Checklist:028fea5c-8eb5-4ccd-bf31-4a88ce4c6aae","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Land shutter bracing props secured plumb shutter"
"2d3e1784-ca18-53bb-bdc3-df47827dcafc","","checkpoint-status","pass","Walls Checklist:aa33182a-7078-48cb-b63f-e7e5311a8d7f","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Datum RL supplied by surveyor pour height marked"
"c6d72f4d-9c3f-5efd-a3d6-79b10ee9a2db","","checkpoint-status","not-applicable","Walls Checklist:d7db0e2c-3614-41ed-921e-7c0606fcc825","","TRUE","TRUE","Site QA","Ground","Walls Checklist sw2 x1  and  cw2y3 ground to level 1 ","Blockouts steps penetrations marked & installed"
