type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Pre Pour ITP,,,,,,BKH-IR 001 Formwork Pre Pour Inspection Checklist
section,"Drawings, Set Out & Specifications",,,,,,
checkpoint,Obtain current and approved Structural/Architectural Drawings,,,,,,
checkpoint,Obtain current Specification,,,,,,
section,Verification of Preceding Works,,,,,,
checkpoint,Submission of certified formwork design,,,,,,
checkpoint,Ground conditions certification by others. (if required),,,,,,
section,Formwork,,,,,,
checkpoint,Formwork delivered/ re-used has been inspected and deemed suitable for reuse,,,,,,
checkpoint,Formwork correctly installed,,,,,,
checkpoint,Edge protection / working decks in place,,,,,,
checkpoint,Formwork line and level correct,,,,,,
checkpoint,"Frames, braces and other members supporting the formwork are secured adequately and safe.",,,,,,
checkpoint,"Check Ischebeck drop heads for proper connection to prop, support pin to be min 10mm clear of slot in collar",,,,,,
checkpoint,"Cast in items been installed to correct line & level (dowel bars, block outs, penetrations, set downs, H/D bolts, etc...)",,,,,,
checkpoint,"Joints installed correctly (MJ, EJ, CJ, SJ etc.)",,,,,,
checkpoint,3rd party engineer’s inspection carried out with any comments/rectifications completed,,,,,,
checkpoint,markup drawing of departures (if any) from formwork design by 3rd Party Engineer,,,,,,
checkpoint,"Formwork cleaned out (Decks/ column, walls, etc.)",,,,,,
section,Survey,,,,,,
checkpoint,As-built of formwork submission by others. (if required),,,,,,
section,Comments,,,,,,
checkpoint,Attached markup plan of relevant area,,,,,,
checkpoint,Pour rate of elements is as follows: 1m/ hour,,,,,,
checkpoint,No Mounding (Typical),,,,,,
checkpoint,Work Completed,,,,,,
signoff,Sign Off BKH & CGU,,,,,,
,,,,,,,
checklist,Formwork Stripping,,,,,,BKH - C692 - Formwork Stripping Checklist
section,Stripping Floor,,,,,,
checkpoint,Has Head Contractor given approval to strip,,,,,,
checkpoint,Is any back propping required,,,,,,
checkpoint,Formwork on Floor below is 100% stripped,,,,,,
checkpoint,Hop ups installed and all gaps closed by scaffold contractor,,,,,,
checkpoint,Bunting and Signage in place on floor being stripped,,,,,,
checkpoint,All penetrations covered and highlighted,,,,,,
checkpoint,Electricians notified and co‐ordination to remove strip lighting in place,,,,,,
checkpoint,Electricians consulted to ensure area safe to strip,,,,,,
checkpoint,Task lighting in place if required,,,,,,
section,Floor Above Stripping Floor,,,,,,
checkpoint,Bunting with timber one frame back from leading/ perimited suspended concrete slab edge in place,,,,,,
checkpoint,Signage in place,,,,,,
checkpoint,All loose materials way from leading / perimeter suspended concrete slab edge,,,,,,
checkpoint,All penetrations covered and highlighted,,,,,,
checkpoint,Work Completed,,,,,,
