Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Type B - Lot Register,,,,,,
,Scope,,,Site QA,Type B,
,Rows,,,,,
,,McGregor Road North,dynamic,McGregor Rd - North,Type B,Site QA
,,McGregor Road South,dynamic,McGregor Rd - South,Type B,Site QA
,,HKWRR North,dynamic,HKWRR North,Type B,Site QA
,,HKWRR South,dynamic,HKWRR South,Type B,Site QA
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - Lot Map,1.0 Pre-start activities,
,,Surveyor Report Reference,Surveyor report reference,2.1.1 - Surveyor Report Reference,2.0 Set Out,
,,Signed Hold Points,,AUTHORITY HOLDPOINT,,
,,Incoming Material Docket,Incoming material docket,3.0.1 - Incoming Material Docket,3.0 Placement of Type B Material,
,,Compaction Test Result,NATA Test Report: Compaction,4.2 - Compaction Testing / Moisture Testing,4.0 Geotechnical Analysis,
,,CBR Test Result,NATA Test Report: CBR and Swell,4.1 - CBR/Swell – Initial Testing,4.0 Geotechnical Analysis,
,,Proof Roll,Proof roll if applicable - comment reasoning if N/A,3.6.1 - Proof roll if applicable,3.0 Placement of Type B Material,
,,Lot Status,Lot Status,Lot Conformance,6.0 Work Lot Close Out,
,,Lot Opened On,Lot opened date:,Lot Conformance,6.0 Work Lot Close Out,
,,Lot Opened By,Lot opened by:,Lot Conformance,6.0 Work Lot Close Out,
,,NCR Raised?,NCR raised?,Lot Conformance,6.0 Work Lot Close Out,
,,NCR Raised date,NCR Raised Date:,Lot Conformance,6.0 Work Lot Close Out,
,,NCR Closed?,NCR closed?,Lot Conformance,6.0 Work Lot Close Out,
,,NCR Closed Date,NCR Closed Date:,Lot Conformance,6.0 Work Lot Close Out,
,,NCR No.,NCR Number:,Lot Conformance,6.0 Work Lot Close Out,
,,Comments,Comments,Lot Conformance,6.0 Work Lot Close Out,
