resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 5 - B03,,,,,,,,
,step,,,,Project Build QA,,,,,,,
,step,,,,,Level B - Basement,,,,,,
QA - Steel Erection Checklist,checklist,,,,,,Steel Erection QA,,,,,
SYS - Overview Checklist,checklist,,,,,,Level Overview QA,,,,,
,step,,,,,Level G - Ground Floor,,,,,,
QA - Steel Erection Checklist,checklist,,,,,,Steel Erection QA,,,,,
SYS - Overview Checklist,checklist,,,,,,Level Overview QA,,,,,
,step,,,,,Level 1,,,,,,
QA - Steel Erection Checklist,checklist,,,,,,Steel Erection QA,,,,,
SYS - Overview Checklist,checklist,,,,,,Level Overview QA,,,,,
,step,,,,,Level 2,,,,,,
QA - Steel Erection Checklist,checklist,,,,,,Steel Erection QA,,,,,
SYS - Overview Checklist,checklist,,,,,,Level Overview QA,,,,,
SYS - Compliance Documents,checklist,,,,Compliance Documents,,,,,,,
