"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned","7d167250-1103-408d-bd17-8ab59cd3a826","","checklist","Townhouse Plumbing QA","",,,122,"Yes","Townhouse Plumbing QA","0b446f66-cb82-44c7-8ec3-63e20a6623ad"
"checkpoint-group","7d64568f-d9d3-454f-975d-06d55076b1e4","","section","First fix"
"checkpoint-status","8a6c1339-fd89-4472-b6d0-ce668c1ac43d","","checkpoint","Correct version of plans and revisions."
"checkpoint-status","bcd50bf5-c376-470f-ac06-0fd7d389f748","","checkpoint","Check for correct fixtures/ client changes."
"checkpoint-status","2e7d32b3-9888-465f-a81d-374dafa0cc65","","checkpoint","Correct pipe size, material, class, level, grades and joints as per specs."
"checkpoint-status","0c5a40c1-8787-4332-9beb-20a7924bc827","","checkpoint","Hot water pipes run the shortest way possible and thermally lagged."
"checkpoint-status","285ddc83-d6ec-4bc1-b0e1-5d29134ef3bf","","checkpoint","Specified waste pipework is acoustically lagged."
"checkpoint-status","6263812e-352d-4495-ba10-4cefa46241d9","","checkpoint","All joist brackets or reinforcements installed if required."
"checkpoint-status","901f5e11-a916-4e32-b237-1cfae8f2b074","","checkpoint","All nogs/fixings are installed."
"checkpoint-status","d579f388-6378-4f0c-80fe-60883769ae11","","checkpoint","Check all wingback and wastepipe  heights against the plans."
"checkpoint-status","7380d09c-6af4-4650-92cc-91e3bd63c483","","checkpoint","All pipework is clipped neatly, tidy and silicone."
"checkpoint-status","5a5d8ba0-11a6-4a1a-bd87-a372fd8e872b","","checkpoint","All inspections and tests are complete including water to 1500kpa and wastepipe flood test."
"checkpoint-status","00f23d55-49e7-49aa-b38c-fd85c213506b","","checkpoint","Waterpipes are left under working pressure and test gauge has been removed."
"checkpoint-status","c5ecd90f-2a88-4a7a-86c2-a742306b1d5d","","checkpoint","Area has been left clean and tidy."
"checkpoint-status","891cb54a-ba26-4735-8613-98eb5c6a2986","","checkpoint","Inspection has been completed."
"checkpoint-group","ecc12a1a-80de-44d4-ae7a-5ea56b242a95","","section","Second fix"
"checkpoint-status","505fbe2e-2a53-416e-9594-06d0b7b38d87","","checkpoint","Fit off fixtures match plan."
"checkpoint-status","2b5012e4-1e9a-41f7-959b-5870ea2111fe","","checkpoint","All pipework has been flushed post pressure testing (Plumbing and drainage pipework). All commissioning completed."
"checkpoint-status","f6d4151a-2998-4bce-a73f-79a4566f86d9","","checkpoint","No debris in floor wastes or stubs."
"checkpoint-status","e3dfe13d-f708-4f35-a6a1-f988fda7d128","","checkpoint","The correct pipework has been used for the high temperature HWC drain."
"checkpoint-status","b5cb3386-bd41-44b1-ac13-f27c38ebc399","","checkpoint","Flanges installed on all pipework."
"checkpoint-status","145eda1f-bbfe-4ade-8c40-c8f633a1e842","","checkpoint","All soil pipes are connected to sanitary sewer."
"checkpoint-status","b2356770-88e0-422e-b78a-d179cce89f0f","","checkpoint","No cross overs, hot on left and cold on right."
"checkpoint-status","870fef65-3a14-45c8-889f-e6fa7627c02d","","checkpoint","All fixtures are silicone down and splash sealed."
