"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,
,"Rows"
,,"Civil",,"civil"
,,"Structural",,"structural"
,,"Facade",,"facade"
,,"Internal Framing, Services, Linings",,"internal framing, services, linings"
,"Columns"
,,"Block A",,"block a"
,,"Block B",,"block b"
,,"Block C",,"block c"
,,"Block D",,"block d"
,,"Block E",,"block e"
,,"Block F",,"block f"

"Road Progress"
,"Scope",,
,"Rows"
,,"Civil","grouping","civil"
,,"Road A",,"road a"
,,"Road B",,"road b"
,,"Road C",,"road c"
,,"Road D",,"road d"
,,"Road F",,"road f"
,"Columns"
,,"Locates done on site – confirm no clash with pre-existing underground services",,"locates done on site ⊓ confirm no clash with pre-existing underground services"
,,"Appropriate permits in place",,"appropriate permits in place"
,,"GL and datum provided",,"gl and datum provided"
,,"Upload drawings / check services depths, confirm location, filling/digging",,"upload drawings / check services depths, confirm location, filling/digging"
,,"Clear work area",,"clear work area"
,,"TA / SSSP documentation in place",,"ta / sssp documentation in place"
,,"Delineation of area",,"delineation of area"
,,"Benching appropriate for ground conditions",,"benching appropriate for ground conditions"
,,"Safety of trenching conditions and edge protection",,"safety of trenching conditions and edge protection"
,,"Civil Eng inspection report received and close-out if unsuitable subgrade conditions exist",,"civil eng inspection report received and close-out if unsuitable subgrade conditions exist"
,,"Client notified of rock trenching",,"client notified of rock trenching"
,,"Confirm correct bedding material being used and spot check RL’s",,"confirm correct bedding material being used and spot check rl⊙s"
,,"Pipes installed and correct junctions/connections",,"pipes installed and correct junctions/connections"
,,"Civil Eng inspection report received and close-out for first pipe run",,"civil eng inspection report received and close-out for first pipe run"
,,"Council sign-off through audit system",,"council sign-off through audit system"
,,"Appropriate backfill material",,"appropriate backfill material"
,,"Backfill and compact as per Civil spec",,"backfill and compact as per civil spec"
,,"Civil Eng inspection report received and close-out",,"civil eng inspection report received and close-out"
,,"Internal manhole works",,"internal manhole works"
,,"Soakholes",,"soakholes"
,,"Drainage QA and as built received",,"drainage qa and as built received"

"Drainage Progress"
,"Scope",,
,"Rows"
,,"Civil","grouping","civil"
,,"Building A",,"building a"
,,"Building B",,"building b"
,,"Building C",,"building c"
,,"Building D",,"building d"
,,"Building E",,"building e"
,,"Building F",,"building f"
,"Columns"
,,"Expose building sub-base",,"expose building sub-base"
,,"Geotech Eng inspection report received- and close-out",,"geotech eng inspection report received- and close-out"
,,"Geotech Eng Inspection of sub-base and proof rolling prior to filling",,"geotech eng inspection of sub-base and proof rolling prior to filling"
,,"GL and datum provided",,"gl and datum provided"
,,"Geogrid (Tensar TX160) installed as per civil details",,"geogrid (tensar tx160) installed as per civil details"
,,"Placement of hardfill layer compacted as per design",,"placement of hardfill layer compacted as per design"
,,"Drainage piping installed under foundation level",,"drainage piping installed under foundation level"
,,"Platforms spot checks heights and location",,"platforms spot checks heights and location"
,,"Subgrade QA and test results received",,"subgrade qa and test results received"
,,"Geotech Eng Inspection of subgrade and proof rolling report received and close-out",,"geotech eng inspection of subgrade and proof rolling report received and close-out"

