resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Fitout,,,,,,,
,step,,,,,L1,,,,,,
Vinyl ITP,checklist,,,,,,Store Room 101 - RES01,,,,,
Carpet ITP,checklist,,,,,,Consult 102 - CPT02,,,,,
Carpet ITP,checklist,,,,,,Consult 103 - CPT02,,,,,
Vinyl ITP,checklist,,,,,,Comms 111 - RES02,,,,,
Vinyl ITP,checklist,,,,,,Kitched 112 - RES02,,,,,
Vinyl ITP,checklist,,,,,,Stair B Circulation - RES03,,,,,
,step,,,,,L2,,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 201 - CPT04,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 202 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 205 - CPT01,,,,,
,step,,,,,,Flexible Teaching Room 206,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
Carpet ITP,checklist,,,,,,Professional Practise 207 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Consult 208 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Consult 209 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Office 210 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Meeting 211 - CPT04,,,,,
Carpet ITP,checklist,,,,,,Open Workplace 212 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Meeting 204 - CPT01,,,,,
,step,,,,,,Meeting 213,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
Carpet ITP,checklist,,,,,,Meeting 214 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 215 - CPT01,,,,,
,step,,,,,,Collaborative Learning 216,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
Carpet ITP,checklist,,,,,,Circulation - CPT01,,,,,
Carpet ITP,checklist,,,,,,Lift Lobby - CPT04,,,,,
Carpet ITP,checklist,,,,,,Corridor - CPT01,,,,,
Vinyl ITP,checklist,,,,,,Stair B Circulation - RES03,,,,,
Vinyl ITP,checklist,,,,,,Comms Room - RES01,,,,,
,step,,,,,L3,,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 301 - CPT07,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 302 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 305 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 307 - CPT07,,,,,
Carpet ITP,checklist,,,,,,Utility 303 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Meeting 304 - CPT07,,,,,
,step,,,,,,Collaborative Teaching 306,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
Vinyl ITP,checklist,,,,,,Comms Room - RES01,,,,,
Vinyl ITP,checklist,,,,,,Stair B Circulation - RES03,,,,,
Carpet ITP,checklist,,,,,,Flexible Teaching 309 - CPT01,,,,,
,step,,,,,,Moot Court 310,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
,step,,,,,,Flexible Teaching 311,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
,step,,,,,,Collaborative Teaching 312,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
Carpet ITP,checklist,,,,,,Circulation C304 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Circulation C305 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Circulation C306 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Circulation C307 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Circulation C308 - CPT01,,,,,
,step,,,,,L4,,,,,,
Carpet ITP,checklist,,,,,,Student Collaborative Space 401 - CPT10,,,,,
Vinyl ITP,checklist,,,,,,Student Café 402 - RES04,,,,,
Carpet ITP,checklist,,,,,,Utility 403 - CPT10,,,,,
Carpet ITP,checklist,,,,,,Informal Learning Space 407 - CPT10,,,,,
Carpet ITP,checklist,,,,,,Meeting 410 - CPT10,,,,,
Carpet ITP,checklist,,,,,,Meeting 411 - CPT10,,,,,
Carpet ITP,checklist,,,,,,Meeting 412 - CPT10,,,,,
Carpet ITP,checklist,,,,,,Meeting 413 - CPT10,,,,,
Carpet ITP,checklist,,,,,,Library 414 - CPT10,,,,,
,step,,,,,,Teaching Room 415,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
,step,,,,,,Computer Lab 416,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT05,,,,
Carpet ITP,checklist,,,,,,Meeting 417 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Meeting 418 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Office 419 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Quiet 420 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Office 421 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Quiet 422 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Quiet 423 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Office 424 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Open Workplace 425 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Open Collaboration 426 - CPT01,,,,,
Vinyl ITP,checklist,,,,,,Staff Café 427 - RES04,,,,,
Carpet ITP,checklist,,,,,,Open Collaboration 428 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Open Workplace 430 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Office 431 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Office 432 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Quiet 433 - CPT09,,,,,
Carpet ITP,checklist,,,,,,Meeting 434 - CPT09,,,,,
,step,,,,,,Male Prayer 435,,,,,
Vinyl ITP,checklist,,,,,,,CPT09,,,,
Vinyl ITP,checklist,,,,,,,RES04,,,,
Vinyl ITP,checklist,,,,,,Comms Room - RES01,,,,,
Vinyl ITP,checklist,,,,,,Stair B Circulation - RES03,,,,,
Carpet ITP,checklist,,,,,,Circulation 408 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Circulation 405 - CPT01,,,,,
,step,,,,,L5,,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 501 - CPT13,,,,,
Vinyl ITP,checklist,,,,,,Student Café 502 - RES06,,,,,
Carpet ITP,checklist,,,,,,Utility 503 - CPT13,,,,,
Carpet ITP,checklist,,,,,,Informal Learning 504 - CPT01,,,,,
,step,,,,,,Collaborative Teaching 505,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT14,,,,
,step,,,,,,Collaborative Teaching 506,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT14,,,,
,step,,,,,,Collaborative Teaching 507,,,,,
Carpet ITP,checklist,,,,,,,CPT01,,,,
Carpet ITP,checklist,,,,,,,CPT14,,,,
Carpet ITP,checklist,,,,,,Informal Learning Space 508 - CPT13,,,,,
Carpet ITP,checklist,,,,,,Meeting 509 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Meeting 510 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Quiet 511 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Office 512 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Quiet 513 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Office 514 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Quiet 515 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Open Collaboration 516 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Open Workplace 517 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Office 518 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Office 519 - CPT12,,,,,
Vinyl ITP,checklist,,,,,,Staff Café 520 - RES06,,,,,
Carpet ITP,checklist,,,,,,Open Collaboration 521 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Open Workplace 523 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Office 524 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Office 525 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Quiet 526 - CPT12,,,,,
Carpet ITP,checklist,,,,,,Meeting 527 - CPT12,,,,,
,step,,,,,,Female Prayer 528,,,,,
Carpet ITP,checklist,,,,,,,CPT12,,,,
Vinyl ITP,checklist,,,,,,,RES06,,,,
Carpet ITP,checklist,,,,,,Circulation 508 - CPT01,,,,,
Carpet ITP,checklist,,,,,,Lift Lobby - CPT13,,,,,
Vinyl ITP,checklist,,,,,,Stair B Circulation - RES03,,,,,
Vinyl ITP,checklist,,,,,,Comms Room - RES01,,,,,
Carpet ITP,checklist,,,,,,Circulation 508 - CPT01,,,,,
,step,,,,,L6,,,,,,
