type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - MILL and FILL ASPHALT CONSTRUCTION,itp,,,,,ITP - MILL and FILL ASPHALT CONSTRUCTION,
section,2.0 Milling,,,,,,,
checkpoint,2.1 - Milling Plans,,,,,,,
label,Applicable Standard & Acceptance Criteria - Agreed by client and fits with traffic management plan,,,,,,,
label,Frequency - Every Day/Review as necessary,,,,,,,
label,Site Lead - W,,,,,,,
label,Evidence - Photo of milling plan each day,,,,,,,
checkpoint,2.2 - Milled Surface Level,,,,,,,
label,Applicable Standard & Acceptance Criteria - Spot checks with tape measure to achieve asphalt thickness requirements - only mill existing asphalt for 55mm,,,,,,,
label,Frequency - As necessary,,,,,,,
label,Criteria Notes - Milling controlled on site - evidence when checking available space for asphalt prior to membrane seal,,,,,,,
label,Site Lead - W,,,,,,,
label,Evidence - String across and photo and a check find spots that need to be corrected,,,,,,,
checkpoint,2.3 - Deflection Testing,,,,,,,
label,Applicable Standard & Acceptance Criteria - Not needed FWD testing has already been completed,,,,,,,
label,Criteria Notes - FWD testing completed,,,,,,,
label,CM - DR,,,,,,,
label,Client Rep - W,,,,,,,
section,3.0 Presealing,,,,,,,
checkpoint,3.1 - Weather,,,,,,,
label,Applicable Standard & Acceptance Criteria - The prior to and the day of sealing,,,,,,,
label,Frequency - Contractor visual on site and weather forecasts,,,,,,,
label,Criteria Notes - Confirm the base temperature is greater than 4 degree Celsius,,,,,,,
label,Site Lead - W,,,,,,,
label,CM - H,,,,,,,
label,Client Rep - W,,,,,,,
label,Evidence - Screen shot of weather from phone - also action ok to proceed?,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3.2 - Surface suitable for sealing,,,,,,,
label,Applicable Standard & Acceptance Criteria - 100% of area is tightly knitted,,,,,,,
label,Frequency - Areas compacted and free from loose surface,,,,,,,
label,Criteria Notes - Surface should present a tight surface suitable for sealing,,,,,,,
label,Site Lead - H,,,,,,,
label,Evidence - Every 20meters Suk and Greg - photos before sealing and after / before asphalt and again after asphalt,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3.3 - Visual inspection of surface to be sealed,,,,,,,
label,Applicable Standard & Acceptance Criteria - Tight surface suitable for sealing,,,,,,,
label,Frequency - Prior to sealing,,,,,,,
label,Criteria Notes - Photos and fix areas observed that need fixing to comply,,,,,,,
label,Site Lead - H,,,,,,,
label,Evidence - Every 20meters Suk and Greg - photos before sealing and after / before asphalt and again after asphalt,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,4.0 Sealing,,,,,,,
checkpoint,4.1 - Surface inspection,,,,,,,
label,Applicable Standard & Acceptance Criteria - surface to be free of loose material prior to application of the membrane seal,,,,,,,
label,Frequency - Site Diary,,,,,,,
label,Criteria Notes - Note covered in 3.3 above but this is an additional check on the day of sealing to ensure not damaged,,,,,,,
label,Site Lead - H,,,,,,,
label,Evidence - Signed ITP and/or photos,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4.2 - Residual Bitumen Application Rate,,,,,,,
label,Applicable Standard & Acceptance Criteria - 1.0l/m2 Residual Bitumen and Grade 6 or 1.4 l/m2 bitumen Grade 4 Chip,,,,,,,
label,Frequency - Spray Sheet,,,,,,,
label,Site Lead - W,,,,,,,
label,"Evidence - Photo from spray truck, bitumen usage, spray sheet",,,,,,,
checkpoint,4.3 - Chip Application Rate,,,,,,,
label,Applicable Standard & Acceptance Criteria - Visually ok no excess chip,,,,,,,
label,Frequency - Site diary/ Photos,,,,,,,
label,Site Lead - W,,,,,,,
