"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Master Bus Duct Installation 1","",,,0,"Yes","Master Bus Duct Installation 1","16bdbd0d-418c-48ef-aab8-9b7f4299fb9d"
"checkpoint-status",,"","checkpoint","Setting Out: Floor Box slab penetration have been coordinated and accurately marked out."
"checkpoint-status",,"","checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action."
"checkpoint-status",,"","checkpoint","Sign-Off: Any comments below."

"checklist-flat",,"","checklist","Master Ducting Installation","",,,96,"Yes","Master Ducting Installation","40300ae6-6b19-49b8-a735-9f4d28885ff7"
"checkpoint-status",,"","checkpoint","Hold Point: Trenching completed by others, requirements listed under C2115.2."
"checkpoint-status",,"","checkpoint","Setting Out: Bedding material selected and installed as per AS/NZS 3000:2007 3.11.4.2."
"checkpoint-status",,"","checkpoint","Setting Out: Clearance from other services maintained as per AS/NZS 3000:2007 3.9.8.4."
"checkpoint-status",,"","checkpoint","Installation: Category of installation selected per specification and installed as per AS/NZS 3000:2007 3.11.3."
"checkpoint-status",,"","checkpoint","Installation: Long radius sweeps or bends used for all changes in direction (elbows not acceptable) as per C2115.3.3."
"checkpoint-status",,"","checkpoint","Installation: Mechanical protection selected and installed in accordance with category of underground wiring system."
"checkpoint-status",,"","checkpoint","Installation: Duct joints glued to prevent water ingress as per C2115.3.3."
"checkpoint-status",,"","checkpoint","Installation: Ducts cleaned of rocks/debris as per C2115.3.3."
"checkpoint-status",,"","checkpoint","Installation: Duct proved and draw wire installed as per C2115.3.3."
"checkpoint-status",,"","checkpoint","Installation: Ducts provided with suitable sized end caps to prevent the ingress of soil as per C2115.3.3."
"checkpoint-status",,"","checkpoint","Hold Point: Notice has been issued to BECA for inspection prior to backfilling as per C2115.1."
"checkpoint-status",,"","checkpoint","Hold Point: Backfilling completed by others, requirements listed under C2115.4."
"checkpoint-status",,"","checkpoint","Installation: Identification of underground wiring provided as per AS/NZ 3000:2007 3.11.4.5."
"checkpoint-status",,"","checkpoint","Installation: Duct penetrations to subfloor maintained as continuous as per C2100.2.3."
"checkpoint-status",,"","checkpoint","Ducts cut flush with level 0 slab for passive fire treatment as per C2100.2.3."
"checkpoint-status",,"","checkpoint","Sign-Off: Underground wiring system minimum depth of cover achieved as per AS/NZS 3000:2007 table 3.6."
"checkpoint-status",,"","checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action."
"checkpoint-status",,"","checkpoint","Sign-Off: Any comments below."

"checklist-flat",,"","checklist","Master Wricon Installation","",,,50,"Yes","Master Wricon Installation","40e7557a-9152-4548-a009-10c3e61af020"
"checkpoint-status",,"","checkpoint","Setting Out: Wricon slab penetrations have been coordinated and accurately marked out."
"checkpoint-status",,"","checkpoint","Installation: Wricon has been welded securely to reo by a third party qualified Welder"
"checkpoint-status",,"","checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action."
"checkpoint-status",,"","checkpoint","Sign-Off: Any comments below."

"checklist-flat",,"","checklist","Master Floor Penetrations Installation","",,,51,"Yes","Master Floor Penetrations Installation","73e6657d-b153-4fb5-9f31-5705a1dcd677"
"checkpoint-status",,"","checkpoint","Setting Out: Floor penetrations have been coordinated and accurately marked out."
"checkpoint-status",,"","checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action."
"checkpoint-status",,"","checkpoint","Sign-Off: Any comments below."

"checklist-flat",,"","checklist","Master Second Fix Installation","",,,850,"Yes","Master Second Fix Installation","7e16fa37-0b9b-4cb7-bcee-1de9c2c89a1c"
"checkpoint-status",,"","checkpoint","General Lighting: All luminaires have been installed with required brackets and fixings as per C2100.2, or suspended as per C2102.7 and C2130.4."
"checkpoint-status",,"","checkpoint","General Lighting: All luminaires have been installed with all necessary componants, control devices and accessories as per C2100.2."
"checkpoint-status",,"","checkpoint","General Lighting: When installed within suspended ceilings, all luminaires have been installed with installation couplers as per C2100.2."
