Id,Type,Name,Values,Prompting Name,Resource Id
,checklist,FH-ZU2-QU-ITP006 - Subsoil Drainage - Rev 1,itp,ITP006 - Subsoil Drainage,620efb2d-bb1e-4b7c-bce3-9de8780204a5
,section,1.0 - Preliminary Activities,,,
,checkpoint,1.1 - Check for correct documentation,,,
b203efa7-9a22-5926-bd73-8de13b415a22,note,Frequency - Prior to commencing activity,,,
bbc090e4-5691-53ff-8630-4771d69f82b0,note,Acceptance Criteria - Ensure that all employees and subcontractors are:,,,
0bd51d55-9b65-50b8-b133-094970bffa42,note,○ using the correct and complete set of drawings.,,,
2796cb7c-8938-5ce3-864e-aed637875e7b,note,○ all drawings are the latest revision.,,,
46916086-2b53-5d88-ad5d-4ec4e0b35143,note,Reference Documents - IFC Drawings,,,
2331c893-c1ca-5edd-a5bc-32cd368b8062,note,Inspection/Test Method - Document Review,,,
0c7059cd-7c8d-5927-b2a6-53aeda36e7f6,note,Record of conformity - This ITP Signed,,,
2a4ea12c-0fc8-5bf2-8321-e0e60a39e82b,note,HP*,,,
62a43976-e7ef-5bb6-b3c4-d0f251e5ed9b,note,Responsibility - Project/Site Engineer,,,
babe2d24-e642-593a-b977-cfdd507e634e,date,Date Completed:,,,
,checkpoint,1.2 - Implementation of all measures and controls,,,
941dc993-a111-5574-9200-06146195396a,note,Frequency - Prior to commencing activity,,,
40f86d52-0a66-57a8-890a-0408cd16eb95,note,"Acceptance Criteria - All necessary measures and controls are being implemented, that is: CEMP, TMP, SWMS & WP.",,,
2e4953e3-5ca0-5ad7-8b53-475ec0eb0254,note,"Reference Documents - CEMP, TMP, SWMS & WP",,,
c9883755-8c08-5007-a533-cc805d703693,note,Inspection/Test Method - Verify,,,
9f40c57f-8d81-5fbc-97cc-5cc438a222b3,note,Record of conformity - Site and Office Inspection,,,
d456838d-d521-5f5e-9814-6ebab7e168ba,note,HP*,,,
13a3a736-2da8-5338-9439-c66cf07d0f9e,note,Responsibility - Project/Site Engineer/Supervisor,,,
8d3617a0-ff7a-589c-97a6-7746d94759b0,date,Date Completed:,,,
,checkpoint,1.3 - Excavation Permit,,,
4621e442-d233-5395-83bc-ce811358abeb,note,Frequency - Prior to commencing activity,,,
c10cec44-4414-5d8f-adad-794206ee4cef,note,Acceptance Criteria - Excavation Permit issued by APAM obtained prior to any excavation on site.,,,
6a9c7f96-9941-5267-b05e-e17eaf8ad66d,note,Reference Documents - Approved Permits,,,
b7759b67-f929-5676-a29c-9f2d90988101,note,Inspection/Test Method - Verify,,,
f39f1bfc-9cd3-5716-a541-b40dbc723cf1,note,Record of conformity - Proof of permit & ITP signed,,,
7a6a615a-ed94-53da-aa6d-817b63f120c6,note,HP*,,,
178bd2a1-3ba0-50c6-afce-5996683f0817,note,Responsibility - Project/Site Engineer,,,
99112c83-d7a5-59d9-aef3-fc94599fd70f,date,Date Completed:,,,
,section,2.0 - Subsoil Materials,,,
,checkpoint,2.1 - Subsoil Drainage Pipes,,,
5b646d98-aa7a-5836-ae73-381d8ebf1b62,note,Frequency - Prior to commencing work,,,
bcaec0c9-9031-5295-9942-dbf72084364d,note,Acceptance Criteria - Pavement Subsoils:,,,
b7359a8d-0550-508d-8b02-ed66b1b36fc1,note,○ 100mm Dia slotted with filter fabric (sock) CL1000 SN20.,,,
d5a93f8c-7cf5-5dd9-ac9b-3357d03174ae,note,Subsoil Collector Pipes:,,,
b092e40d-b547-5be0-99d7-08a0a40cc028,note,○ AGL Carrier Pipe: 80mm Dia PN12 uPVC Non-Perforated Pipe.,,,
c71454fc-b17e-5349-9e45-7aa67f16c22d,note,○ SSD Carrier Pipe: 150mm Dia PN12 uPVC Non-Perforated Pipe.,,,
0fe68566-15e7-5f87-ac33-ea7c86b3cb4d,note,"Reference Documents - Cl.16.5.3, Cl.16.5.4 & IFC Drawings",,,
7db0c490-ad5b-577f-af6c-8253694d2b26,note,Inspection/Test Method - Verify,,,
7b19fdb1-45b4-5c3e-8438-1738fb265c3e,note,Record of conformity - Order Inspection Checklist,,,
5a52b1f3-475b-5840-a3fe-5ad3d836fb4e,note,IP,,,
6a41afaf-d4b0-56ae-9cde-29297e7b2dbc,note,Responsibility - Project/Site Engineer,,,
7e10c348-b168-547c-b344-2948e99a3363,date,Date Completed:,,,
,checkpoint,2.2 - Bedding and Backfill,,,
0a65b798-f2a0-50d4-8a54-048370d7f9e6,note,Frequency - Prior to commencing work,,,
65490841-89f8-52b9-a6c8-0e6ade8c75c5,note,Acceptance Criteria - Subsoil Drain Pipes Under Pavement,,,
8d673ba2-f482-50d9-8e8d-01e35ea81db5,note,○ Holcim’s 5mm Moriac Sand or approved equivalent.,,,
ea074592-f6e0-5276-8ecf-09e2aa464e5e,note,Subsoil Collector Pipes – Under Pavement,,,
90d57a37-66c0-5a63-9a00-37a0d5ea31cb,note,○ Approved 5MPa lean mix.,,,
0a750720-2d3c-5829-b0b1-43f7a714381f,note,Subsoil Collector Pipes In Grass,,,
f6feccc3-2a5b-5c58-8c91-7bc66bc2ac4e,note,○ Holcim’s 5mm Moriac Sand or approved equivalent.,,,
a375508d-7a04-5b79-a062-dd33308b9ec0,note,○ Excavated Soil,,,
0be3036b-e5c3-5cd3-94d1-82069d58357c,note,Reference Documents - IFC Drawings & VicRoads Section 702,,,
192a4443-013d-5350-bee7-1ced123affd2,note,Inspection/Test Method - Verify,,,
04805040-cf54-5fbd-ab74-74d27943c596,note,Record of conformity - Visual Inspection & Delivery Docket,,,
12a91005-a1ce-5115-9639-3ff57f494a39,note,IP,,,
75b3b35e-138d-55f3-86be-0386538781c7,note,Responsibility - Project/Site Engineer,,,
977a00fc-306d-59b1-9a0a-2ac71d410998,date,Date Completed:,,,
,checkpoint,2.3 - Geotextile Fabric,,,
1f00f2b1-23ff-5d29-ad30-843835eca1db,note,Frequency - Prior to commencing work,,,
3654a3b6-f2a4-5ef2-a001-4d0b5aca6d9b,note,Acceptance Criteria - Non-woven type complying with the requirements of VicRoads for first stage filter.,,,
e7938520-5e9f-54bc-91a5-5d8faeca7148,note,Reference Documents - Cl.16.5.8 & VicRoads Section 702,,,
cbdc78d0-0722-54da-8205-b90cc9af3622,note,Inspection/Test Method - Verify,,,
447ec906-7210-5a3a-a5f3-6f908f3d604c,note,Record of conformity - Visual Inspection & Delivery Docket,,,
0c6a5fea-3afd-512c-8368-a5417aef9492,note,IP,,,
f8fe6ab3-b47f-56cd-a396-18119f9ec08b,note,Responsibility - Project/Site Engineer,,,
d3362b11-23dc-5195-9144-10052d55416a,date,Date Completed:,,,
,section,3.0 - Excavation and Installation,,,
,checkpoint,3.1 - Trench Excavation,,,
93bdb9fc-556e-5244-9d83-f6783c956641,note,Frequency - Each Lot,,,
8c640fb9-21ba-520b-a95f-471abad2330d,note,"Acceptance Criteria - Trenches shall be excavated to the minimum depths, widths and batter slopes as shown on the drawings.",,,
56f6e280-b7f1-5fd9-a677-7c644276b746,note,Minimum Trench Widths:,,,
43759727-e5da-57a1-af50-b01cf3d394bb,note,○ Subsoil Drain Pipes,,,
43e28dc1-5a6a-5792-b73e-e85f01e8c46f,note,– 300mm total width for the subsoil drain pipe (DN100).,,,
af2bffd1-df6b-5b82-83e6-861c7441d94c,note,○ Subsoil Collector Pipes,,,
02934fcd-64ef-573a-95a1-a5782919ad2c,note,– Horizontal clearance from the outside of the pipe to the wall of the trench to be minimum of 150mm for all collector pipes (DN80 & DN150 both under pavement and in grassed areas).,,,
c83e1bc1-a23f-50ea-a791-ee6fee052881,note,○ Excavated material disposed per approved CEMP.,,,
d35269e0-0384-5008-8156-7ca76583fce3,note,○ Completed excavation works shall constitute a Hold Point.,,,
30c8a41b-bf2d-5399-81fb-af8d6620b1df,note,Reference Documents - Cl.16.8.1 & IFC Drawings,,,
84ef1c63-e86c-5e80-8a4a-3617827e4c3e,note,Inspection/Test Method - Verify,,,
20ae350c-40fc-5b50-9d8f-19f392727a14,note,Record of conformity - This ITP Signed,,,
2579ceae-223e-5bc5-813e-452564241e37,note,HP,,,
bc954475-f8de-599e-8749-faa5b05ffb8a,note,Responsibility - Project/Site Engineer Beca,,,
6efe9634-1020-5184-b917-5d6940c41288,date,Date Completed:,,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,3.2 - Geotextile Placement,,,
ef9802b5-3e5f-5715-a88b-5cb5dc0ff26f,note,Frequency - Each Lot,,,
deb9c76e-c3ed-54e6-b14d-4668eeb6639b,note,Acceptance Criteria - Geotextiles in trench drains shall be placed to conform loosely to the shape of the trenches.,,,
21d2eb47-3873-541e-b2c9-79d7673f0a3e,note,"○ Site trial to be undertaken to evaluate the proposed construction process and compaction method, Hold Point.",,,
dab879b0-1f17-5774-8e0f-6117afa132ea,note,"Reference Documents - Cl.16.9.4.2, Cl.16.9.4.5 & IFC Drawings",,,
82e70949-388e-58e4-a299-eb94ab7b8933,note,Inspection/Test Method - Visual Inspection,,,
71db4eed-f250-532a-bb94-bd3a828c4158,note,Record of conformity - This ITP Signed,,,
e5f82998-cc61-5ce3-93b0-24d850879a9b,note,HP,,,
705d94a8-4029-58fe-a8b9-780793c31bca,note,Responsibility - Project/Site Engineer Beca,,,
860b8d14-7b9e-506a-a000-6954dab63e0c,date,Date Completed:,,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,3.3 - Bedding,,,
edf8c917-c28c-5c70-b565-3e2d432fd2dd,note,Frequency - Each Lot,,,
62421231-2c6d-5eca-9810-3473afb30050,note,Acceptance Criteria - Bedding for Subsoil Drain Pipes Under Pavement and Subsoil Collector Pipes in Grass,,,
bc12892a-da80-540e-8469-0dfa293e3156,note,○ Bedding of granular filter material:,,,
9ef781b3-6406-5d7a-b1e3-c4c4d0ffd4bb,note,– 100mm for subsoil drain pipes.,,,
8739fd5d-84f9-595e-bd56-eb792fcc829d,note,– 75mm for subsoil collector pipes,,,
4a1d56be-0e72-559e-8a13-4adfe3968569,note,○ Filter material shall be placed and compacted with minimum disturbance to pipes and in layers no greater than 200mm uncompacted.,,,
f7bbff52-7368-5ad4-ac3a-16b9fd15f9eb,note,Reference Documents - Cl.16.9.2 & IFC Drawings,,,
a1ff3c14-5b58-56dd-9b30-9a770d99dedc,note,Inspection/Test Method - Visual Inspection,,,
edbf6be4-9c0b-5c1e-8e98-001ed939039e,note,Record of conformity - This ITP Signed,,,
11b14a64-c51f-50ef-a675-66ea99711356,note,IP,,,
60facb07-3d1a-5dc6-9896-76c918e4279c,note,Responsibility - Project/Site Engineer,,,
b6e19c2b-861b-5e35-aa57-f3dfa61fcc93,date,Date Completed:,,,
,checkpoint,3.4 - Laying and Jointing of Pipes,,,
acc63919-1859-5956-accd-4338e7a69607,note,Frequency - Each Lot,,,
982dab69-d0d8-5ee3-9b07-5a9200f9ad52,note,"Acceptance Criteria - Pipes laid at the depths and lines indicated on the drawings. Where grades are not specified, the bottom of the trenches shall be trimmed to provide no less than 0.5% longitudinal fall.",,,
43ca6168-124c-5106-916f-7f05a8f1181f,note,"Reference Documents - Cl.16.9.2 & VicRoads Section 702.03, 702.09",,,
f30b24eb-069d-52f8-9c80-00edf093fa0c,note,Inspection/Test Method - Visual Inspection,,,
8d17080c-d48d-5c25-8294-368a7b2b11f5,note,Record of conformity - This ITP Signed,,,
12ccdfeb-6447-5b5f-9c90-89d12c8e5783,note,IP,,,
5af6caf2-1f5c-55ba-9bda-dd7a686406ea,note,Responsibility - Project/Site Engineer,,,
5fed5454-4550-5138-823f-625274cf1e2e,date,Date Completed:,,,
,checkpoint,3.5 - Backfill,,,
82e0d72f-b673-55f3-a373-a8ea5a346c9c,note,Frequency - Each Lot,,,
782fda5e-a891-560b-a090-0d895cc5246e,note,Acceptance Criteria - Backfill for Subsoil Drain Pipe (⌀100mm pipe),,,
16f6de95-850c-54e9-9cda-8db3e3234d8a,note,– Granular filter material backfill is to be placed to the underside of the CTB layer.,,,
c65b7a80-90b6-58d2-b607-783ba0e61707,note,○ Backfill for Subsoil Collector pipe ⌀150mm Under Pavement,,,
db90f132-f0d7-53d9-8eae-ea8a81b12ea0,note,– 5MPa lean mix backfill is to be placed to a minimum of 150mm above the pipe crown to underside of pavement formation.,,,
7815479a-a64b-514a-a8ac-c710635bff3e,note,– Backfill to be completed in two stages to avoid pipe floatation.,,,
52e3cb2e-51b0-5ed2-a80d-117db9ebcc0a,note,○ Backfill for Subsoil Collector pipe ⌀150mm In Grassed Areas,,,
e01eaf9d-2a64-523d-b88e-eaba57882e10,note,– Granular filter material is to be placed to a minimum of 150mm above the pipe crown.,,,
04f9a45d-67aa-5f3a-9cf6-d80049db9353,note,– Excavated soil recompacted in layers not exceeding 200mm loose thickness to underside of topsoil.,,,
7a5f02a3-76eb-5822-a496-80137de680ef,note,○ Backfill for Subsoil Collector pipe ⌀80mm,,,
3d708b91-b862-571a-bd20-879a1ca722a2,note,– 5MPa lean mix backfill to be placed to be placed to top of 150mm FCR subbase layer,,,
d63fb179-d759-5832-859e-dff393f317ce,note,– Backfill to be completed in two stages to avoid pipe floatation.,,,
e2f44423-fabd-5fc4-a2bd-d2019986ed13,note,"Reference Documents - Cl.16.9.2, IFC Drawings & Tender Clarification #38",,,
2c3a2b19-1ecf-55da-b4cc-23359d952d5d,note,Inspection/Test Method - Visual Inspection,,,
c359ccd0-b0bf-56ed-9d34-2103b9b83abc,note,Record of conformity - This ITP Signed,,,
89d9dfb0-fe82-54a4-b618-7d17b9f3ecf1,note,Project/Site Engineer,,,
5a6ddc48-3b75-5b34-a0cc-51ff2e6bbcdb,date,Date Completed:,,,
,checkpoint,3.6 - Geotextile Protection,,,
2729af9d-76e7-5b4f-b482-22072c7b5378,note,Frequency - Each Lot,,,
93d4d9f0-a715-5621-902f-6b616213da84,note,Acceptance Criteria - Geotextile must fully envelope the drainage material in the trench with a minimum 150mm lap.,,,
