Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
In Decks,,,,,,,
,Scope,,,site qa,in decks,,
,Rows,,,,,,
,,Stairs - Stair Core (Tower),dynamic,stair core (tower),in decks,site qa,stairs
,,Stairs - Stair 04 (South West Stair),dynamic,in decks,site qa,stair 04 (south west stair),stairs
,,Stairs - Stair 05 (RAC Western Egress),dynamic,stair 05 (rac western egress),in decks,site qa,stairs
,,Stairs - Stair 06,dynamic,stair 06,in decks,site qa,stairs
,,Stairs - Stair 07 (Parish Core),dynamic,in decks,site qa,stair 07 (parish core),stairs
,,Stairs - Stair 08 (School Core),dynamic,in decks,site qa,stair 08 (school core),stairs
,,Stairs - External Stair 01,dynamic,external stair 01,in decks,site qa,stairs
,,Stairs - External Stair 02,dynamic,external stair 02,in decks,site qa,stairs
,,Stairs - External Stair 03,dynamic,external stair 03,in decks,site qa,stairs
,,Stairs - Miscellaneous Stairs,dynamic,in decks,site qa,miscellaneous stairs,stairs
,,Basement 2,dynamic,basement 2,in decks,site qa,
,,Basement 1,dynamic,basement 1,in decks,site qa,
,,Lower Ground,dynamic,lower ground,in decks,site qa,
,,Upper Ground,dynamic,upper ground,in decks,site qa,
,,School - Level 1,dynamic,in decks,site qa,level 1,school
,,School - Level 2,dynamic,in decks,site qa,school,level 2
,,School - Level 3,dynamic,in decks,site qa,school,level 3
,,School - Level 4,dynamic,level 4,in decks,site qa,school
,,Parish Hall - Level 1,dynamic,parish hall,in decks,site qa,level 1
,,Parish Hall - Level 2,dynamic,parish hall,in decks,site qa,level 2
,,Parish Hall - Level 3,dynamic,parish hall,in decks,site qa,level 3
,,Parish Hall - Level 4,dynamic,level 4,parish hall,in decks,site qa
,,RAC (Residential Aged Care) - Level 1,dynamic,in decks,site qa,level 1,rac (residential aged care)
,,RAC (Residential Aged Care) - Level 2,dynamic,in decks,site qa,level 2,rac (residential aged care)
,,RAC (Residential Aged Care) - Level 3,dynamic,in decks,site qa,level 3,rac (residential aged care)
,,RAC (Residential Aged Care) - Level 4,dynamic,level 4,in decks,site qa,rac (residential aged care)
,,RL (Retired Living) - Level 5,dynamic,level 5,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 6,dynamic,level 6,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 7,dynamic,level 7,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 8,dynamic,in decks,site qa,level 8,rl (retired living)
,,RL (Retired Living) - Level 9,dynamic,in decks,site qa,rl (retired living),level 9
,,RL (Retired Living) - Level 10,dynamic,level 10,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 11,dynamic,in decks,site qa,rl (retired living),level 11
,,RL (Retired Living) - Level 12,dynamic,in decks,site qa,level 12,rl (retired living)
,,RL (Retired Living) - Level 13,dynamic,in decks,site qa,rl (retired living),level 13
,,RL (Retired Living) - Level 14,dynamic,in decks,site qa,rl (retired living),level 14
,,RL (Retired Living) - Level 15,dynamic,level 15,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 16,dynamic,level 16,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 17,dynamic,level 17,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 18,dynamic,level 18,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 19,dynamic,in decks,site qa,rl (retired living),level 19
,,RL (Retired Living) - Level 20,dynamic,level 20,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 21,dynamic,level 21,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 22,dynamic,in decks,site qa,rl (retired living),level 22
,,RL (Retired Living) - Level 23,dynamic,in decks,site qa,level 23,rl (retired living)
,,RL (Retired Living) - Level 24,dynamic,in decks,site qa,rl (retired living),level 24
,,RL (Retired Living) - Level 25,dynamic,in decks,site qa,rl (retired living),level 25
,,RL (Retired Living) - Level 26,dynamic,level 26,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 27,dynamic,level 27,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 28,dynamic,level 28,in decks,site qa,rl (retired living)
,,RL (Retired Living) - Level 29,dynamic,level 29,in decks,site qa,rl (retired living)
,Columns,,,,,,
,,Detection services conduits & cast in boxes installed,,Detection services conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,EWIS services conduits & cast in boxes installed,,EWIS services conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,Strobe services conduits & cast in boxes installed,,Strobe services conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,WIP services conduits & cast in boxes installed,,WIP services conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,MCP services conduits & cast in boxes installed,,MCP services conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,Sprinkler System Interface conduits & cast in boxes installed,,Sprinkler System Interface conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,Mech Services Interface conduits & cast in boxes installed,,Mech Services Interface conduits and cast in boxes have been installed in accordance with design and as per drawings.,,,
,,Hydrant sleeves installed,,Hydrant sleeves have been installed in accordance with design and as per drawings.,,,
,,Sprinkler sleeves installed,,Sprinkler sleeves have been installed in accordance with design and as per drawings.,,,
,,All Penetrations installed,,All Penetrations have been installed in accordance with design and as per drawings.,,,
