type,name,values,prefix,postfix,usage count,user addable,template name
checklist,"ITR 004 - INSITU/CORE WALLS PREPOUR, PLACEMENT & FINISH",,,,,,I&D ITR 004 - Insitu Core Walls
section,SETOUT,,,,,,
checkpoint,RL (top of column),,,,,,
textbox,RL:,,,,,,
label,RL may vary depending on location of work.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,"Set-out of all walls to IFC architectural drawing; Core Plans, Elevations, Struct.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
section,FORMWORK,,,,,,
checkpoint,Confirm correct RL of slab/core wall below and compliance with ITR of slab below.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Confirm wall transition below is correct.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,All in-situ wall services have been installed and are in the correct location.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure wall formwork has a suitable release agent applied.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,All penetrations and cast-in items are installed and in the correct location.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Formwork/Jumpform has been inspected/signed off by a competent person/engineer.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
section,REINFORCEMENT,,,,,,
checkpoint,All reinforcement to be placed in accordance with the IFC structural drawings.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Reinforcement securely fixed in place.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,"Where reinforcement has been tack welded, it must comply with welding procedure.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct bar spacing.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct bar diameter.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct bar lap lengths.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct concrete cover.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Wall starter bars comply with size and spacing for wall over.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Keyboxes / inserts are installed as per approved supplier shop drawings.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
section,PRE POUR,,,,,,
checkpoint,"Pour area cleaned before pour to ensure wall is free of standing water, debris, oils, objectionable coatings & fragments.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure temperatures when pouring are within acceptable criteria.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Tester ordered - (7 and 28 day samples),,,,,,
label,1 batch of tests or thereof for every 50m3 placed or one test sample per day each day,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,"Placing of concrete (method) - Chute, Kibble or Pump.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Concrete vibration to be completed with use of vibrator motor (minimum requirement of 300rpm).,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Formwork design/certification has been received (if applicable).,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Signature by I&D Representative,,,,,,
holdpoint,ADD SIGNATURE,,,,,,
checkpoint,Signature by Client Representative,,,,,,
holdpoint,ADD SIGNATURE,,,,,,
section,PLACEMENT,,,,,,
checkpoint,Visual check on walls once stripped to ensure no cracking has occurred.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Visual check on walls once stripped to ensure that there are no boney concrete areas due to lack of vibration.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure patching to walls has been undertaken for any defect areas that are visible.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint-no-status,Date Poured:,,,,,,
date,Date:,,,,,,
textbox,Total m3:,,,,,,
