type,name,values,prefix,postfix,usage count,user addable,template name
checklist,"ITR 003 - INSITU COLUMNS PREPOUR, PLACEMENT & FINISH",,,,,,I&D ITR 003 - Insitu Columns
section,SETOUT,,,,,,
checkpoint,RL (top of column),,,,,,
textbox,RL:,,,,,,
label,RL may vary depending on location of work.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Set-out of all columns.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
section,FORMWORK,,,,,,
checkpoint,Confirm correct RL of slab below and complience with ITR of slab below.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Confirm column transition below is correct.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure column formwork has a suitable release agent applied.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,All penetrations and cast-in items are installed and in the correct location.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Formwork has been inspected/signed off by a competent person/engineer.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
section,REINFORCEMENT,,,,,,
checkpoint,All reinforcement to be placed in accordance with the IFC structural drawings.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Reinforcement is securely fixed in place.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,"Where reinforcement has been tack welded, it must comply with the welding procedure.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct bar spacing.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct bar diameter.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct bar lap lengths.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Correct concrete cover.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,"Column starter bars comply with size, spacing and projection of columns over.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
section,PRE POUR,,,,,,
checkpoint,"Pour area cleaned before pour to ensure column is free of standing water, debris, oils, objectionable coatings & fragments.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure temperatures when pouring are within acceptable criteria.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Tester ordered - (7 and 28 day samples),,,,,,
label,1 batch of tests or thereof for every 50m3 placed or one test sample per day each day,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,"Placing of concrete (method) - Chute, Kibble or Pump.",,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Concrete vibration to be completed with use of vibrator motor (minimum requirement of 300rpm).,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Concrete is to be finished to the correct RL.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Check to ensure pour rate/pour height is as per engineers/manufacturers recommendation (if more than a single pour please specify).,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Signature by I&D Representative,,,,,,
holdpoint,ADD SIGNATURE,,,,,,
checkpoint,Signature by Client Representative,,,,,,
holdpoint,ADD SIGNATURE,,,,,,
section,PLACEMENT,,,,,,
checkpoint,Visual check on columns once stripped to ensure no cracking has occurred.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Visual check on columns once stripped to ensure that there are no boney concrete areas due to lack of vibration.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint,Ensure patching to columns has been undertaken for any defect areas that are visible.,,,,,,
textbox,NCR Ref:,,,,,,
textbox,Initial:,,,,,,
date,Date:,,,,,,
checkpoint-no-status,Date Poured:,,,,,,
date,Date:,,,,,,
textbox,Total m3:,,,,,,
