type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Ceiling Tile,,,,,,
checkpoint,First of Type inspection approved by  consultant,,,,,,
checkpoint,Inspection of all materials for damage and for  compliance with internal finishes schedule 03- A0301.,,,,,,
checkpoint,Inspection of all materials for damage and compliance with internal finishes schedule 03-A301 and Acoustic Spec: 03-AES002 Sec.13 and 14..,,,,,,
checkpoint,"Ensure ceiling set out in accordance with the following drawing. Add comment for drawing and ceiling RL
",,,,,,
checkpoint,Ensure correct Perimeter trim is used in each location as per finishes schedule 03-A0301,,,,,,
checkpoint,Ensure the ceiling grid materials are in accordance with finishes specification 03-A0301 and RCP. Comment on drawing revision,,,,,,
holdpoint,Lend Lease to authorize installation of  grid and hangers,,,,,,
checkpoint,Install ceiling tiles as specified for service installation as per following drawings(s): Comment on drawing revision,,,,,,
checkpoint,"Before commencing Bulk Fill sign off from builder is required. 
Install ceiling Tiles as specified in Material Schedule.",,,,,,
checkpoint,Clean plaster and metal studs progressively as work proceeds Ensure all excess material is removed from site. Clean and tidy site in accordance with Environmental Policy,,,,,,
checkpoint,"Ensure all Work is Defect Free 
Ensure complete to project requirements: JV3 Report 
Acoustic Spec 03-AES002 
Internal finishes Schedule 03-0301 
Speedpanel Design Manual 
And Australian Standards applicable: AS1530.3 
AS1530.4 
AS ISO 354-2006",,,,,,
