Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Total Station,,,,,,
,Scope,,,Total Station,,
,Rows,,,,,
,,Fresh Food,dynamic,Fresh Food,Mark Out,Total Station
,,Lower Ground,dynamic,Lower Ground,Mark Out,Total Station
,,Ground,dynamic,Ground,Mark Out,Total Station
,,Level 1,dynamic,Level 1,Mark Out,Total Station
,Columns,,,,,
,,All works to be set our as per approved IFC drawings,,All works to be set our as per approved IFC drawings. Works set out to IFC Drawing No.,,
,,All penetrations & fire collars to be as per specs.,,All penetrations and fire collars to be as per specifications or alternatively approved,,
,,All penetrations set out using total station,,All penetrations set out using total station or surveyed grid points by the builder,,
,,Ensure fire collars installed as per manufact. instructions,,Ensure fire collars are installed as per manufacturer’s instructions.,,
,,Tabs on cast in collar to be exposed,,Tabs on cast in collar to be exposed.,,
,,Photos of collar end labelling referencing fire matrix,,Photos of collar end labelling referencing fire matrix if required,,
,,Ensure all excess material is removed from work area,,Ensure all excess material is removed from work area & leave clean & tidy.,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Penetrations,,,,,,
,Scope,,,Penetrations,,
,Rows,,,,,
,,Fresh Food,dynamic,Fresh Food,Installation,Penetrations
,,Lower Ground,dynamic,Lower Ground,Installation,Penetrations
,,Ground,dynamic,Ground,Installation,Penetrations
,,Level 1,dynamic,Level 1,Installation,Penetrations
,Columns,,,,,
,,All works to be set our as per approved IFC drawings,,All works to be set our as per approved IFC drawings. Works set out to IFC Drawing No.,,
,,All penetrations & fire collars to be as per specs.,,All penetrations and fire collars to be as per specifications or alternatively approved,,
,,All penetrations set out using total station,,All penetrations set out using total station or surveyed grid points by the builder,,
,,Ensure fire collars installed as per manufact. instructions,,Ensure fire collars are installed as per manufacturer’s instructions.,,
,,Tabs on cast in collar to be exposed,,Tabs on cast in collar to be exposed.,,
,,Photos of collar end labelling referencing fire matrix,,Photos of collar end labelling referencing fire matrix if required,,
,,Ensure all excess material is removed from work area,,Ensure all excess material is removed from work area & leave clean & tidy.,,
