Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,CRL-ITR-016 - DX Units,,,,4,Yes,CRL-ITR-016 - DX Units,fae97e9a-2e24-410e-826d-a3dcad9a786f
checkpoint-group,,,section,DX Units,,,,,,,
checkpoint-status,,,checkpoint,Pre-check equipment for damage prior to installation,,,,,,,
checkpoint-status,,,checkpoint,Correct Unit Installed,,,,,,,
text,6ff0ba8e-3d35-5395-a334-1d8265b3be16,,textbox,Model Number,,,,,,,
text,990af873-350e-50ed-bbd0-023d264da2b9,,textbox,Serial Number,,,,,,,
checkpoint-status,,,checkpoint,Out door Unit Installed,,,,,,,
checkpoint-status,,,checkpoint,U/S of Unit at correct height and unit level,,,,,,,
checkpoint-status,,,checkpoint,Refrigeration Pipework installed as per drawings,,,,,,,
text,c8dc3dbb-18b3-589f-a2dd-0719711237c2,,textbox,Installation done by,,,,,,,
checkpoint-status,,,checkpoint,Pipework Installed from DX unit box to Outdoor unit,,,,,,,
label,31c4eaa1-e771-543d-95d5-34e6a0671c36,,note,Schematic markups drawings,,,,,,,
checkpoint-status,,,checkpoint,Condensate Piping installed,,,,,,,
checkpoint-status,,,checkpoint,Pressure Tested,,,,,,,
checkpoint-status,,,checkpoint,Signed off By AE Smith,,,,,,,
text,09ad8b37-5963-577c-9c1c-1970707fd2c4,,textbox,Name of person,,,,,,,
text,d60c1800-f87a-5445-8632-f398618d7d31,,textbox,Date,,,,,,,
checkpoint-status,,,checkpoint,Photo's of Pressure test,,,,,,,
text,eda2e65d-3719-5b3c-ab07-499b2581de1d,,textbox,Start of Pressure test,,,,,,,
text,402b070c-e1d2-5513-bbad-c91c59cd245b,,textbox,Time / Date,,,,,,,
text,83e4260a-2a7d-5545-8f6f-6f8761384363,,textbox,Pressure test after recored Duration,,,,,,,
text,75f57f11-f2ee-54b8-b597-37c05644d4df,,textbox,Time / Date,,,,,,,
checkpoint-status,,,checkpoint,Triple Evacuation procedure to be done.Final below 500 Microns,,,,,,,
checkpoint-status,,,checkpoint,Refrigeration (Scale) charge unit completed - According to Calculation for Pipe Size & Length,,,,,,,
checkpoint-status,,,checkpoint,Insulation Complete for Piping and Condensate lines,,,,,,,
checkpoint-status,,,checkpoint,Seismic Bracing Installed,,,,,,,
text,6a0460d3-36cf-5dac-8d35-a86da5490267,,textbox,Drawing Reference Number,,,,,,,
checkpoint-group,,,section,Unit Second Fix QA,,,,,,,
checkpoint-status,,,checkpoint,Filters Installed,,,,,,,
checkpoint-status,,,checkpoint,Unit Labelled,,,,,,,
checkpoint-group,,,section,E4M QA,,,,,,,
checkpoint-status,,,checkpoint,Electrical Isolators installed in correct location,,,,,,,
checkpoint-status,,,checkpoint,Units Terminated,,,,,,,
checkpoint-status,,,checkpoint,Units Tested and Running,,,,,,,
checkpoint-status,,,checkpoint,Location,,,,,,,
text,02bea7e5-7510-5a09-9775-423376ca965c,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Level,,,,,,,
text,a640e7d5-0755-53b3-b427-27b28e26ca8f,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Room Number,,,,,,,
text,96330074-406b-57f3-8c59-11bbc62c5f31,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,BIM Tag ID #,,,,,,,
text,316af04b-5f43-5a99-b4a5-8d0697a3949c,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Asset #,,,,,,,
text,63129ee9-cdac-50ea-9fc5-2c7e6504703e,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Serial #,,,,,,,
text,e691c93d-7be5-5974-b79c-10eeaac63899,,textbox,Add details,,,,,,,
