"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Farmers Tauranga QA","",,,120,"Yes","Farmers Tauranga QA","c5e5d64a-9fd5-4e43-9c4e-4403f02597b8"
"checkpoint-group",,"","section","Pre-Tiling Works Check"
"checkpoint-status",,"","checkpoint","Door Frames installed"
"checkpoint-status",,"","checkpoint","Shower tray installed"
"checkpoint-status",,"","checkpoint","GIB level & straight"
"checkpoint-status",,"","checkpoint","GIB fixing spaces"
"checkpoint-status",,"","checkpoint","Tile layout as per specified drawings"
"checkpoint-status",,"","checkpoint","Gaps around floor drains closed"
"checkpoint-status",,"","checkpoint","Work area cleaned and ready"
"checkpoint-group",,"","section","Levelling"
"checkpoint-status",,"","checkpoint","Floor grinding and primer"
"checkpoint-status",,"","checkpoint","QA floor levels"
"checkpoint-status",,"","checkpoint","Apply levelling as per QA"
"checkpoint-group",,"","section","Acoustic"
"checkpoint-status",,"","checkpoint","Floor light grinded & primed"
"checkpoint-status",,"","checkpoint","Joints are tight"
"checkpoint-status",,"","checkpoint","Foam border installed"
"checkpoint-status",,"","checkpoint","Specified level of finish achieved and area left clean and tidy"
"checkpoint-group",,"","section","Waterproofing"
"checkpoint-status",,"","checkpoint","All relevant substrates primed"
"checkpoint-status",,"","checkpoint","Silicone Screw heads"
"checkpoint-status",,"","checkpoint","Bond breaker & Tape applied to internal corners"
"checkpoint-status",,"","checkpoint","1st coat applied"
"checkpoint-status",,"","checkpoint","2nd coat applied"
"checkpoint-status",,"","checkpoint","Flood test has been completed and passed (photo taken)"
"checkpoint-group",,"","section","Tiling"
"checkpoint-status",,"","checkpoint","Glass channel holder installed"
"checkpoint-status",,"","checkpoint","Floor and channel wastes correctly installed and siliconed"
"checkpoint-status",,"","checkpoint","Tiles and grout free from dust"
"checkpoint-status",,"","checkpoint","Tiling completed, checked and Supervisor sign off"
"checkpoint-status",,"","checkpoint","Area left clean & tidy"

