Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Zone A (Building B),dynamic,Zone A (Building B),Site QA
,,Zone B (Building A),dynamic,Zone B (Building A),Site QA
,,"Zone C (Buildings C, D & E)",dynamic,"Zone C (Buildings C, D & E)",Site QA
,Columns,,,,
,,Drawing,,Drawing - can upload level/elevation for this checklist below,
,,Substrate Preparation - Clean/Sound/Dry,,"Substrate Preparation - Clean, Sound & Dry",
,,Baffle Installed,,Baffle Installed,
,,Primer installed  ,,Primer installed  ,
,,Backing rod installed  ,,Backing rod installed  ,
,,Type  ,Type  ,Backing rod installed  ,
,,Installation - Internal Caulk (Tremco Spectrum 1),,Installation - Internal Caulk (Tremco Spectrum 1),
,,Installation - Internal Caulk (Sika Hyflex),,Installation - Internal Caulk (Sika Hyflex),
,,Joint width + Depth,Joint width + Depth,Installation - Internal Caulk (Sika Hyflex),
,,Specify if other,Specify if other,Installation - Internal Caulk (Sika Hyflex),
,,Finish,,Finish,
,,Installation - External Caulk (Tremco Spectrum 1),,Installation - External Caulk (Tremco Spectrum 1),
,,Installation - External Caulk (Sika Hyflex),,Installation - External Caulk (Sika Hyflex),
,,Joint width + Depth,Joint width + Depth,Installation - External Caulk (Sika Hyflex),
,,Specify if other,Specify if other,Installation - External Caulk (Sika Hyflex),
,,Finish,,Finish,
,,Metal Plate,,Metal Plate,
