type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-001 - Reconstruct Fill,itp,,,,,ITP-001 - Reconstruct Fill
section,Preliminary Works,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,
label,— Using the correct and complete set of drawings ,,,,,,
label,— All drawings are the latest revision,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,INSPECTION / TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PMP, EMP, ECP, TMP, SWMS.",,,,,,
label,"REFERENCE DOCUMENTS: PMP, EMP, ECP, TMP, SWMS",,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.3 - Dilapidation,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,ACCEPTANCE CRITERIA: Dilapidation report has been completed prior to establishment of site.,,,,,,
label,REFERENCE DOCUMENTS: N/A,,,,,,
label,INSPECTION / TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.4 - Installation of sediment and environmental controls,,,,,,
label,FREQUENCY: Per layer,,,,,,
label,ACCEPTANCE CRITERIA: Adequate sediment and environmental controls have been implemented as per the site EMP & ECP,,,,,,
label,"REFERENCE DOCUMENTS: EMP, ECP",,,,,,
label,INSPECTION / TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.5 - Service Identification,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,ACCEPTANCE CRITERIA: All services are located and the relevant service authorities have been consulted and permits obtained,,,,,,
label,REFERENCE DOCUMENTS: DBYD,,,,,,
label,INSPECTION / TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
date,Date Completed:,,,,,,
section,Construction Works,,,,,,
checkpoint,2.1 - Site Setout Survey,,,,,,
label,FREQUENCY: At Commencement,,,,,,
label,ACCEPTANCE CRITERIA: Setout of excavation and works to be done by DTP Geotechnical Engineer,,,,,,
label,REFERENCE DOCUMENTS: Design IFC Drawings,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP,,,,,,
label,RESPONSIBILITY: Superintendent/ Site Engineer,,,,,,
date,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.1 - Saw cutting,,,,,,
label,FREQUENCY: Where required,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any saw cutting commencing. ,,,,,,
label,○ Extent and location of cuts to be clearly set out and checked prior to saw cutting,,,,,,
label,REFERENCE DOCUMENTS: Design IFC Drawings,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.2 - Excavation Works,,,,,,
label,FREQUENCY: During excavation,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing. ,,,,,,
label,○ Excavation operations shall not disturb areas outside the limit of excavation and always remain within the parameters of the Native Vegetation permit.,,,,,,
label,REFERENCE DOCUMENTS: Exc Permit Native Veg Permit Design Dwg,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.3 - Inspection of the Base of the Fill,,,,,,
label,FREQUENCY: Post-Excavation,,,,,,
label,ACCEPTANCE CRITERIA: Floor of layers to be free draining towards face (0.5%) or sub-soil drain installed taken to ends of site outletting below toe of works. ,,,,,,
label,○ The Superintendent and Works Supervisor shall inspect sub-grade material prior to placement of rock in accordance with clause 204.04,,,,,,
label,REFERENCE DOCUMENTS: 204.06 Vicroads Technical advice,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP,,,,,,
label,"RESPONSIBILITY: Project Supervisor, Geo-Technical engineer",,,,,,
date,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.4 - Benching,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Benches to be cut at widths of 0.7m. Maximum overall excavation angle must not exceed 60 degrees (0.6h:1v).,,,,,,
label,REFERENCE DOCUMENTS: Design IFC Drawings,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.5 - Disposal of Material,,,,,,
label,FREQUENCY: All times,,,,,,
label,"ACCEPTANCE CRITERIA: Surplus material, debris and demolished material are to be sorted and transported off site. Material to be kept in condition for re-use where possible.",,,,,,
label,REFERENCE DOCUMENTS: Conctract Specification 402.03,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.6 - Placement of Rock Fill & Geotextile,,,,,,
label,FREQUENCY: Per layer,,,,,,
label,ACCEPTANCE CRITERIA: Machinery must be approved weights and only used in staging as detailed for the impact & load assessment. Un-approved machinery cannot be used.,,,,,,
label,○ Ensure extents of rock fill is wrapped in approved Geotextile layer.,,,,,,
label,REFERENCE DOCUMENTS: Work Methodology,,,,,,
label,INSPECTION / TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer/ Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.7 - Test Rolling,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Base of excavation prepared and test rolled in accordance with Section 173 & 204 prior to placement of geotextile and geogrid.,,,,,,
label,REFERENCE DOCUMENTS: Section 173 & 204,,,,,,
label,INSPECTION / TEST METHOD: Proof Roll,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,HP,,,,,,
label,RESPONSIBILITY:,,,,,,
date,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.8 - Placement of 40mm Class 3 Crushed Rock Layers and Geogrid,,,,,,
label,FREQUENCY: Per layer,,,,,,
