type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,Floor Finishes ITP,,,,,Yes,Floor Finishes ITP,947f73c1-18bf-4e5a-bdd3-87a7c19e5a52
checkpoint-group,"Subfloor, Floor Preparation, Adhesive",,,,,,,
checkpoint-status,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,,
checkpoint-status,Subfloor mechanically diamond ground,,,,,,,
checkpoint-status,Floor preparation product installed in accordance with manufacturer's instructions,,,,,,,
checkpoint-status,Floor transitions installed as per instructions from builder,,,,,,,
checkpoint-status,"Waterproof tested for falls, and water test completed by waterproofers",,,,,,,
checkpoint-status,Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
select,Product:,"MAPEI PLANIPREP SC, 3-4 Mapei Floor Leveller, Roberts Mediseal",,,,,,
checkpoint-status,Correct adhesive used,,,,,,,
select,Adhesive:,"V4 Evolution Vinyl Adhesive, Monstertack PS Carpet Adhesive, G19 WET AREA ADHESIVE, Capitol PS Adhesive",,,,,,
checkpoint-group,Carpet / Vinyl,,,,,,,
checkpoint-status,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,,
text,Drawing & revision number(s),,,,,,,
checkpoint-status,Vinyl installed as per plan,,,,,,,
select,Material:,"RF01 - ARMSTRONG ACCOLADE FOOTHOLD CAMDEN GREY, RF02 - ARMSTRONG ACCOLADE PLUS MINTARO SLATE, RF02A - ARMSTRONG ACCOLADE FOOTHOLD MINTARO SLATE, RF03 - ARMSTRONG SAFEGUARD R12 STORM GREY, RF04 - INSPIRED GRANIT",,,,,,
checkpoint-status,Carpet installed as per plan,,,,,,,
select,Material:,CPT01 - Inspired Carpet Tiles - Mist,,,,,,
text,Other colour:,,,,,,,
checkpoint-status,Joints sealed with heat welded seams and mitres as per AS 1884-2012,,,,,,,
checkpoint-status,Vinyl skirt and coving used as per finishes markup - 150mm height,,,,,,,
text,Custom height:,,,,,,,
checkpoint-status,Installer Sign Off: Carpet / Vinyl installed as per manufacturer's instructions,,,,,,,
checkpoint-status,Add-Floors Sign Off,,,,,,,
checkpoint-status,Foreman installation sign off,,,,,,,
checkpoint-group,Wall Finish,,,,,,,
checkpoint-status,Wall Finish installed as per plan,,,,,,,
select,Material:,WV - ARMSTRONG WALLFLEX ALABASTER,,,,,,
checkpoint-group,Protection and Handover,,,,,,,
checkpoint-status,"Installation complete, checked and reviewed - as per specification",,,,,,,
text,General comments / observations,,,,,,,
checkpoint-status,Floor protected with bubbleweave floor protection or polyweave,,,,,,,
checkpoint-status,Installer Sign Off: Protection installed as per manufacturer's instructions,,,,,,,
