"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"","a4715e4f-bfd7-53fe-b4ac-2c95038275db/2","checklist-flat","Add Delay / Damage","","Notice of Delay/Damage",4,"cc9b07d0-57b6-4cf2-b1b4-2af67cfdc18d"
"","d67d1f9a-530c-5ac4-ada0-4630b559dd43","checkpoint-no-value","Notice of Delay/Damage",,,,
"","04d652de-4dce-46c0-a1ef-3432b444bcae","textbox","Reference Point",,,,
"","e72120d4-51ec-451b-856c-a513bf3b3c98","textbox","Description",,,,
"","c925a483-418b-5420-b389-591ef23eb6a5","signoff","Request Review / Send for Acknowledgement",,,,
"","6e201a15-bcad-52b8-9179-94426a1c5170","checkpoint-no-value","Delay/Damage Acknowledged",,,,
"","967ee202-a218-46c4-98c8-b6d773c666b2","button",""," No,Yes",,,

"","a362baa3-7967-5d9d-9f4c-b39d7a17e70e/2","checklist-flat","Add Roof Report","","Roof Report",0,"4c7a83b4-3dbc-44ff-b93e-668983c73433"
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","checkpoint-no-value","Details",,,,
"","f6e85027-50b7-557d-88d2-d90a5a78b987","textbox","Reviewed By",,,,
"","b03cf79b-10d7-5a03-8527-0fe9f99985a8","textbox","Address",,,,
"","98c6ba7b-d3ec-5f61-a822-108a425c2579","checkpoint","Building Age/Specs/documents",,,,
"","210e1e71-73e3-50f6-9f1f-81cbbabfe029","textbox","Type of roof",,,,
"","c5a2655d-0387-5f11-91a9-2b9a6b4c4ead","textbox","m2",,,,
"","3bc1c557-6a66-52b3-9698-ced9ed2c7edd","textbox","Purlin/Material/Spacing",,,,
"","6f20935b-689e-59bc-9ebe-2b529999b141","checkpoint","Flashings and Gutters",,,,
"","36e335d3-7f1d-5c1e-83c6-e72b204afe3e","checkpoint","Services",,,,
"","5f65c3bb-0606-5c35-896a-a84079858286","checkpoint","Observations",,,,
"","b457b5d0-a6e5-53b5-bd5c-98e06a34d984","textbox","Expectancy",,,,
"","9b05a942-901d-5acd-b280-f0c867ac9466","textbox","Recommendations",,,,
"","97e6de16-03a7-5a5d-a33f-1f261c0fe779","textbox","Estimate",,,,

"","31f884dc-4dfa-5171-9626-9f8a1060529d/2","checklist-flat","Add Variation","","Variation Details -  ",1,"740b2e42-f0eb-4d80-bf0b-728c7110867e"
"","af43077e-903d-5d88-8da8-e50a24463098","checkpoint","Variation Details Approved",,,,
"","28d26279-c304-4689-8317-1deb797dc8fe","textbox","Reference/Drawing/Instruction Number",,,,
"","2247155b-6de8-434c-a1e1-058d724a6a62","textbox","Variation Area",,,,
"","ae7fc046-dca9-4fab-98f8-374caeb044ec","textbox","Materials & labour breakdown",,,,
"Invalid dependant","822653e1-1a8d-5c1e-9229-bee00e9e7e9a","signoff","Request Variation Acknowledgement",,,,
"","8d20db40-ceeb-512f-b832-5bd4676ee2c5","checkpoint","Variation Completed",,,,
"Invalid dependant","d302c95c-762e-5e5c-a32b-f0e8b483eb06","signoff","Request Variation Signoff",,,,

"","513602b4-a55b-4ce2-8073-0a73c8e3ae53/1","checklist","Charge Up Sheet","","Charge Up Sheet",0,"7fbb5c4b-73e1-46e6-bcbc-646fd93c33d1"
"","45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"","7f13a2c9-c9aa-4c0e-ab2d-ac8e45d6ef20","checkpoint","Details",,,,
"","d79a2570-6909-5bb7-adae-24c2064efd7e","textbox","Project",,,,
"","331fda8f-f0e4-586a-bbc2-c89aed258607","date","Date:",,,,
"","3c8a8191-d510-5ced-894c-bdc3fa57ee00","textbox","Variation Description:",,,,
"","efb29f45-08dd-59ab-8dc3-3b925506029e","textbox","Staff Names:",,,,
"","69a1df50-3782-5837-b593-e457661ac779","note","Hours worked",,,,
"","cb3a6fcf-63d7-5036-925a-5d3be3e64ecb","textbox","FROM:",,,,
"","8b571dd3-2412-5d0e-a805-c94c972ee65e","textbox","TO:",,,,
"","9c022897-d754-5b74-aae2-eb538285f300","textbox","Travel (KM'S)",,,,
