type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Internal Lining - Ceilings,,,,,,POST - S - Internal Lining - Ceilings
section,Details,,,,,,
checkpoint,"All preline services & passive fire (where required) completed, area accessible and substrate acceptable",,,,,,
checkpoint,"Bracing, adhesive/sealant & lining layer(s) requirements achieved",,,,,,
checkpoint,"Services/penetrations, correctly formed & located",,,,,,
checkpoint,Correct fixing pattern/sealant/adhesive/layers installed to align with consented design and specifications,,,,,,
checkpoint,Any bracing elements completed to design specification,,,,,,
checkpoint,All lining(s) completed correctly to specification & level of finish acceptable in respective area(s),,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
,,,,,,,
checklist,Internal Lining - Walls,,,,,,POST - S - Internal Lining - Walls
section,Details,,,,,,
checkpoint,"All preline services & passive fire (where required) completed, area accessible and substrate acceptable",,,,,,
checkpoint,"Bracing, adhesive/sealant & lining layer(s) requirements achieved",,,,,,
text,Specific products used (photos Required),,,,,,
checkpoint,"Services/penetrations, correctly formed & located",,,,,,
checkpoint,Correct fixing pattern/sealant/adhesive/layers installed to align with consented design and specifications,,,,,,
checkpoint,Any bracing elements completed to design specification,,,,,,
checkpoint,All lining(s) completed correctly to specification & level of finish acceptable in respective area(s) ,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
,,,,,,,
checklist,Stopping ,,,,,,POST - S - Stopping 
section,Details,,,,,,
checkpoint,Complete fire stopping between layers of lining & apply compound(s) as specified ,,,,,,
checkpoint,"Openings/penetrations/corners & bulkheads, correctly formed",,,,,,
checkpoint,"Square stopping, slimlines, joints checked & acceptable",,,,,,
checkpoint,Correct compound(s) used to align with consented specifications ,,,,,,
checkpoint,"Adequate drying time between coats, no visible bubbling/deforms & each coat is sanded as applicable",,,,,,
checkpoint,Light check completed to ensure no sheet joins stand out ,,,,,,
checkpoint,Stopping work completed - specified level of finish achieved ,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
