"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"/1","checklist","Commisioning","","Commisioning",324,"9e2d8e78-cc1d-4f01-b202-aa2f78966651"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Bulk Hot Water",,,,
,"checkpoint","Test Hot Water Temperature",,,,
,"checkpoint","Test Waste for leaks",,,,
,"checkpoint","Run Cycle on Dishwasher",,,,

"/1","checklist","Drains","","Drains",332,"d68d79a6-2022-4024-bbe1-0a841dda27b3"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Drains",,,,
,"checkpoint","Pod Connections",,,,
,"checkpoint","Smoke Seal Penetrations",,,,
,"checkpoint","Acoustic Lagging",,,,
,"checkpoint","Testing (Water/Air)",,,,

"/1","checklist","Fit Off","","Fit Off",327,"599825ca-4f28-48de-9baf-41b5c936c823"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Kitchen Mini Stops",,,,
,"checkpoint","Kitchen Sink Waste",,,,
,"checkpoint","Kitchen Sink Mixer",,,,
,"checkpoint","Kitchen Dishwasher",,,,

"/1","checklist","Inground","","Inground",1,"678a5c45-cd60-405c-96a8-89dc9e6483ee"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Sewer Drains",,,,
,"checkpoint","Greasey Waste",,,,
,"checkpoint","Sewer Pump",,,,
,"checkpoint","Grease Interceptor",,,,

"/1","checklist","Penetrations","","Penetrations",309,"d4fbe7ad-6472-401d-8e9e-5b106bda1f52"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Set Out",,,,
,"checkpoint","Fire Collar Installation",,,,
,"checkpoint","Cast in Drains c/w Polilag",,,,

"/1","checklist","Rough In","","Rough In",331,"ecc97e7f-40fe-4ad6-8d2a-bac1d6eb98bf"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","High Level Rough In",,,,
,"checkpoint","Wall Set Out",,,,
,"checkpoint","Wall Rough In/ Pod Connection",,,,
,"checkpoint","Waste Rollovers",,,,
,"checkpoint","Test Water",,,,

"/1","checklist","Water Riser","","Water Riser",310,"c0d1f9ab-6640-4d5c-8884-31c0d9225692"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Hot Water",,,,
,"checkpoint","Hot Water Lagged",,,,
,"checkpoint","Cold Water",,,,
,"checkpoint","Test Hot Water",,,,
,"checkpoint","Test Cold Water",,,,
,"checkpoint","Fire Caulking (Corridor to Apt)",,,,

