type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-212-CIV-SSB-Guard Rail Installation,itp,,,,,ITP-212-CIV-SSB-Guard Rail Installation Rev 0,
section,Referenced Documentation,,,,,,,
checkpoint,Referenced Documentation,,,,,,,
label,Document Title: ITP-212-CIV-SSB-Gurd Rail Installation,,,,,,,
label,ITP Description: SSB-Gurd Rail Installation,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 212-CIV,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 11/11/2024,,,,,,,
label,ITP created by: Romualdo Magpantay,,,,,,,
label,ITP approved for use by: VM,,,,,,,
label,1.1 Non Dependent,,,,,,,
label,Reference: VicRoads Section 708 November 2018,,,,,,,
label,1.2 Non Dependent,,,,,,,
label,Reference: VicRoads Section 703 April 2019,,,,,,,
section,Preliminaries - Materials,,,,,,,
checkpoint,2.1 Accepted Products and material confirmation,,,,,,,
label,REFERENCE: VicRoads Spec. Cl.708.04,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: Only safety barrier products listed in VicRoads Road Design Note 06-04 shall be used.,,,,,,,
label,"○ Check design drawing for correct type of barrier, transitions and/or end connection and any additional material component requirements",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Each member material component,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP*,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 Identification of guard fence components,,,,,,,
label,REFERENCE: VicRoads Spec. Cl.708.05 (a),,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"ACCEPTANCE CRITERIA: w-beam sections, both ends of posts and all plastic components of proprietary end treatments unotrusively and permanently marked in text not more than 20mm high with: name of manufacturer, batch number or date of manufacture and strength grade and base metal thickness of steel w-beams",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Visual,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,FREQUENCY: Each member material component,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: IP,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.3 Obtain and submit Material Test Certificate of Compliance for the barrier systems,,,,,,,
label,"REFERENCE: VicRoads Spec. Cl.708.05(b & c) AS/NZS 1594, AS1627, AS 4680 ISO/IEC 17025 a",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,ACCEPTANCE CRITERIA: W-beams and terminal sections shall comply with AS/NZS1594 Grade HA350. Steel posts and blocks shall comply with AS/NZS1594 Grade HA250. Treated in accordance with AS1627- Parts 1 & 4. All test reports shall be endorsed in accordance with the AS ISO/IEC 17025 accreditation for that laboratory.,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"FREQUENCY: Min 14 days prior to commencing, 1 per 1000m of material",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,CATEGORY: HP*,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.5 Verification of Protective treament/ galvanisation records,,,,,,,
label,REFERENCE: VicRoads Spec. Cl.708.05(d),,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"ACCEPTANCE CRITERIA: Surface preparation in accordance with AS1627 parts 1 & 4. and finished by Hot-dipped galvanizing in accordance with AS 4680 or for components of proprietary end treatments as per the manufacturer's recommendations/ requirements. All galv coatings to be smooth, adherent and free from stains, gross surface imperfections, markings, brand names and/or inclusions. Colour shall be uniform. Hot-dipped galvanized coating on bolts, nuts & washers shall comply with AS 1214",,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,METHOD: Document Review,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,
label,"FREQUENCY: Min 14 days prior to commencing, 1 per 1000m of material",,,,,,,
