"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2059a52b-ce5d-439e-8744-30f82a773160","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"6721a40c-c03c-424a-8697-6449441d5aac","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Cabling Works"
"cb2cfb11-58e7-4391-8819-13ef27e59e62","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Switchboard"
"543c95b1-4e87-424b-bed2-fe61049f0e88","","checklist-flat","fail","MSB","checklist-flat","FALSE","FALSE","Site QA","Switchboard","MSB"
"54fdb0ad-bc9d-5856-9361-9c84702668f0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Switchboard","MSB","Switchboard securly fastened"
"5e3f2ae5-0077-545e-ae1d-f89c3941ba92","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","Switcboard bonded"
"fd17bb57-1b43-5da0-a861-929ee8384d50","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Switchboard","MSB","Teminals correctly crimped"
"f339379c-22a7-57a2-beeb-496277c49488","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Switchboard","MSB","Lugs heat shrinked"
"a899333e-f4c7-5bed-8a8f-a0a6a0a9de30","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","Lugs torqued"
"7be5f6c4-bf4e-53ea-a6ba-2097b1c6a98a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Switchboard","MSB","Polarity correct"
"27043f8e-170e-56dd-937a-6dbfe3cd88fc","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","Test all cables"
"5aa29ecf-990b-5d1b-b166-8801d749739b","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","All labels installed"
"a1efc48e-f056-51e2-a614-d19038ce35af","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","Test sheets complete"
"32330ee0-2a63-5884-8d73-5f12f61c53b0","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","COC complete"
"94ab7cdb-e859-5785-aa52-14b01f0844cb","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Switchboard","MSB","ROI"
"6b2384f0-706a-4130-95d8-8e73ff0d0c30","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Cable Containment"
"b1efe985-b896-4cc6-b080-f08e0d5b34f5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","External Works"
"9d40e5db-dd0c-4964-94c9-f872a9e276a2","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix"
"a7b27ca8-0b51-43ac-bd2e-f961dc3d60e1","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor"
"13bfc83e-e6a6-4da5-84f4-ea1731743864","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A"
"75a18a60-6170-456e-b6a8-458537d74427","","folder-normal","fail","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Hallways"
"26a07f33-7f4d-4786-be1a-f9a02e8c37c4","","checklist-flat","pass","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Hallways","Flush Boxes"
"f14c18ac-803c-5263-ab29-bd3cae445f0a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Hallways","Flush Boxes","Correct location"
"b419f605-b9db-578e-891d-459d8f16f172","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Hallways","Flush Boxes","Correct height"
"d8a891cc-a7d8-474b-952d-ec6cdac95343","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Hallways","Cabling"
"3b506048-4b9a-4bad-95a8-d8e3d9c57544","","checklist-flat","pass","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Hallways","Cabling","Lighting"
"cccd2352-ab37-4b8d-a892-a39e9b98ad43","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs001"
"d137a76a-761e-4f00-903b-9443c2098063","","checklist-flat","pass","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs001","Flush Boxes"
"6de569b0-f028-57b7-85cc-647db5336d1a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Flush Boxes","Correct location"
"c417b4c9-d1be-5fe3-9f95-1c76e4b5b332","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Flush Boxes","Correct height"
"a9a9a4bd-2d96-4c2e-b441-3869269ce15d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling"
"585cad2d-2380-424a-a2bb-239e211195c9","","checklist-flat","pass","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting"
"115e0c9f-a31e-567a-a05f-79bba3beb826","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Cabling to correct location as per plan"
"1f7b42bc-4f6a-5b87-b49d-a58bff32b0d6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Emergency lighting cabelled"
"2eb5c1bf-5b5c-5b7c-883e-3c64d09ecb37","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Number of fittings correct"
"22f092d4-fd23-5ceb-8d83-4ebaf50836ae","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Local switch wire installed"
"3e75f8b5-337a-5ec6-b48d-ca7e0f560edc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Sensor control wire installed"
"3505005a-c11e-5b0c-a39a-9b051b0c4ab8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Cabinet lighting confirmed / cabled"
"14b5a578-1fa2-5634-b0ed-68ce1f346e1a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Lighting","Lighting controls cabled"
"e174ad50-9938-4105-bb03-14a942f0ef00","","checklist-flat","pass","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power"
"e768afaa-b278-56bc-9eab-0fe0fcbe5248","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power","Cable schedule"
"4db67662-dcf3-5627-8680-4e6f75912157","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power","Cable size correct"
"82d12e76-7cca-51a7-ab67-9fb4881069e1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power","Cabling to correct location as per plan"
"221e1cb1-8f0f-5485-b99b-098795387021","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power","Position on elevations confirmed"
"0ef322b8-1c67-5d3d-a44c-66eb6d2b0dbc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power","Droppers / Starters wired"
"7f0f0192-ca4a-5ddf-968e-b2eb4f58b056","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Cabling","Power","TV locations wired"
"666b176a-4210-4d35-b7f9-c4ed4cd4e162","","checklist-flat","pass","QA - Distribution Board - First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs001","Distribution Board"
"ca048a11-5dab-5241-9e5d-079dc6a2385d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Distribution Board","Location and height correct"
"fecd800b-b632-5cc4-b281-555c2565fcc6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Distribution Board","Number of feeds in the board"
"5a476441-f3af-5792-ae76-b553766a8cf9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Distribution Board","Number of bonding"
"9a8de416-f120-59f1-9d86-6492af9e3e9d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Distribution Board","Mains cables in"
"887e0c21-313e-5e9c-98ac-3fdddd17cead","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs001","Distribution Board","Earth cables in"
"68cbedc4-65b4-4a28-88c0-7499a4ac20ce","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs002"
"b00057dd-ba8c-4547-bb18-a00bb6575dad","","checklist-flat","pass","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs002","Flush Boxes"
"8d184667-d4de-549c-9f69-8e46eecaf66e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Flush Boxes","Correct location"
"0e5b5fd7-6be2-5a0c-9ac4-caac88c0be10","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Flush Boxes","Correct height"
"2815ac1c-126b-470f-9e3b-a849b703b40c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling"
"8a802c6c-5f59-47f8-8479-a2f35f2a616b","","checklist-flat","pass","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting"
"b8096828-9b7a-5502-8d39-a810b7d47c39","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Cabling to correct location as per plan"
"b7b461dd-1b88-56da-bd92-70d3a6cd2dc5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Emergency lighting cabelled"
"ed9b72b5-6a0f-56b0-8765-f2c3bc76a0c4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Number of fittings correct"
"bab21dcc-9ef8-5f5b-b6e2-c7745bdb0671","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Local switch wire installed"
"7cf47bc9-9ae5-559c-8b0c-2899bd745b02","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Sensor control wire installed"
"fc5dc589-e78b-5a08-a0d9-9282a0242e26","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Cabinet lighting confirmed / cabled"
"e0b6f929-7314-55d1-b082-a7e40a950150","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Lighting","Lighting controls cabled"
"18c67d25-e20e-42f7-a6af-6982e4f084c6","","checklist-flat","pass","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power"
"fb27d809-8c8c-5355-803e-7857fc97bdce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power","Cable schedule"
"fae650f8-e9ce-5d98-b496-5542cfcda3c9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power","Cable size correct"
"b7771ec9-5726-5ac5-ab0c-e9d782042c35","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power","Cabling to correct location as per plan"
"8d467082-f072-5680-9db7-a941aeb9f7ce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power","Position on elevations confirmed"
"39327fae-b439-5e09-ba19-51121c1bbd23","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power","Droppers / Starters wired"
"227d0f43-1245-53b3-8e86-7d51d565caf1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Cabling","Power","TV locations wired"
"1fe67f6b-b24f-4a85-bd47-38f3ec9629d0","","checklist-flat","pass","QA - Distribution Board - First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs002","Distribution Board"
"f1147791-279a-5920-ba83-c005da25c568","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Distribution Board","Location and height correct"
"d027dd33-40a0-5f88-9c41-8b84251e1c83","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Distribution Board","Number of feeds in the board"
"4f7702e7-0f02-543d-8322-4865652a0bc6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Distribution Board","Number of bonding"
"58c8c86f-145d-520f-9100-2c8a7f7f8e57","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Distribution Board","Mains cables in"
"0bdc7e80-246e-54a9-8d40-f5ca88d6a1f4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs002","Distribution Board","Earth cables in"
"886f1ee4-d782-4010-9f31-5c9f68474e98","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs003"
"44bbd689-685e-4369-80ff-78a48f29806c","","checklist-flat","pass","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs003","Flush Boxes"
"e2bcc4a9-b3e7-528e-927b-3cb688fea4dc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Flush Boxes","Correct location"
"5e904af0-8b7b-5712-8029-f88900807384","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Flush Boxes","Correct height"
"606d7a5b-1118-462d-91f3-310ffcc35a2c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling"
"276d768c-76f4-4fe9-93cf-2c1c445e0695","","checklist-flat","pass","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting"
"40c36176-75de-5a6f-ac56-e29abafbd64b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Cabling to correct location as per plan"
"2f166f09-3e47-5183-8741-6c35dcf9542b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Emergency lighting cabelled"
"92971f1a-5008-5edb-99dd-131f432a50ed","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Number of fittings correct"
"86913198-4d8c-5878-8ec1-41d40cb34baf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Local switch wire installed"
"0d8ceb01-9bfc-5017-b22b-fb95d0a1b2bf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Sensor control wire installed"
"62fbd3f6-3f2f-53f6-baf8-3aa7fdd0b97c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Cabinet lighting confirmed / cabled"
"6ee01db4-7e2e-52f3-a6f3-982e0fac4287","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Lighting","Lighting controls cabled"
"449dc525-692e-4fe5-a847-93c974a317cc","","checklist-flat","pass","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power"
"332aee98-d12b-5440-9227-da16ce0fa5a0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power","Cable schedule"
"abe37b40-49b3-5287-937a-ed2463848c8c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power","Cable size correct"
"bdad9a6b-447a-5043-8eca-ee568c643803","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power","Cabling to correct location as per plan"
"f1942995-6de0-5842-ba9e-eb3d4b720f83","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power","Position on elevations confirmed"
"a445bb92-66a7-5281-8470-067591d46e75","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power","Droppers / Starters wired"
"c4d818eb-e1b7-5a65-bdf1-688774389f5e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Cabling","Power","TV locations wired"
"db2fb156-fed4-40e5-a49e-f7034580aea5","","checklist-flat","pass","QA - Distribution Board - First Fix","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs003","Distribution Board"
"aa5ad4eb-9df2-5c9d-a6d2-43814f8cfe1f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Distribution Board","Location and height correct"
"2af2c659-bed5-5b7e-9dd8-20c9a21862fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Distribution Board","Number of feeds in the board"
"7f0e8d60-1d98-587d-9fba-8de776567c93","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Distribution Board","Number of bonding"
"38d312f0-421a-5d61-a78e-4daf58a5e446","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Distribution Board","Mains cables in"
"e47b278c-efbd-5dfa-9985-16ccfe77db7f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs003","Distribution Board","Earth cables in"
"88bc0d34-75bf-4cdc-8db9-eaf8e888f0cf","","folder-normal","pass","","step","TRUE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs004"
"2a15161f-120d-4b18-9c97-5dc10b835dfa","","checklist-flat","pass","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","First Fix","Ground Floor","Region A","Cs004","Flush Boxes"
"e03067d8-7b10-5943-b571-bd7c26c63dcb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs004","Flush Boxes","Correct location"
"60ef26a8-309f-558e-a4ca-a34db5d6ce4d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","First Fix","Ground Floor","Region A","Cs004","Flush Boxes","Correct height"
