type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,EFPQF08 - Fire Alarms Install,,,,,,,
section,Documentation,,,,,,,
checkpoint,Confirm construction drawings approved for use.,,,,,,,
section,Incoming Inspection,,,,,,,
checkpoint,Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below,,,,,,,
tickbox,Fire rated cable,,,,,,,
tickbox,TPS cable,,,,,,,
tickbox,Detectors,,,,,,,
tickbox,Strobes,,,,,,,
tickbox,Speakers,,,,,,,
section,Installation Rough In / Fit Off,,,,,,,
checkpoint,Confirm correct cable type run,,,,,,,
checkpoint,Confirm cable support/conduit fixings and spacings,,,,,,,
checkpoint,Confirm segregation from other electrical services,,,,,,,
checkpoint,Confirm detector fit off locations,,,,,,,
checkpoint,Confirm speaker fit off locations,,,,,,,
checkpoint,Confirm strobe fit off locations,,,,,,,
checkpoint,Confirm fire interfaces connected to sprinkler installation,,,,,,,
checkpoint,Confirm fire interfaces connected to security,,,,,,,
checkpoint,Confirm fire interfaces connected to mechanical,,,,,,,
checkpoint,Confirm fire interfaces connected to BMS,,,,,,,
section,Sign-Off,,,,,,,
checkpoint,Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable,,,,,,,
,,,,,,,,
checklist,EFPQF09 - MASDS Install,,,,,,,
section,Documentation,,,,,,,
checkpoint,Confirm construction drawings approved for use.,,,,,,,
section,Incoming Inspection,,,,,,,
checkpoint,Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below,,,,,,,
tickbox,Fire rated cable,,,,,,,
tickbox,TPS cable,,,,,,,
tickbox,MASDS units,,,,,,,
tickbox,MASDS pipework,,,,,,,
tickbox,MASDS Power supplies,,,,,,,
section,Installation Rough In / Fit Off,,,,,,,
checkpoint,Confirm correct cable type run,,,,,,,
checkpoint,Confirm cable support/conduit fixings and spacings,,,,,,,
checkpoint,Confirm segregation from other electrical services,,,,,,,
checkpoint,Confirm MASDS pipework installed as per drawing,,,,,,,
checkpoint,Confirm MASDS sampling points size & spacing,,,,,,,
checkpoint,Confirm MASDS unit fit off locations,,,,,,,
checkpoint,Confirm MASDS power supply fit off locations,,,,,,,
section,Sign-Off,,,,,,,
checkpoint,Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable,,,,,,,
,,,,,,,,
checklist,EFPQF10 - FDCIE Install,,,,,,,
section,Documentation,,,,,,,
checkpoint,Confirm construction drawings approved for use.,,,,,,,
section,Incoming Inspection,,,,,,,
checkpoint,Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below,,,,,,,
tickbox,Fire rated cable,,,,,,,
tickbox,TPS cable,,,,,,,
tickbox,FDCIE Panel,,,,,,,
section,Installation Rough In / Fit Off,,,,,,,
checkpoint,Confirm correct cable type run,,,,,,,
checkpoint,Confirm cable support/conduit fixings and spacings,,,,,,,
checkpoint,Confirm segregation from other electrical services,,,,,,,
checkpoint,Confirm FDCIE mounted in correct location,,,,,,,
checkpoint,Loop cables terminated to correct output,,,,,,,
checkpoint,Confirm OWS cables terminated to correct output.,,,,,,,
section,Sign-Off,,,,,,,
checkpoint,Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable,,,,,,,
,,,,,,,,
checklist,EFPQF11 - Fire Hydrant & Hosereel Install,,,,,,,
section,Documentation,,,,,,,
checkpoint,Confirm construction drawings approved for use.,,,,,,,
section,Incoming Inspection,,,,,,,
checkpoint,Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below,,,,,,,
tickbox,Pipework.,,,,,,,
tickbox,Fittings.,,,,,,,
tickbox,Hangers.,,,,,,,
tickbox,Isolation valves.,,,,,,,
tickbox,Hydrant valves.,,,,,,,
tickbox,Hosereels,,,,,,,
section,Installation Rough In / Fit Off,,,,,,,
checkpoint,Confirm hanger spacing.,,,,,,,
label,100mm - max 5m spacing.,,,,,,,
label,≥ 150mm - max 6m spacing.,,,,,,,
checkpoint,Confirm support at change of direction at 1m max.,,,,,,,
checkpoint,Confirm support of pipework no more than 1m from end.,,,,,,,
checkpoint,Confirm support of horizontal branch from vertical riser no more than 300mm from riser,,,,,,,
checkpoint,Confirm pipework installed as per drawing.,,,,,,,
checkpoint,Confirm hydrant height at handle between 750mm and 1200mm,,,,,,,
checkpoint,Confirm minimum clearance around hydrant handle 100mm,,,,,,,
checkpoint,Confirm hydrant valve outlet not inclined more than 35° from horizontal,,,,,,,
checkpoint,Confirm outlet has 300mm clearance for a minimum 225 degrees,,,,,,,
checkpoint,Confirm hosereel mounting height 1400- 2400mm to centre of barrel,,,,,,,
checkpoint,Isolation valve height is 900 – 1100mm,,,,,,,
checkpoint,Maintain 100mm clearance around barrel,,,,,,,
checkpoint,Confirm hydrant cap and chain installed,,,,,,,
checkpoint,Confirm installation pressure gauge installed at top of most remote hydrant,,,,,,,
checkpoint,Confirm pipe identification labels installed,,,,,,,
section,Sign-Off,,,,,,,
checkpoint,Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable,,,,,,,
,,,,,,,,
checklist,EFPQF12 - Fire Tank Install,,,,,,,
section,Documentation,,,,,,,
checkpoint,Confirm construction drawings approved for use.,,,,,,,
section,Incoming Inspection,,,,,,,
checkpoint,Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below,,,,,,,
tickbox,Tank Panels.,,,,,,,
tickbox,Roof Purlins.,,,,,,,
tickbox,Roof Sheet.,,,,,,,
tickbox,Access ladder.,,,,,,,
tickbox,Vortex.,,,,,,,
