Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Facade Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,North Elevation,grouping,North Elevation,,
,,Gridline 1-7,,Gridline 1-7,North Elevation,Facade
,,Gridline 7-14,,Gridline 7-14,North Elevation,Facade
,,South Elevation,grouping,South Elevation,Facade,
,,Gridline 1-7,,Gridline 1-7,South Elevation,Facade
,,Gridline 7-14,,Gridline 7-14,South Elevation,Facade
,,East/West Elevation,grouping,East/West Elevation,,
,,East Elevation,,East Elevation,Facade,
,,West Elevation,,West Elevation,Facade,
,Columns,,,,,
,,GGE RHS QA received and passed,,GGE RHS QA received and passed,,
,,RHS verticality and plane has been surveyed and within tolerance,,RHS verticality and plane has been surveyed and within tolerance,,
,,Project Unite QA received and attached,,Project Unite QA received and attached,,
,,Hanlon Downpipe QA received and attached,,Hanlon Downpipe QA received and attached,,
,,Penetrations flashings as per detail,,Penetrations flashings as per detail,,
,,Thermosash window & door QA received and attached,,Thermosash window & door QA received and attached,,
,,Relevant photos & documents uploaded & attached,,Relevant photos & documents uploaded & attached,,
,,,,,,
Facade Progress - Roof,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Zone 5,,Zone 5,,
,,Zone 6,,Zone 6,,
,,Zone 7,,Zone 7,,
,,Zone 8,,Zone 8,,
,,Zone 9,,Zone 9,,
,Columns,,,,,
,,Project Unite QA received and attached,,Project Unite QA received and attached,,
,,Plenum cladding & roof QA received and attached,,Plenum cladding & roof QA received and attached,,
,,Economech QA received and attached,,Economech QA received and attached,,
,,MonkeyToe received and attached,,MonkeyToe received and attached,,
,,Height Safety System installed and QA received,,Height Safety System installed and QA received,,
,,Lightning protection installed correctly and QA received,,Lightning protection installed correctly and QA received,,
,,Gutter falls correct and fixings approved,,Gutter falls correct and fixings approved,,
,,Penetration flashings installed correctly,,Penetration flashings installed correctly,,
,,Relevant photos & documents uploaded & attached,,Relevant photos & documents uploaded & attached,,
