Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Structure Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Zone 1-4,grouping,Zone 1-4,,
,,Zone 1,,Zone 1,Structure,
,,Zone 2,,Zone 2,Structure,
,,Zone 3,,Zone 3,Structure,
,,Zone 4,,Zone 4,Structure,
,,Zone 5,grouping,Zone 5,,
,,Ground Floor,,Zone 5,Ground Floor,Structure
,,Level One,,Zone 5,Level One,Structure
,,Zone 6-9,grouping,Zone 6-9,,
,,Zone 6,,Zone 6,Structure,
,,Zone 7,,Zone 7,Structure,
,,Zone 8,,Zone 8,Structure,
,,Zone 9,,Zone 9,Structure,
,Columns,,,,,
,,GGE Structural QA received and passed,,GGE Structural QA received and passed,,
,,Marin Structural QA received and passed,,Marin Structural QA received and passed,,
,,Relevant photos & documents uploaded & attached,,Relevant photos & documents uploaded & attached,,
