Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names),,,,,Yes,AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 1 +Names),fef72688-e49f-475e-aa08-daba6955a5ca
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Latest consented drawings checked & referenced,,,,,,,
text,465d386c-9e2f-5f5d-ae32-49ab228b3172,,textbox,Drawing & Revision #,,,,,,,
checkpoint-status,,,checkpoint,Pass Once Clear Readable Photo Has Been Attached,,,,,,,
checkpoint-group,,,section,Test No.1,,,,,,,
checkpoint-status,,,checkpoint,Pass Once below details are completed,,,,,,,
text,4c316c2a-b0e9-56a9-badd-d4a5cf40515d,,textbox,Cable No,,,,,,,
text,5f8d2706-38b8-5446-b6d7-f114135edc6f,,textbox,Cable Origin,,,,,,,
text,24c5e7b3-0a7b-5b7e-b362-2c227bda27a2,,textbox,Cable Destination,,,,,,,
text,3fc1cd4b-7e97-58be-88ac-a2127dfbccd0,,textbox,Upstream Circuit Breaker Size,,,,,,,
select,13cc02cb-8933-518a-80c3-1468a47c796d,,dropdown,Type of Cable,"X = XLPE, O = Orange Circ, M = MIMS",,,,,,
button,07cf5deb-b618-51b2-bcb4-21247c64b76a,,button,Fire Rated,"Yes, No",,,,,,
text,73160e3e-2ad8-5ac9-81d5-4485e22498c0,,textbox,Cable Size (mm²),,,,,,,
text,e7946318-9c39-5c08-9649-362300ca2b9f,,textbox,Earth Conductor Size (mm²),,,,,,,
select,ed2d36c0-7325-5895-9961-f02befc83bee,,dropdown,Support Method,"Tray, Catenary, Duct, Other (Specify Below)",,,,,,
text,e0f32da3-bb4b-5b29-bdce-be0ca630f9a4,,textbox,Other (Specify here),,,,,,,
select,302c7f8f-68db-529c-84a8-ef3d7075b0d4,,dropdown,Tie in Method,"Nylon, Steel, Cleats",,,,,,
button,7543a04c-0900-58f0-9a88-3b6a300ab377,,button,Line & Load Side Termination Checked & torque (ITCX-010),"Yes, No",,,,,,
select,4c496d35-31ee-57b0-b4e3-e0f8e2c94216,,dropdown,Cable Grouping,"Trefoil, Flat, Quad",,,,,,
select,ad22374d-0d35-5e3e-8b5e-9786b61e0369,,dropdown,Cable Spacing on tray required,"Yes - Minimum 1D, Not required",,,,,,
text,cd1a6ff0-7f7a-52cd-9cf0-c1101d2e53d9,,textbox,Cable Earth Resistance,,,,,,,
checkpoint-status,,,checkpoint,Insulation Resistance - Pass Once below details are completed,,,,,,,
text,0a2fa70c-a31a-5ca3-a918-7a2e4affa069,,textbox,Red / White,,,,,,,
text,76fe93eb-9b84-5e57-a5c5-4e3f38da1931,,textbox,Red / Blue,,,,,,,
text,2562f6c8-f19c-5943-b214-a78963e0eb2e,,textbox,Red / Earth,,,,,,,
text,2088d5cc-7fea-55eb-b07b-de380629a2b0,,textbox,Blue / White,,,,,,,
text,c6fac328-c8c5-51af-a70d-c674e3d6c803,,textbox,Blue / Earth,,,,,,,
text,3f922196-bc52-5c32-8738-82f32c462cb0,,textbox,White / Earth,,,,,,,
text,61db16ef-2ceb-58b1-bbb8-0b5ffe6f3cd4,,textbox,White / Neutral,,,,,,,
text,fac9bb6b-277a-501e-8ab3-9c1810782a62,,textbox,Red / Neutral,,,,,,,
text,4a2fd860-fc19-5e06-9c0f-d9c4eb3fc43b,,textbox,Blue / Neutral,,,,,,,
text,30c4c9a2-980d-56e3-ad72-fb699358a29c,,textbox,Neutral / Earth (MEN Disconnected),,,,,,,
text,e8157a34-3471-5f71-8b49-999ab20c6225,,textbox,Earth Loop Impedance,,,,,,,
text,08569a8b-b05f-561d-9f82-bba066f8a96c,,textbox,Name,,,,,,,
label,91a8d02d-06e5-530c-949c-d97b201ee1ab,,note,Signature added below,,,,,,,
checkpoint-status,,,checkpoint,Photo,,,,,,,
button,a5b544ac-b8ad-5c16-949e-a11c778fbc13,,button,Photo of Completed Cable in Chamber,"Yes, No",,,,,,
checkpoint-group,,,section,Test No.2,,,,,,,
checkpoint-status,,,checkpoint,Pass Once below details are completed,,,,,,,
text,65bca6b3-c87a-5f28-bfed-c5aca7000282,,textbox,Cable No,,,,,,,
text,d28db0a7-cfd4-5394-9f29-03eedcde4fd0,,textbox,Cable Origin,,,,,,,
text,c7af2f42-6980-54a2-96f9-1af70edc23f5,,textbox,Cable Destination,,,,,,,
text,2f4469bb-220a-5c4b-a478-38d3089d3802,,textbox,Upstream Circuit Breaker Size,,,,,,,
select,0e51e91a-9a75-5e04-9ab3-b3e94aa812fb,,dropdown,Type of Cable,"X = XLPE, O = Orange Circ, M = MIMS",,,,,,
button,c23af699-447b-53e0-a802-03b6fe21540a,,button,Fire Rated,"Yes, No",,,,,,
text,95d2361c-4d7e-5f78-a535-c8294ad78683,,textbox,Cable Size (mm²),,,,,,,
text,ac06c643-20ff-5ce0-a3ec-99cc208f3c19,,textbox,Earth Conductor Size (mm²),,,,,,,
select,3bffa79e-e1d6-58f3-b227-d2ad3acbbe55,,dropdown,Support Method,"Tray, Catenary, Duct, Other (Specify Below)",,,,,,
text,7e8b036b-5725-5097-b8aa-58031c3c5490,,textbox,Other (Specify here),,,,,,,
select,3da3a402-060f-5aad-91ce-6909c4b132e7,,dropdown,Tie in Method,"Nylon, Steel, Cleats",,,,,,
button,4ecceb71-dc2e-5864-a5d9-206ed730b162,,button,Line & Load Side Termination Checked & torque (ITCX-010),"Yes, No",,,,,,
select,0a6c5b8e-13e3-542a-b6fa-5a0adf2f1ed2,,dropdown,Cable Grouping,"Trefoil, Flat, Quad",,,,,,
select,c1ed5066-cb4d-5307-a5ab-833e20637b61,,dropdown,Cable Spacing on tray required,"Yes - Minimum 1D, Not required",,,,,,
text,c0c0ac8f-2b45-5dba-a1cf-df1467dd12eb,,textbox,Cable Earth Resistance,,,,,,,
checkpoint-status,,,checkpoint,Insulation Resistance - Pass Once below details are completed,,,,,,,
text,cabef32f-b309-58f0-9781-c837ba4809bd,,textbox,Red / White,,,,,,,
text,e24cfab5-2c84-5aa5-8a84-5b16cc2d9249,,textbox,Red / Blue,,,,,,,
