type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Sprinkler Rough In ,,,,,,ITC 301 - Sprinkler Installation - Rough In High Level
section,Details,,,,,, 
checkpoint,1. Drg No / Revision,,,,,, 
textbox,Drawing No.,,,,,, 
textbox,Revision No.,,,,,, 
checkpoint,2. Supports spacing & fixing as per code ,,,,,, 
checkpoint,3. Pipework installed as per drg,,,,,, 
checkpoint,4. Concealed space sprinklers installed,,,,,, 
checkpoint,5. All ends blanked off/plugged for testing,,,,,, 
checkpoint,6. Pipes left out as noted below,,,,,, 
checkpoint,7. Flexibles installed,,,,,, 
checkpoint,8. Seismic Bracing Installed if required.,,,,,, 
checkpoint,9. Charge hand Inspection ,,,,,, 
checkpoint,Contractfire Sign Off,,,,,, 
textbox,Checked By:,,,,,, 
textbox,Date:,,,,,, 
checkpoint,Lend Lease Sign Off,,,,,, 
textbox,Checked By:,,,,,, 
textbox,Date:,,,,,, 
 , ,,,,,, 
checklist,Sprinkler ,,,,,,ITC 302 - Sprinkler Installation - Below Ceiling Fit-off
section,Details,,,,,, 
checkpoint,1. Drg No / Revision,,,,,, 
textbox,Drawing No.,,,,,, 
textbox,Revision No.,,,,,, 
checkpoint,2. Ceiling grid levelled,,,,,, 
checkpoint,3. Sprinklers installed as per drg,,,,,, 
checkpoint,4. All escutcheon plates installed,,,,,, 
checkpoint,5. Areas not fitted-off as noted below,,,,,, 
checkpoint,6. Pressure Tested (refer I&TR 401),,,,,, 
checkpoint,7. Charge hand inspection,,,,,, 
checkpoint,Contractfire Sign Off,,,,,, 
textbox,Checked By:,,,,,, 
textbox,Date:,,,,,, 
checkpoint,Lend Lease Sign Off,,,,,, 
textbox,Checked By:,,,,,, 
textbox,Date:,,,,,, 
 , ,,,,,, 
checklist,Hydrant ,,,,,,ITC 303 - Hydrant Installation - Hydrant / Hose Reel Install & Fit Off
section,Details,,,,,, 
checkpoint,1. Drg No / Revision,,,,,, 
textbox,Drawing No.,,,,,, 
textbox,Revision No.,,,,,, 
checkpoint,2. Supports spacing & fixing as per code,,,,,, 
checkpoint,3. Pipework installed as per drg,,,,,, 
checkpoint,4. Seismic Bracing Installed if required.,,,,,, 
checkpoint,5. Pipes left out as notes & reason,,,,,, 
checkpoint,6. Hyd valve installed at correct height ,,,,,, 
checkpoint,7. Hosereel installed at correct height,,,,,, 
checkpoint,8. Signage & labelling installed,,,,,, 
checkpoint,9. Hydrant valves locked open,,,,,, 
checkpoint,Contractfire Sign Off,,,,,, 
textbox,Checked By:,,,,,, 
textbox,Date:,,,,,, 
checkpoint,Lend Lease Sign Off,,,,,, 
textbox,Checked By:,,,,,, 
textbox,Date:,,,,,, 
 , ,,,,,, 
checklist,SCV ,,,,,,ITC 304 - Sprinkler Control Valve Installation
section,Details,,,,,, 
