type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Walls Checklist,,,,,,Walls Checklist
checkpoint,Area accessible & ready,,,,,,
checkpoint,Drawing references entered,,,,,,
text,Architectural,,,,,,
text,Structural,,,,,,
text,Other,,,,,,
checkpoint,Current plans in use,,,,,,
checkpoint,Survey points given for 2 points,,,,,,
checkpoint,Land shutter bracing props secured plumb shutter,,,,,,
checkpoint,Datum RL supplied by surveyor pour height marked,,,,,,
checkpoint,Blockouts steps penetrations marked & installed,,,,,,
checkpoint,Steel tied & clear from Z bar holes,,,,,,
checkpoint,Couplers & rebate boards installed,,,,,,
checkpoint,Base of walls cleaned,,,,,,
holdpoint,Inspection by site engineer,,,,,,
checkpoint,Closing shutter installed,,,,,,
checkpoint,Z bars secured wall straight & plumbed,,,,,,
checkpoint,Correct Class of Finish,,,,,,
