type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,HPP-UGL-CIV-GN-GEN-ITP-007 Kerb and Channel - Rev.0,itp,,,,,HPP-UGL-CIV-GN-GEN-ITP-007 Kerb and Channel - Rev.0,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Determine lot size,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance criteria - Lots to be broken up accordingly and outlined on a lot map,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.2 - Concrete Mix Design,,,,,,,
label,Ref docs - Spec. 1121 Open Drains [Cl 3.1],,,,,,,
label,Acceptance criteria - Submission of Mix Design and compliance certificates for concrete constituents,,,,,,,
label,○ HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - H,,,,,,,
label,HPP QA Key - H,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot map,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Underlying Lot Conformance,,,,,,,
label,Ref docs - Underlying Lot ITP,,,,,,,
label,Acceptance criteria - Underlying services and/or assets have been installed prior to commencing works over and/or above.,,,,,,,
label,○ Refer underlying lot ITP(s),,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.4 - Survey set out,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Set out the alignment and level of the kerb,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Material Test Reports,,,,,,,
section,2.0 Kerb and channel placement,,,,,,,
checkpoint,2.1 - Foundation,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.3],,,,,,,
label,Acceptance criteria - Shape and compact foundation material to the requirements of the respective pavement course,,,,,,,
label,○ HOLD POINT,,,,,,,
label,○ Notice: 1 working day before forming,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - H,,,,,,,
label,HPP QA Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Concrete supply and placement,,,,,,,
label,"Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.8, 4.9, 4.10, 4.11]",,,,,,,
label,○ Drawings,,,,,,,
label,Acceptance criteria - Check docket to ensure strength and slump is as per design requirements,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,2.3 - Finish,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.3],,,,,,,
label,Acceptance criteria - Finish true to line: The top and face of the finished kerb and channel.,,,,,,,
label,"○ Top surface: Uniform width, free from humps, sags and other irregularities.",,,,,,,
label,○ Type: Steel float finish or as otherwise shown on drawings.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - H,,,,,,,
label,HPP QA Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.4 - Joints - Contraction,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.3],,,,,,,
label,Acceptance criteria - Contraction joints to conform to the following:,,,,,,,
label,○ Width: 5mm min.,,,,,,,
label,○ Depth: 20mm,,,,,,,
label,○ Intervals: every 3m for a min of 50% cross sectional area,,,,,,,
label,○ Tooling: 20mm depth / 5mm width ,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Test reports,,,,,,,
checkpoint,2.5 - Joints – Expansion,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.3],,,,,,,
label,Acceptance criteria - Expansion joints to conform to the following:,,,,,,,
label,○ Width: 15mm,,,,,,,
label,○ Depth: Full depth of kerb/channel,,,,,,,
label,○ Intervals: Max interval 15m,,,,,,,
label,"○ To be provided where channel/gutter abuts against pits, retaining walls, overbridges and both sides of kerb laybacks unless otherwise shown on drawings.",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,2.6 - Backfill,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.4],,,,,,,
label,Acceptance criteria - Timing: Backfill behind kerb no earlier than 3 days after concreting.,,,,,,,
label,"○ Material: Granular material, free of organic material, clay and rock in excess of 50mm or approval material",,,,,,,
label,○ Layers: Compact in layers not greater than150mm,,,,,,,
label,○ WITNESS POINT,,,,,,,
label,○ 1 Working days before backfilling behind kerb,,,,,,,
label,○ 3 Working days before to backfilling gutter pavement,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Test reports,,,,,,,
section,3.0 Conformance check,,,,,,,
checkpoint,3.1 - Survey Report,,,,,,,
label,Ref docs - Spec. 1121 Open drain including K&C [Cl 4.0],,,,,,,
label,Acceptance criteria - Survey report verifying kerb and gutter has been constructed within tolerance:,,,,,,,
label,○ Finish levels of channel/gutter surface: within ± 10mm of design level,,,,,,,
label,"○ Surface deviation of kerb face and channel surface: ±5 mm from edge of a 3m straight edge, except at laybacks, grade changes or curves, or at gully pits requiring channel/gutter depression.",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,3.2 - Acceptance and closure of non-conforming items,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 3.8],,,,,,,
label,Acceptance criteria - NCRs to be opened for non-conforming items and closed prior to closing construction lot.,,,,,,,
label,○ HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,HPP Con Key - H,,,,,,,
label,HPP QA Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
