"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","MSR cladding checklist","",,,0,"Yes","MSR cladding checklist","097d4ea5-b32a-45bd-93cb-2cfa322f8e9a"
"checkpoint-group",,"","section","Pre start"
"checkpoint-status",,"","checkpoint","Area accessible"
"checkpoint-status",,"","checkpoint","Edge protection and safety installed"
"checkpoint-status",,"","checkpoint","Purlins installed and QA / handover received from previous trade from main contractor"
"checkpoint-status",,"","checkpoint","visual inspection by SWP"
"checkpoint-group",,"","section","Vapor control layer"
"checkpoint-status",,"","checkpoint","Substrate clean, dry, free of debris"
"checkpoint-status",,"","checkpoint","VCL installed and covered all surface"
"checkpoint-status",,"","checkpoint","VCL lapped with a minimum of 100mm side and end laps"
"checkpoint-group",,"","section","Rohm rails Install"
"checkpoint-status",,"","checkpoint","C channel flashings installed"
"checkpoint-status",,"","checkpoint","flashing tape installed check plans and specifications"
"checkpoint-status",,"","checkpoint","Rohm rails installed with the correct spacings check plans and specifications"
"checkpoint-status",,"","checkpoint","Rohm rails installed to fixing plan"
"checkpoint-group",,"","section","Insulation"
"checkpoint-status",,"","checkpoint","Boards tightly butted all areas covered"
"checkpoint-status",,"","checkpoint","Correct PIR installed as per spec"
"checkpoint-group",,"","section","Underlay installed"
"checkpoint-status",,"","checkpoint","Correct underlay installed as per specifications"
"checkpoint-status",,"","checkpoint","Overlapped a minimum 150mm side laps and 200mm end laps"
"checkpoint-status",,"","checkpoint","All areas covered"
"checkpoint-status",,"","checkpoint","Underlay installed as per specifications"
"checkpoint-status",,"","checkpoint","Joints taped together as per drawings and specifications"
"checkpoint-group",,"","section","Cladding installation"
"checkpoint-status",,"","checkpoint","Starter flashings installed"
"checkpoint-status",,"","checkpoint","Laid straight and perpendicular to gutter/purlins"
"checkpoint-status",,"","checkpoint","Top end turned up"
"checkpoint-status",,"","checkpoint","Closure foam installed"
"checkpoint-status",,"","checkpoint","Screw pattern according to plan/specs/fixing plan"
"checkpoint-group",,"","section","Flashing install"
"checkpoint-status",,"","checkpoint","Sealant installed with 2 continues beads"
"checkpoint-status",,"","checkpoint","Clean excess sealant"
"checkpoint-status",,"","checkpoint","Expansion joints /slip joints installed with runs longer than 12m colour steel or 8m Ali"
"checkpoint-status",,"","checkpoint","Flashings installed as per drawings and specifications"
"checkpoint-status",,"","checkpoint","Fixings installed as per drawings and specifications"
"checkpoint-group",,"","section","Review and sign off"
"checkpoint-status",,"","checkpoint","Area left clean and tidy"
"checkpoint-status",,"","checkpoint","All installation work completed, checked and reviewed as per specifications"
"holdpoint",,"","signoff","Client/main contractor sign off"

"checklist-sectioned",,"","checklist","Weather Monitoring","",,,1,"Yes","Weather Monitoring","2281cccd-b71e-4cbc-8345-6fce4c9d2215"
"checkpoint-group",,"","section","Current Weather"
"checkpoint-status",,"","checkpoint","Todays date & Time"
"checkpoint-status",,"","checkpoint","Wind / weather conditions"
"checkpoint-status",,"","checkpoint","Record any delays"
"checkpoint-status",,"","checkpoint","area / gridlines"
"checkpoint-status",,"","checkpoint","Comments / issues / observations"
"checkpoint-group",,"","section","Weather Forecast"
"checkpoint-status",,"","checkpoint","What is the weather forecast this week"
"checkpoint-status",,"","checkpoint","Record any delays"
"checkpoint-status",,"","checkpoint","area / gridlines"
"checkpoint-status",,"","checkpoint","Comments / issues / observations"

"checklist-sectioned",,"","checklist","FiberTite to concrete checklist","",,,0,"Yes","FiberTite to concrete checklist","2ad40d10-043f-4b62-9c9c-9f8a93bc6dea"
"checkpoint-group",,"","section","Pre start"
"checkpoint-status",,"","checkpoint","Area accessible"
"checkpoint-status",,"","checkpoint","Edge protection and safety installed"
"checkpoint-status",,"","checkpoint","Visual inspection of substrate ready for SWP"
"checkpoint-status",,"","checkpoint","QA document received from previous trade from main contractor"
"checkpoint-status",,"","checkpoint","Large holes filled with grout by others"
"checkpoint-status",,"","checkpoint","All lumps and sharp concrete bits ground/hammered down"
"checkpoint-group",,"","section","Concrete substrate"
"checkpoint-status",,"","checkpoint","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
