"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Cladding - Elevation completion","",,,4,"Yes","Cladding - Elevation Completion Checklist","34bc05c2-6eb6-4b4e-980e-6a3f7c70961b"
"checkpoint-group",,"","section","Cladding"
"checkpoint-status",,"","checkpoint","Brackets installed with correct fixings"
"checkpoint-status",,"","checkpoint","Cladding installed"
"checkpoint-status",,"","checkpoint","Cladding level and square"
"checkpoint-group",,"","section","Final Sign Off"
"checkpoint-status",,"","checkpoint","All cladding has been inspected and installed correctly."
"checkpoint-status",,"","checkpoint","All variations/modification have been closed out"

"checklist-sectioned",,"","checklist","Panel - Elevation Completion","",,,51,"Yes","Panel - Elevation Completion Checklist","4429e813-46a9-488d-af55-3f81e6c713f6"
"checkpoint-group",,"","section","Window Walls"
"checkpoint-status",,"","checkpoint","Grids and RL's in place"
"checkpoint-status",,"","checkpoint","Structural tolerance check"
"checkpoint-status",,"","checkpoint","Window position / alignment"
"checkpoint-status",,"","checkpoint","Door position and alignment"
"checkpoint-status",,"","checkpoint","Swing door square and functional"
"checkpoint-status",,"","checkpoint","Swing door hardware installed"
"checkpoint-status",,"","checkpoint","Sliding doors operational"
"checkpoint-status",,"","checkpoint","Sliding door hardware"
"checkpoint-status",,"","checkpoint","No damages / scratches"
"checkpoint-status",,"","checkpoint","Window wall installed to grid and RL achieved"
"checkpoint-status",,"","checkpoint","Head bead installed"
"checkpoint-status",,"","checkpoint","Window wall panel square and set"
"checkpoint-group",,"","section","Balustrades"
"checkpoint-status",,"","checkpoint","Sub Frame/Stanchion/Bracket complete and caulked"
"checkpoint-status",,"","checkpoint","Screws and fixings in place"
"checkpoint-group",,"","section","Sliding Doors"
"checkpoint-status",,"","checkpoint","Sliding doors installed correctly and operational"
"checkpoint-group",,"","section","Final Sign Off"
"checkpoint-status",,"","checkpoint","All panels have been inspected and installed correctly."
"checkpoint-status",,"","checkpoint","All variations/modification have been closed out"

"checklist-flat",,"","checklist","Variation/Modification","",,,0,"Yes","Variation/Modification Checklist","522b40fe-41bb-43cc-96a6-4853279e6ec3"
"checkpoint-status",,"","checkpoint","Add in comments variation/modification details. Attach relevant photos"

"checklist-flat",,"","checklist","Cladding Completion","",,,0,"Yes","Cladding Completion Checklist","6ad52bdf-ee77-4820-a6f0-325a3f9c1817"
"checkpoint-status",,"","checkpoint","Cladding has been installed correctly and is free from defects"
"label","49c8736d-3227-584e-9a64-256c393abfb7","","note","If variation/modification required, click FAIL and add Variation/Modification checklist",,,
"checkpoint-no-status",,"","checkpoint","Cladding"
"label","268747e9-0c2c-5a8b-9a09-6712b5630569","","note","Brackets installed with correct fixings",,,
"label","b0e0c02c-a408-530d-afb1-478a2f8982a2","","note","Cladding installed",,,
"label","9c1bd589-3346-538a-9597-69c29a4f7ee3","","note","Cladding level and square",,,

"checklist-flat",,"","checklist","Panel Completion","",,,0,"Yes","Panel Completion Checklist","7b177e20-d7dd-4e1a-a6af-5ca9c80d2e9e"
"checkpoint-status",,"","checkpoint","Panel has been installed correctly and is free from defects"
"boolean","8de9fb20-315c-50ca-8937-c62d19b07acf","","tickbox","Window Wall",,,
"boolean","738315e5-cd93-54d8-a383-c85d374de128","","tickbox","Balustrade",,,
"boolean","875442c2-e9fb-519a-9426-a07f4bec7f12","","tickbox","Sliding Door",,,
"label","bd885abb-837b-590e-a953-5e2858b556b8","","note","If variation/modification required, click FAIL and add Variation/Modification checklist",,,
"checkpoint-no-status",,"","checkpoint","Window Walls"
"label","b31b48da-d7de-5b0c-ae60-bd943f55f7b2","","note","Grids and RL's in place",,,
"label","72b5c372-82f0-5648-833e-b8e906e66b86","","note","Structural tolerance check",,,
"label","eca084f7-414b-5d08-8767-99fe76724a13","","note","Window position / alignment",,,
"label","02780351-3082-5ba5-a844-e44559fb151d","","note","Door position and alignment",,,
"label","ecb2b0e2-1acc-54a5-81c3-ee65cb8945ad","","note","Swing door square and functional",,,
"label","49b50b6c-cede-5ec3-8453-99a453458c7f","","note","Swing door hardware installed",,,
"label","def8602d-c602-5798-9300-ed018bd45652","","note","Sliding doors operational",,,
"label","9b6795c9-bb97-54ff-bc7f-7d3a6ee2662d","","note","Sliding door hardware",,,
"label","74d2ebea-8bb1-5a1d-b4fc-3584266fee2e","","note","No damages / scratches",,,
"label","4bbdaeb2-978e-51bb-b7ce-5cb596b7715c","","note","Window wall installed to grid and RL achieved",,,
"label","a73adeb5-592d-5c2c-a553-f31acdff2cd2","","note","Head bead installed",,,
"label","a81e6981-28cf-5504-ba7a-900c9e65c8d9","","note","Window wall panel square and set",,,
"checkpoint-no-status",,"","checkpoint","Balustrades"
"label","00e4efd3-cfc2-515a-a95a-2ebc50447235","","note","Sub Frame/Stanchion/Bracket complete and caulked",,,
"label","d8d3304d-a8d7-5dd0-8c9c-520cf61a2039","","note","Screws and fixings in place",,,
"checkpoint-no-status",,"","checkpoint","Sliding Doors"
"label","8593f37e-e50a-55e2-a730-76641d397661","","note","Sliding doors installed correctly and operational",,,

"checklist-flat",,"","checklist","","",,,1951,"No","Panel Completion Checklist","fd3611805460cce3128439646d8e169d791ad6420e096fc1e0168f402269e166"
"checkpoint-status",,"","checkpoint","Panel has been installed correctly and is free from defects"
"boolean","8de9fb20-315c-50ca-8937-c62d19b07acf","","tickbox","Window Wall",,,
"boolean","738315e5-cd93-54d8-a383-c85d374de128","","tickbox","Balustrade",,,
"boolean","875442c2-e9fb-519a-9426-a07f4bec7f12","","tickbox","Sliding Door",,,
"label","bd885abb-837b-590e-a953-5e2858b556b8","","note","If variation/modification required, click FAIL and add Variation/Modification checklist",,,
"checkpoint-no-status",,"","checkpoint","Window Walls"
"label","d81c7f8c-57c9-56cd-a01c-8e850aa70876","","note","Grids and RL's in place",,,
"label","06848655-ed2d-5649-8f71-77c134fdc245","","note","Structural tolerance check",,,
"label","146cabf0-6dcf-589c-b5a9-6661781dfd7f","","note","Window position / alignment",,,
"label","c5096940-45b7-513d-9f39-e109445b59f9","","note","Door position and alignment",,,
"label","7f5e6ea1-48d0-5e12-a531-b22432aaa767","","note","Swing door square and functional",,,
"label","21f073cd-8020-518c-8db3-04cb9e1885cf","","note","Swing door hardware installed",,,
