Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
73d8f2e1-5e24-469f-a500-9c738f392843,checklist,ITC: 5 - Inground Conduit Installation (UPDATED),,ITC: 5 - Inground Conduit Installation (UPDATED),,
ae5b7970-7d5c-4c36-8106-9e7e376510de,section,Inground Conduit Installation,,,,
33779d1b-92dd-4b1f-bc59-a355571acbce,checkpoint,Correct location to drawing,,,,
,textbox,Drawing Number:,,,,
,textbox,Revision:,,,,
02d87056-df72-4496-a9d9-df76a4722c57,checkpoint,Correct size and type,,,,
,textbox,Conduit size & type required:,,,,
,textbox,Conduit size & type installed:,,,,
843a6385-61c4-47b2-bd0b-6ddad25999eb,checkpoint,Correct spacing in slabs,,,,
,textbox,Spacing required:,,,,
,textbox,Spacing measured:,,,,
825588ce-5e35-4e42-adb3-9f36340075f9,checkpoint,Correct alignment,,,,
91a50086-3977-4ff0-8ebc-d429e805c502,checkpoint,Clear to other services,,,,
7f8a6d6f-c349-4255-9778-f139def2a2ad,checkpoint,Correct depth underground,,,,
,textbox,Depth required:,,,,
,textbox,Depth measured:,,,,
b00bb701-41fd-43e0-aafb-35943f5266c0,checkpoint,Correctly marked (tape or other),,,,
,textbox,Tape/cover used:,,,,
,tickbox,Photo of marking tape/cover used,,,,
b720b61d-fa92-4525-b9a2-da7aff36347f,checkpoint,Correct fixing and safe,,,,
,textbox,Fixing used:,,,,
,tickbox,Photo of fixing used,,,,
,signoff,HOLD POINT - SIGN OFF BY WATPAC & HEYDAY,,,,
,section,Trench Backfill,,,,
bd48bea3-dce7-429c-8261-2e870d4dffdf,checkpoint,Correct backfill and surfaces,,,,
,textbox,Backfill used:,,,,
,tickbox,Photo of backfill,,,,
ca7ef0a8-37c0-4c9a-a31d-41975816ca96,checkpoint,Sufficient photo evidence uploaded,,,,
,note,Attach Photos:,,,,
,tickbox,Before install,,,,
,tickbox,During install,,,,
,tickbox,Pre backfill,,,,
,tickbox,Finish,,,,
5a174fae-ea93-45ef-b3d2-19fa6233a452,signoff,Heyday sign off,,,,
