"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"/1","checklist","558020-DOW-ITP-PC-0024_v1 Ducting (Open Trench)","itp","558020-DOW-ITP-PC-0024_v1 Ducting (Open Trench)",1,"5d35e562-8828-47bf-84f8-b428f69a83e6"
,"section","Receiving Inspection",,,,
,"checkpoint","3.1 - Design",,,,
"3ee293fc-4ff3-5348-961e-00451218ff5b","note","Inspection Point: Quality Control Activity - Pre-construction",,,,
"ca4f1ce4-8441-5708-bddf-b92f4d22022a","note","Acceptance Criteria - Ensure that you are working with the latest IFC drawings.",,,,
"5d0072db-6c67-560f-b7d3-96f70cba06f2","note","Verifying Document - Drawings",,,,
"b8b2f7fc-3335-52a0-a3fe-72effe7793e9","note","Frequency - Continously",,,,
"db176ef0-76f7-5cde-a95a-e02eee8deaf7","note","Inspection Type - Document review",,,,
"7c14bc35-90cb-54a5-bc58-e3d6297b29e0","note","Inspection: Key - H",,,,
"9d1e2a69-e3fe-5c0c-9eb7-8387dc094c31","note","Inspection: By - SE",,,,
,"signoff","AUTHORITY HOLDPOINT",,,,
,"checkpoint","3.2 - Permits",,,,
"5cefd9bc-211b-58f5-8d1c-8afdf8b33609","note","Inspection Point: Quality Control Activity - Prior to Construction",,,,
"2cd5f176-4ffa-5ec4-9398-fa1acbacc5fa","note","Acceptance Criteria - Please ensure that the permit to work is the latest and approved, and that Existing Services have been positively identified.",,,,
"80d640b3-2c40-5351-8079-77603a0da84f","note","Verifying Document - Permit Register",,,,
"cee4f3e7-d4d6-542e-a684-84b83ca42cfb","note","Frequency - Prior to works.",,,,
"e8051aa7-4f78-518e-9242-7e1bd6495d59","note","Inspection Type - Document review",,,,
"f4b015ed-f7e1-5544-ade1-e83e15d4b767","note","Inspection: Key - H",,,,
"ec3854a0-a5a6-5d32-a9bb-10319cfa8481","note","Inspection: By - SE",,,,
,"signoff","AUTHORITY HOLDPOINT",,,,
,"checkpoint","3.3 - The survey set out of ducting alignment.",,,,
"f75982b4-fcc8-56cf-a931-cb8a0933ecce","note","Inspection Point: Quality Control Activity - Prior to Construction",,,,
"c11d68db-7a2f-597c-993c-ff9de0d4239a","note","Acceptance Criteria - Consistent with the IFC construction drawings.",,,,
"669bf1e5-7066-5376-b337-6836b9609ad9","note","Note: All positions to be confirmed on site prior to construction",,,,
