Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Health and Safety - Pre-Start,,,,,,
,Scope,,,Pre-Start,,
,Rows,,,,,
,,August 2022,dynamic,August 2022,Pre-Start,Health and Safety
,,September 2022,dynamic,September 2022,Pre-Start,Health and Safety
,,October 2022,dynamic,October 2022,Pre-Start,Health and Safety
,,November 2022,dynamic,November 2022,Pre-Start,Health and Safety
,,December 2022,dynamic,December 2022,Pre-Start,Health and Safety
,,January 2023,dynamic,January 2023,Pre-Start,Health and Safety
,,February 2023,dynamic,February 2023,Pre-Start,Health and Safety
,,March 2023,dynamic,March 2023,Pre-Start,Health and Safety
,,April 2023,dynamic,April 2023,Pre-Start,Health and Safety
,,May 2023,dynamic,May 2023,Pre-Start,Health and Safety
,,June 2023,dynamic,June 2023,Pre-Start,Health and Safety
,,July 2023,dynamic,July 2023,Pre-Start,Health and Safety
,,August 2023,dynamic,August 2023,Pre-Start,Health and Safety
,,September 2023,dynamic,September 2023,Pre-Start,Health and Safety
,,October 2023,dynamic,October 2023,Pre-Start,Health and Safety
,,November 2023,dynamic,November 2023,Pre-Start,Health and Safety
,,December 2023,dynamic,December 2023,Pre-Start,Health and Safety
,Columns,,,,,
,,Person/s in charge of site operations,,Person/s in charge of site operations,,
,,Weather conditions,,Weather conditions,,
,,Conditions,Conditions,Weather conditions,,
,,Wind Conditions,,Wind Conditions,,
,,Conditions,Conditions,Wind Conditions,,
,,Meeting minutes,,Meeting minutes,,
,,Safety minutes,,Safety minutes,,
,,Main contractor supplied minutes,,Main contractor supplied minutes,,
,,Signatures of all attendees,,Signatures of all attendees,,
,,,,,,
Health and Safety - Toolbox,,,,,,
,Scope,,,Toolbox,,
,Rows,,,,,
,,August 2022,dynamic,August 2022,Toolbox,Health and Safety
,,September 2022,dynamic,September 2022,Toolbox,Health and Safety
,,October 2022,dynamic,October 2022,Toolbox,Health and Safety
,,November 2022,dynamic,November 2022,Toolbox,Health and Safety
,,December 2022,dynamic,December 2022,Toolbox,Health and Safety
,,January 2023,dynamic,January 2023,Toolbox,Health and Safety
,,February 2023,dynamic,February 2023,Toolbox,Health and Safety
,,March 2023,dynamic,March 2023,Toolbox,Health and Safety
,,April 2023,dynamic,April 2023,Toolbox,Health and Safety
,,May 2023,dynamic,May 2023,Toolbox,Health and Safety
,,June 2023,dynamic,June 2023,Toolbox,Health and Safety
,,July 2023,dynamic,July 2023,Toolbox,Health and Safety
,,August 2023,dynamic,August 2023,Toolbox,Health and Safety
,,September 2023,dynamic,September 2023,Toolbox,Health and Safety
,,October 2023,dynamic,October 2023,Toolbox,Health and Safety
,,November 2023,dynamic,November 2023,Toolbox,Health and Safety
,,December 2023,dynamic,December 2023,Toolbox,Health and Safety
,Columns,,,,,
,,Details,,Details,,
,,Health and safety issues,,Health and safety issues,,
,,Job plans reviewed,,Job plans reviewed,,
,,Operational issues,,Operational issues,,
,,Other business,,Other business,,
,,Attendees,,Attendees,,
,,Review by management,,Review by management,,
,,,,,,
Health and Safety - Site Inspection,,,,,,
,Scope,,,Site Inspection,,
,Rows,,,,,
,,August 2022,dynamic,August 2022,Site Inspection,Health and Safety
,,September 2022,dynamic,September 2022,Site Inspection,Health and Safety
,,October 2022,dynamic,October 2022,Site Inspection,Health and Safety
,,November 2022,dynamic,November 2022,Site Inspection,Health and Safety
,,December 2022,dynamic,December 2022,Site Inspection,Health and Safety
,,January 2023,dynamic,January 2023,Site Inspection,Health and Safety
,,February 2023,dynamic,February 2023,Site Inspection,Health and Safety
,,March 2023,dynamic,March 2023,Site Inspection,Health and Safety
,,April 2023,dynamic,April 2023,Site Inspection,Health and Safety
,,May 2023,dynamic,May 2023,Site Inspection,Health and Safety
,,June 2023,dynamic,June 2023,Site Inspection,Health and Safety
,,July 2023,dynamic,July 2023,Site Inspection,Health and Safety
,,August 2023,dynamic,August 2023,Site Inspection,Health and Safety
,,September 2023,dynamic,September 2023,Site Inspection,Health and Safety
,,October 2023,dynamic,October 2023,Site Inspection,Health and Safety
,,November 2023,dynamic,November 2023,Site Inspection,Health and Safety
,,December 2023,dynamic,December 2023,Site Inspection,Health and Safety
,Columns,,,,,
,,Details,,Details,,
,,Site Control,,Site Control,,
,,Site Facilities,,Site Facilities,,
,,General Site Tidiness and Access ways,,General Site Tidiness and Access ways,,
,,Personal Safety Equipment,,Personal Safety Equipment,,
,,First Aid/Fire Prevention,,First Aid/Fire Prevention,,
,,Cranes/hoist/lifting equipment,,Cranes/hoist/lifting equipment,,
,,Tools and equipment,,Tools and equipment,,
,,Excavations,,Excavations,,
,,Hot Works,,Hot Works,,
,,Electrical Equipment,,Electrical Equipment,,
,,Chemicals,,Chemicals,,
,,P.A.T Tools,,P.A.T Tools,,
,,Ladders,,Ladders,,
,,Fall Hazards,,Fall Hazards,,
,,EWP,,EWP,,
