Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,Bathroom & Laundry,,,Bathroom & Laundry Checklist,
,section,Details,,,,
,checkpoint,Previous substrate acceptable - Floors and walls,,,,
,checkpoint,Floor tiling installed - Attach photos below,,,,
,checkpoint,Wall tiling installed - Attach photos below,,,,
,checkpoint,Grout Installed as per specifications,,,,
,checkpoint,Tiling works completed to specification/drawings & Area left clean/tidy,,,,
,,,,,,
,checklist,Cleaning,,,Cleaning,
,section,Details,,,,
,checkpoint,Has level been cleaned - please attach a photo,,,,
,,,,,,
,checklist,External Wet Areas,,,External Wet Areas Checklist,
,section,Details,,,,
,checkpoint,Previous substrate acceptable - Floor,,,,
,checkpoint,Screed completed - Attach photos below,,,,
,checkpoint,Skirting Tiles installed - Attach photos below,,,,
,checkpoint,Tiling works completed to specification/drawings & Area left clean/tidy,,,,
,,,,,,
,checklist,"Kitchen, Lounge & Dining",,,"Kitchen, Lounge & Dining Checklist",
,section,Details,,,,
,checkpoint,Previous substrate acceptable - Floor,,,,
,checkpoint,Acoustic matting installed - Attach photos below,,,,
,checkpoint,Floor tiling installed - Attach photos below,,,,
,checkpoint,Correct Grouting Installed as per specifications,,,,
,checkpoint,Tiling works completed to specification/drawings & Area left clean/tidy,,,,
,,,,,,
,checklist,Lobby,,,Lobby Checklist,
,section,Details,,,,
,checkpoint,Previous substrate acceptable - Floor,,,,
,checkpoint,Screed has been installed,,,,
,checkpoint,Floor tiling installed - Attach photos below,,,,
,checkpoint,Correct Grouting Installed as per specifications,,,,
,checkpoint,Tiling works completed to specification/drawings & Area left clean/tidy,,,,
