"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"59c41df3-b219-406b-b1de-58333e10f081/1","checklist","01.00 - Sprayed Bituminous Surfacing","itp","01.00 - Sprayed Bituminous Surfacing",,0,"dccd4feb-2682-4633-af4e-6ba761711de0"
"8399b5e0-d43c-48f6-ac9d-9a0a1868c492","section","Details",,,,,
"6ba3557a-2b09-4f2b-893c-3c6b22d72b76","checkpoint","1 - Document Submissions",,,,,
"d7a85024-851f-576b-a387-92dd861ad363","note","○ As per Doval Safety Plan, Doval Environmental Management Plan and Traffic Management Plan",,,,,
"5621529c-47cb-5211-be54-8e5a95986a07","note","Acceptance Criteria & Frequency (Project Specific) - Check that proper safety procedures are being followed and environmental controls are in place, including traffic management",,,,,
"a1e639e0-effa-560f-8ada-5c058ca1fa13","note","Check Item - Check Item",,,,,
"1994c3a6-86e2-4ddc-b86a-a36c054b2d9d","checkpoint","2 - Traffic and Safety Controls",,,,,
"f1068495-f3b3-5ce7-bc52-f6b394061180","note","○ Traffic and safety controls are in place (eg. PPE, daily plant check)",,,,,
"db196daa-fff9-54eb-a805-bec5780c5804","note","Acceptance Criteria & Frequency (Project Specific) - Check traffic & safety controls have been implemented as per plan",,,,,
"c5b6f3ce-67a7-580c-bdb6-de3983d21d74","note","Check Item - Check Item",,,,,
"ba46f4b9-959b-4d46-8a27-eb2d4c4fba97","checkpoint","3 - Construction Procedures",,,,,
"7abb3d09-db65-58a0-b2c7-e820af7c3dca","note","○ The contractor shall documented procedures for all required processes in reference to Clause 5.2 MRTS11 to be submitted not less than 7days, these procedures and ITP shall not be implemented until permission has been granted",,,,,
"53c73024-a9f6-5785-a846-6251aed93e52","note","Acceptance Criteria & Frequency (Project Specific) - Approval",,,,,
"b8e62235-ccd6-5803-921e-ccdece14f739","note","Check Item - MILESTONE/HOLD POINT",,,,,
"87e94b8a-51e6-5cc5-93e4-0b314fd17b7b","note","Reference - Clause 5.2 MRTS11",,,,,
"2604b244-df65-4edf-8378-21c61040b2de","signoff","HOLD POINT",,,,,
"5cbc1ee5-39cb-4932-ac97-0c29ee5d29f9","checkpoint","4 - Seal Design - Binder Substitution",,,,,
"324e9e59-c3b6-5152-b356-967ad286d73a","note","○ The Contractor shall notify the Administrator of the binder class substitution not less than 14 days prior to the commencement of spraying.",,,,,
"1b0288b9-b9b3-5c6b-91e9-a016e872e545","note","Acceptance Criteria & Frequency (Project Specific) - Approval",,,,,
"fccc0256-53b4-50dd-8dcd-8c18d4e7b8c8","note","Check Item - MILESTONE",,,,,
"b8aa40de-3399-5ec0-bb31-f3130b65412c","note","Reference - Clause 6.1.2 MRTS11",,,,,
"ab18cb4f-f64f-4b2b-8661-b49619450fd7","checkpoint","5 - Seal Design By Principal",,,,,
"9e921d46-fcb2-516a-b8c4-f6af995cd28a","note","Testing shall be completed by the Contractor at the test locations and minimum test frequencies detailed in Table 6.2. (Particle Size Distribution, Flakiness Index and Avegrade Least Dimension, Texture Depth and Ball Penetration.)",,,,,
"b9c9ea02-4b7b-570f-878a-25fd9deffcc0","note","— Test results for the cover aggregate and texture depth has been submiteed at least 7 days",,,,,
"02707065-f7cc-54e7-9564-a7e86fe15a1f","note","— Ball penetration testing has been undertaken in accordance with Table 6.2 and Clause 10.1.2 and passed on to the Administrator on the day of testing.",,,,,
"33b8219a-c1b5-5ad0-83ea-072b976f4408","note","— Spraying shall not commenced until Designed Spray Rate and Designed Spread Rate has been confirmed.",,,,,
"1a570477-59cf-57f3-8ad4-af5b4d23ae63","note","Acceptance Criteria & Frequency (Project Specific) - Approval",,,,,
"3f632746-89a3-55ea-a09b-876f3e3f325d","note","Check Item - MILESTONE/HOLD POINT",,,,,
"255b8d50-fd19-55dd-9ecd-ebb683f23074","note","Reference - Clause 6.2 MRTS11",,,,,
"a8db9dcf-5e9f-4986-a4aa-8b6ab34f5d19","signoff","HOLD POINT",,,,,
"5a9cf039-e2d1-4292-a3d9-cae27287393c","checkpoint","6 - Seal Design By Contractor",,,,,
"9ebc0257-0afe-5296-81c6-25e39d49a1f0","note","○ Where the Contractor is nominated to undertake the Seal Design, the Contractor shall inspect each site and shall select inputs and associated design factors. The seal design reports shall include all inputs stipulated in the nominated clause.",,,,,
"a09d6438-357e-50d8-afdc-cebda67ddfc8","note","Acceptance Criteria & Frequency (Project Specific) - Check",,,,,
"9bdb4b58-6c43-5a2e-8633-f01c838f0ed3","note","Check Item - Check Item",,,,,
"a30a3fff-8cf0-5d27-8a2b-bb90daa93dd6","note","Reference - Clause 6.3 MRTS11",,,,,
"aade6e0e-c8b1-42b2-bee8-14a9376ae08c","checkpoint","7 - Seal Design Report",,,,,
"a1a5c722-5cd5-5cac-95c0-11929b1df8f9","note","○ A seal desin report shall be submited to the Administrator at least 7 days prior to commencing bituminous spraying operations. The Seal Design Report shall include the requirements of Clause 6.3.2 MRTS11. The Administrator shall have 3 days to consider the seal design report and spraying operations shall not commence until release of the hold point",,,,,
"a780ae13-1c0e-5c24-9c82-7d6fc14b703a","note","Acceptance Criteria & Frequency (Project Specific) - Approval",,,,,
"e6ffd372-a5b3-5706-b5e5-0e9f49976d50","note","Check Item - MILESTONE/HOLD POINT",,,,,
"4f25330d-67cf-5ac3-8d48-d9ab533af854","note","Reference - Clause 6.3.2 MRTS11",,,,,
"956b74d4-1b55-43bc-8932-a59626dd586c","signoff","HOLD POINT",,,,,
"c2c44968-e9fb-42d2-953e-9b128457db25","checkpoint","8 - Quarry Registration Certificate",,,,,
"5d615261-8991-56e1-97df-eed61b5f1727","note","○ Cover aggregate shall be supplied by a registered quarry comply with TMR Quarry Registration System. Certificate to be sent to the Administrator 7 days before material supply. Material from a quarry shall neither be supplied,nor used in the Works prior to written permission by the Administrator",,,,,
