resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Delivery Checks,,,,,,,,
Equipment Delivery Verification,checklist,,,,TENANCY DB's,,,,,,,
Equipment Delivery Verification,checklist,,,,MTDBS,,,,,,,
Equipment Delivery Verification,checklist,,,,METER PANELS,,,,,,,
Equipment Delivery Verification,checklist,,,,SUBMAINS/ MAINS CABLING,,,,,,,
Equipment Delivery Verification,checklist,,,,CABLE TRAY,,,,,,,
Equipment Delivery Verification,checklist,,,,MAIN PROJECT LIGHTING,,,,,,,
Equipment Delivery Verification,checklist,,,,EXIT & EMERGENCY LIGHTING,,,,,,,
Equipment Delivery Verification,checklist,,,,LIGHTING CONTROL,,,,,,,
Equipment Delivery Verification,checklist,,,,HAND DRYERS,,,,,,,
Equipment Delivery Verification,checklist,,,,FLOOR BOXES,,,,,,,
Equipment Delivery Verification,checklist,,,,LEADS AND HEADEND,,,,,,,
Equipment Delivery Verification,checklist,,,,FIBRE CABLING,,,,,,,
Equipment Delivery Verification,checklist,,,,HORIZONTAL/ COMMS CABLING,,,,,,,
Equipment Delivery Verification,checklist,,,,HELP PHONES,,,,,,,
Equipment Delivery Verification,checklist,,,,BAKELIGHT,,,,,,,
